series,frame,dlite_index,label,radius,pimorph_edge,dlite_CellFIT,dlite_DLITE,pimorph_tension_only_r0.1,pimorph_pressure_curvature_r0.1
4,7,5,10,1285.0552613463567,5.0,0.491625577954009,0.20327677883414497,,
4,7,6,53,782.3025073848065,,1.8579213897346456,0.43104926493049034,,
4,7,7,16,5341.414010502414,26.0,0.597198547568079,0.11477337625540462,0.4225217330663634,0.5388523746981037
4,7,8,15,872.885979975271,35.0,1.005416231820146,0.26413689300483567,,
4,7,9,17,652.375483594633,30.0,-0.3179986775368788,0.003930213797526111,0.805695977619327,0.8844686527014745
4,7,10,23,219.6762708000706,24.0,0.4027060386268564,0.0705423267469244,0.4285586112090307,0.5982132329526385
4,7,11,24,116.62946307511065,19.0,0.4122884997595243,0.11907117271281793,1.6303203358754446,1.4178429808464723
4,7,12,2,454.9106348265921,0.0,0.502215712186449,0.14982290024868677,,
4,7,13,3,663.87071284075,0.0,0.6012544741895147,0.16981546543329304,,
4,7,14,4,98220.59591232384,,1.6761985184003971,0.4102713150986593,,
4,7,15,6,1084.6724290034595,,1.3730162503137748,0.33427422667619205,,
4,7,16,9,812546.1497599621,0.0,1.3997939083759132,0.32188738627717417,,
4,7,17,11,1609503.760708333,6.0,0.7730844347893691,0.2341541446102092,1.3168894821351076,0.9934263635829149
4,7,18,25,865.4322297425879,3.0,0.5443987633003841,0.14467676193372916,1.8733357716971226,1.4713787099708553
4,7,19,26,877512.3945038461,2.0,1.27600356393952,0.2903531897109427,,
4,7,20,48,553.1163502638107,7.0,0.9087170382795567,0.25567250203652375,1.5404406931095367,1.5248810565653308
4,7,21,27,224.99896676539797,14.0,1.0448433387671858,0.23199721140483748,1.2950385710655692,1.3517335250218079
4,7,22,52,1605.8844130547675,4.0,1.3473574136406805,0.30617253821937945,1.5075725043043031,1.840403120628264
4,7,23,36,1636.238361083496,1.0,1.7327947216096722,0.3907676551771953,,
4,7,24,56,1366.0512419700829,1.0,0.9484071232411067,0.21749552909271125,,
4,7,25,57,1249.1176317694194,,1.8231252266752884,0.40935881719161654,,
4,7,26,8,5326.836003434441,,0.9988921295370269,0.2226486112601211,,
4,7,27,28,407.37717151999874,8.0,1.0825131942330692,0.2694543230342374,1.9653460106160292,2.1335075695440575
4,7,28,21,1428.6736864312622,34.0,0.9507151225250633,0.2161639564651848,1.1824577403180885,1.3246618888817103
4,7,29,50,172.48576424701858,9.0,0.6612696120506325,0.2673121402168247,,
4,7,30,19,80.8227801634509,,0.8245373784234875,0.2567934372176895,,
4,7,31,20,13872.869810299899,9.0,0.9002626678356836,0.26252244331670904,,
4,7,32,29,1186.769170343666,9.0,0.6500662160055894,0.15194568785303966,,
4,7,33,31,226.8182678494575,,0.9864859222664486,0.2651830172264446,,
4,7,34,32,514.1856698394954,,1.0320876650456827,0.2722333828278665,,
4,7,35,33,349389.32399222377,,0.24846582436308154,0.06413388766499357,,
4,7,36,30,186.34479785002912,1.0,1.059325855271975,0.2513733298629486,,
4,7,37,38,644.3605941536631,,1.0092107122577607,0.22928144601521644,,
4,7,38,39,523.0437825189098,,1.2421153928729536,0.2733841470037843,,
4,7,39,45,215.52879840867072,,1.4717006249412268,0.32136148638905476,,
4,7,40,44,60.93451419211657,,0.7688187939956157,0.1666601719369782,,
4,7,41,46,183.5264291285472,,0.9940488041703587,0.2588380230060512,,
4,7,42,47,71.38366749736313,,1.2131301393980638,0.3166251724238938,,
4,7,43,13,332.2987725537468,,1.0262201216711366,0.22837835676311152,,
4,7,44,12,415.3494329941464,5.0,1.7731246426335234,0.3950241108230575,,
4,7,45,14,68.35515952698135,5.0,1.4832031494573732,0.3420805405614504,,
4,7,46,37,424.23783717170363,,1.8008333748262915,0.40271416668201315,,
4,7,47,40,1268.9161417047035,,1.4355593162216749,0.3186375076366491,,
4,8,0,54,1179.277879858028,,0.44495624469728684,0.1084900293429663,,
4,8,1,55,294.14846777871355,,0.6133695688202032,0.15022139167440376,,
4,8,2,5,1743.7780831472821,,0.8907276964989275,0.22071346647159631,,
4,8,3,0,4245.289216519443,,0.32238296025226243,0.09948937586786742,,
4,8,4,1,1251.2030281525283,,0.5147973619668093,0.12302381523563889,,
4,8,5,10,1626.31371530053,6.0,0.6253713707554048,0.20289336336362387,,
4,8,6,2,1529.1985766954062,0.0,0.6099299637951068,0.15792092316251308,,
4,8,7,6,617.8137600682751,,1.365591227622312,0.34434807458813665,,
4,8,8,25,1244.748312508295,3.0,0.673908121283181,0.17203306382536185,1.677011938491626,1.1543635429009245
4,8,9,26,145.86773563951235,2.0,0.7404344326274744,0.23446612851635654,,
4,8,10,11,6623.071193810904,5.0,0.7848811385074286,0.200914184369977,1.7452268373997075,1.1341645600992118
4,8,11,16,1943.6145706207164,32.0,1.218148028386023,0.2626912674626724,1.1568011919517052,0.8906107020332761
4,8,12,58,884.0549236937878,39.0,0.32841632494565615,0.11774078408606958,,
4,8,13,17,428.35462415732883,34.0,-0.036684667595149364,0.0,1.117930057898269,1.442400131539389
4,8,14,24,133.0406806668973,27.0,1.0780211848746382,0.2510629961390234,1.5321761658033861,1.4895177504580466
4,8,15,23,445.7860793174539,30.0,0.3641132044331883,0.09704094351915576,0.3247359680122084,0.5540940971400519
4,8,16,48,373.1437888304041,9.0,1.0786118771306357,0.2466130534058749,1.369346932729466,1.4290013245055275
4,8,17,27,237.07626364867556,17.0,0.9003843558113197,0.2528109478191338,1.0775662336406695,1.5238675239269723
4,8,18,59,45.46878522676192,40.0,0.5224065885549667,0.12373931290298044,,
4,8,19,21,2643.227478023713,38.0,0.7290731016382018,0.23575246840552505,1.0880049098339737,1.5721156255219528
4,8,20,50,495.6817237481622,8.0,0.9014326775741737,0.19427138931246682,,
4,8,21,52,2539.2983745101737,4.0,1.1694799119751444,0.38425700688379866,0.7215625258142186,1.0980022221712915
4,8,22,36,126.32597849246164,1.0,1.0883367491179718,0.3363328847257951,,
4,8,23,28,330.65356831074894,7.0,1.24899370799507,0.32241923853892646,1.0850099511171187,1.235634384650253
4,8,24,19,78.27162934181177,,1.517871891189296,0.31563564339516437,,
4,8,25,20,1248.5856864832374,8.0,1.3429000224033647,0.27770983196224436,,
4,8,26,29,1333.392564647011,8.0,0.6779240635210849,0.15195730013036693,,
4,8,27,31,444.0836463741865,,1.5300621174193363,0.31574114238857615,,
4,8,28,32,323.079144842186,,1.6260085223283618,0.3268836442916309,,
4,8,29,33,627.8904367104732,,1.6457262157714299,0.332789411400692,,
4,8,30,46,298.4165401168951,,0.6389974053785026,0.12623079353554187,,
4,8,31,47,298266.3888929423,,1.554706707858785,0.3103219842572558,,
4,8,32,30,249.20643886529174,1.0,1.1720277320184094,0.2976545543547038,,
4,8,33,56,10364.546132335447,1.0,0.8909273336377176,0.2401195204599146,,
4,8,34,38,385.67253543831407,,1.1979199690106035,0.298121943605335,,
4,8,35,39,182.96885679869789,,1.1024765700236676,0.26251236931708694,,
4,8,36,57,846.4602543946737,,1.307716756533529,0.37889065558691054,,
4,8,37,8,2023.1597874493734,,0.800675855001975,0.2279369937288403,,
4,8,38,45,252.80257034134263,,1.1041015787648145,0.2594213555186905,,
4,8,39,44,107.41162779153808,,0.6961449251269658,0.16228831371721542,,
4,8,40,3,795.9552522359205,0.0,0.755917942472714,0.1809568807589397,,
4,8,41,9,3451.2447744141723,0.0,0.9202678288194472,0.25904828180264866,,
4,8,42,4,175.77478073539686,,1.4480983633299398,0.36926060137578104,,
4,8,43,53,1824.7780774267153,,1.8476068891765969,0.464725292340837,,
4,8,44,12,486.1868359556153,6.0,1.7316572841499338,0.42399537700072715,,
4,8,45,13,346.1903258967341,,1.073763495123724,0.2642326785857335,,
4,8,46,14,35.17297015416483,6.0,1.5067882224414608,0.3882816037208179,,
4,8,47,37,778.0664073688872,,1.2843498821787256,0.36807483287549436,,
4,8,48,40,810.2490984755292,,1.448279294651372,0.3511765347901532,,
4,9,0,53,371.75327702192135,,1.0312852180517667,0.3015713475855913,,
4,9,1,10,1376.976517307714,3.0,0.5188313290903734,0.13550578938183774,,
4,9,2,1,998.0639342229861,,0.445218581371736,0.07486816463752205,,
4,9,3,2,1600.7927345042908,0.0,0.6614662259393399,0.12310051174030848,,
4,9,4,3,1020.4192796437596,0.0,0.7966167050149439,0.13127502304497457,,
4,9,5,0,1066955.7394275418,,2.821743356199335,0.4203057249991423,,
4,9,6,4,22.51658863952005,,3.1945129336453975,0.48179243850577314,,
4,9,7,5,1272359.386683608,,3.583272481262161,0.5358406908261244,,
4,9,8,6,3698.34586942528,,1.227170099525249,0.18138062994567594,,
4,9,9,9,2632.785910082258,0.0,0.6461808797286571,0.10370821475194517,,
4,9,10,25,2765.233312039109,0.0,0.47596594054409685,0.08586402675670002,,
4,9,11,26,97.3689953002672,,0.5396393800431708,0.10019226613475142,,
4,9,12,54,394.63118766334503,,1.0894326833427281,0.16208665119271193,,
4,9,13,55,101.08428467913474,,3.003678937517328,0.44844749762871666,,
4,9,14,52,1576.9074994168218,1.0,0.8354928770467658,0.1768236681226041,,
4,9,15,36,62.35511123721566,1.0,0.6421861730559711,0.14969651676274798,,
4,9,16,56,1439.9830006519576,1.0,0.5860628441299223,0.16130838916512474,,
4,9,17,57,639.932922547365,,0.5845785398974678,0.14462737200800063,,
4,9,18,8,539410.2344460314,,0.3213354357055849,0.07728585557233221,,
4,9,19,30,414.40446868081074,1.0,0.9936987102001225,0.2461823004078062,,
4,9,20,38,987.2244641547169,,0.9368612025068794,0.240756402769811,,
4,9,21,39,134.88316376288216,,0.6912497952141065,0.17217581678930446,,
4,9,22,45,240.9595612982685,,0.5567794235197787,0.13640447261149274,,
4,9,23,44,137.7993233560743,,0.5630136750327689,0.1379414731683105,,
4,9,24,61,520.2622945989393,,0.7274742492406365,0.22788035239780913,,
4,9,25,62,343.72286239263036,,0.3518985202833117,0.10887557030868282,,
4,9,26,63,253590.29938022274,22.0,0.047044360290249006,0.04436385407414096,0.710119664228063,0.9959887302513968
4,9,27,64,49.7592277399552,17.0,0.6498204908083427,0.21437715223947146,1.5605967773265759,1.1776428637754548
4,9,28,23,639.4571073485323,15.0,0.08324129454655158,0.055927191541381094,0.4657539122591114,1.3325856853004712
4,9,29,60,108.17618022523057,10.0,0.6332270269198852,0.1708351536697289,1.3125061879102389,1.1860596076414953
4,9,30,11,19814.15497712294,2.0,0.7399169729749374,0.1364547067045484,,
4,9,31,48,546.6958309841968,6.0,0.7312349490494744,0.17037643579297027,,
4,9,32,27,165.57719967148944,8.0,0.3416938551675091,0.09561867475539582,1.967531890483399,1.8339794998470258
4,9,33,28,160.48005002253527,4.0,0.9291009068521346,0.24545059711970926,,
4,9,34,29,13675.623547701347,5.0,0.489807938057577,0.10791137703160714,,
4,9,35,21,420.6955823351516,23.0,0.37653527074221144,0.08299125404739197,1.9870422870535276,1.962313216437282
4,9,36,58,246.13955639470095,25.0,0.5959326080122385,0.1357340533047078,,
4,9,37,59,124.96529102233394,5.0,0.6065070935187814,0.12608874136897052,,
4,9,38,19,79.54108139543118,,0.8841164913927482,0.16467821950543396,,
4,9,39,20,927.9373712482719,5.0,1.1381998902435482,0.2149117364940042,,
4,9,40,31,685.3458271155329,,1.3957762961946385,0.2630133828010778,,
4,9,41,32,104.11615044965302,,2.9593278962433467,0.5393642236534673,,
4,9,42,46,200.82934883764082,,0.0926090646078928,0.015223754513972178,,
4,9,43,47,400.97053957695636,,2.984061878611451,0.5422130546254694,,
4,9,44,33,608.4530143384997,,3.027026592840115,0.5528740126127918,,
4,9,45,12,3049.096394806226,3.0,0.8994677029765163,0.26394317140019496,,
4,9,46,13,633.1619253200521,,0.7572089654904406,0.23993671162811847,,
4,9,47,66,259.4103184471722,24.0,0.6286756536448739,0.13932561789590153,,
4,9,48,65,3012.5109360411457,20.0,0.6590659051227518,0.2297157433232543,1.4922288378555533,1.0801991609152866
4,9,49,14,149956.57212798527,3.0,1.1366211837851294,0.36635853361457565,,
4,9,50,37,866.3641550497516,,0.5638915054890777,0.13728154425307829,,
4,9,51,40,631.2731078340153,,0.8242420093079758,0.20881660458445153,,
