series,frame,dlite_index,label,radius,pimorph_edge,dlite_DLITE,pimorph_tension_only_r0.1,pimorph_pressure_curvature_r0.1
3,15,50,52,1410.5458568930078,7.0,0.24834910452075148,1.49630546725621,1.4218007670506074
3,15,51,17,492.46415218690953,,0.2699496356681605,,
3,15,52,39,673.8752499292059,4.0,0.27701992893142874,,
3,15,53,66,570134.4394859507,26.0,0.08443073363583835,,
3,15,54,98,186.604847572376,,0.4001426047936705,,
3,15,55,96,115198.26395527345,26.0,0.4635474007105243,,
3,15,56,88,291879.6450213035,,0.36044422120749053,,
3,15,57,53,100725.21470097658,26.0,0.24673520072387292,,
3,15,58,105,441.50161775248245,,0.08638220411917259,,
3,15,59,7,720896.4070445397,0.0,0.17861402828500175,,
3,15,60,103,257.0294289513436,3.0,0.26547410678637284,1.1016468567092808,1.6401489672953702
3,15,61,104,48.67401770025024,4.0,0.29900535469146516,,
3,16,0,78,603.3504106511031,,0.37683023273165406,,
3,16,1,0,2760.9470119109783,,0.2952035593746336,,
3,16,2,3,78.53914475771987,0.0,0.38173243912446136,,
3,16,3,4,3003.3930690202424,0.0,0.019641359240696467,,
3,16,4,5,94.43606305864253,,0.07120284098838063,,
3,16,5,6,79615.25938669585,0.0,0.0627246144372297,,
3,16,6,8,410.2681654910544,2.0,0.17761075734239828,1.0689367873147233,0.7448191789178026
3,16,7,9,650.9478809092767,1.0,0.17061537958809472,,
3,16,8,19,354.7768848264045,5.0,0.34186070879394004,1.1408892365330672,1.2935206193304276
3,16,9,38,1003.2296011681203,,0.3688768550239515,,
3,16,10,85,678.7214729088148,,0.22583236006522692,,
3,16,11,20,217.84089721793094,4.0,0.2575552257741994,,
3,16,12,51,589.9291601135312,8.0,0.22282360781600824,,
3,16,13,100,64.93533303533941,11.0,0.131586559368872,,
3,16,14,99,519.7823958140732,9.0,0.13304730149501104,1.1067610091549964,1.2813271152783112
3,16,15,101,47.642149176634625,10.0,0.1425317293002473,0.4354037145442038,0.13438124269651328
3,16,16,52,1368.2237224254843,6.0,0.17761305369690156,1.2387286336692216,1.2930636375292046
3,16,17,102,190.72640728270315,11.0,0.1660170805280355,,
3,16,18,50,777.0486142629006,7.0,0.1874403707709971,,
3,16,19,97,3115.8611625152625,,0.235378031894515,,
3,16,20,75,64.4423308383913,12.0,0.2626207058951029,,
3,16,21,90,116.33668255980191,12.0,0.32909281518803274,,
3,16,22,94,438859.5079487051,12.0,0.3201659451580313,,
3,16,23,98,409.70252358264304,12.0,0.3526486675487286,,
3,16,24,88,457846.46525651694,13.0,0.20265334961626263,,
3,16,25,108,688.385854478498,12.0,0.4367297551175176,,
3,16,26,106,195.36845324120674,,0.26543291446812184,,
3,16,27,71,29.025757686721004,,0.22157866146167512,,
3,16,28,48,1103.9912821063192,12.0,0.09300627445794404,,
3,16,29,47,1504.6163969185636,,0.12458522466486864,,
3,16,30,44,653.6026600841867,12.0,0.13932508166198124,,
3,16,31,92,362.72910828304754,,0.1819385961715084,,
3,16,32,93,113.46517929958955,12.0,0.1370070307394426,,
3,16,33,57,12570.901167050615,,0.279176586749241,,
3,16,34,32,1094.286911601428,,0.13256280248417365,,
3,16,35,54,286.11016634209443,,0.20472698737098413,,
3,16,36,28,180.1231281152827,,0.25700534843242917,,
3,16,37,95,1961.1243920410711,,0.24057029141390887,,
3,16,38,27,1757.6879638568043,7.0,0.1818861994903922,,
3,16,39,25,1167.711370845715,,0.3204133906395049,,
3,16,40,22,131.31821072359307,7.0,0.3330284350430159,,
3,16,41,21,4133.904837814587,6.0,0.1633031614181286,1.2387286336692216,1.2930636375292046
3,16,42,17,611.0363118893524,1.0,0.3753679951281381,,
3,16,43,18,1585.7263747486818,,0.22006303950213943,,
3,16,44,10,9475.588687093332,1.0,0.2528792950735819,,
3,16,45,11,515885.1623331153,,0.27062804229067794,,
3,16,46,12,654.0110180322074,1.0,0.24189138998582002,,
3,16,47,13,505.5379487779121,,0.33566121370581475,,
3,16,48,14,3438.121566434174,1.0,0.38865650963744436,,
3,16,49,91,1344.2872999748802,,0.4023681431137584,,
3,16,50,29,1622.3295334584054,,0.2913266392062025,,
3,16,51,30,253.36162789089724,,0.15286910630100511,,
3,16,52,31,232.88360170843572,,0.2144572943882762,,
3,16,53,62,91.77118671943785,,0.41402990996853556,,
3,16,54,15,2364.7196926951547,,0.18842827394580727,,
3,16,55,26,99281.66384071663,,0.17626039139575775,,
3,16,56,107,190.99487032615463,13.0,0.12909367984191514,,
3,16,57,66,20.963505602109986,14.0,0.3808628446961876,,
3,16,58,96,16.89886457397149,13.0,0.17789557577438558,,
3,16,59,53,647066.9305800948,,0.17755090168572826,,
3,16,60,39,835.4321767285013,4.0,0.18650841633599644,,
3,16,61,7,681.8533702935787,0.0,0.3233217656664129,,
3,16,62,105,399.0506413641339,,0.20779280440602788,,
3,16,63,109,251779.32046359553,4.0,0.3060605066104706,,
3,16,64,103,366.81954797255,3.0,0.2791898355847109,1.009280573236769,1.252888004297315
3,17,0,78,529.1785446682011,,0.2421820210899496,,
3,17,1,0,1360.9506621498094,,0.2230346818858383,,
3,17,2,3,95.0556868123626,,0.26885298853190964,,
3,17,3,4,2774.901917785891,,0.08767669743188192,,
3,17,4,5,465959.5130397015,,0.15808189959587782,,
3,17,5,6,6330.246008543821,,0.1124793253200601,,
3,17,6,8,855.6965740825997,,0.1878586408936711,,
3,17,7,9,1098.7288062913626,,0.16892451819751286,,
3,17,8,11,695.1373890463311,,0.2078746960855123,,
3,17,9,10,1780.3566524825908,0.0,0.29276434836168963,,
3,17,10,12,103.13836277426826,0.0,0.2651646857464859,,
3,17,11,13,8474.629345444246,,0.20088298344582795,,
3,17,12,14,13410.309706744352,0.0,0.3473285852490307,,
3,17,13,18,644424.512465263,0.0,0.23181584626420115,,
3,17,14,19,306.22856370432345,,0.30073338517476533,,
3,17,15,7,810.0420159084263,,0.23615136921383884,,
3,17,16,103,352.8338232767948,,0.2338928473970599,,
3,17,17,105,403.1346969257877,,0.0,,
3,17,18,39,1022.523083862501,,0.301927132029041,,
3,17,19,109,30.55706331373038,,0.30221564629165104,,
3,17,20,85,624552.4222355639,1.0,0.3420501540192763,,
3,17,21,20,388.77960172855506,1.0,0.2797764305204038,,
3,17,22,51,329.8137297017524,1.0,0.22833315403483745,,
3,17,23,97,1489.647159516836,4.0,0.19834360096761505,,
3,17,24,100,19.10174634474119,3.0,0.05480008369498527,,
3,17,25,99,122.51374257629652,2.0,0.18560983680779183,,
3,17,26,101,17.535819353547076,2.0,0.14164813110669508,,
3,17,27,102,140.56883710053938,2.0,0.19886339407107081,,
3,17,28,50,1440.9201266749558,,0.08947800481647017,,
3,17,29,52,1125.6293473662959,,0.17392789854136215,,
3,17,30,21,2134.3440771896107,0.0,0.19707890139919312,,
3,17,31,22,542913.5267421433,,0.25409482309945386,,
3,17,32,17,333.1651376264233,0.0,0.26060542102162887,,
3,17,33,91,929.0455481064096,,0.2862017683229893,,
3,17,34,62,368.1839782152549,,0.3049263316102766,,
3,17,35,15,1298.7670136536626,,0.19672814131251404,,
3,17,36,27,1646.2583496205632,,0.21324903454271044,,
3,17,37,25,641.9429808505844,,0.18785677606574977,,
3,17,38,95,52.9346680576771,,0.2660847035729013,,
3,17,39,54,235.99808006198995,,0.15561246258222144,,
3,17,40,28,328.6763258727703,,0.3420829528686797,,
3,17,41,29,2507.3924321225772,,0.3075898991184985,,
3,17,42,30,303.2747392317215,,0.24665638398754008,,
3,17,43,31,266.2348943050658,,0.23523502931396728,,
3,17,44,26,364.12245420840816,,0.18252525131564518,,
3,17,45,32,407.9129160230579,,0.15784281739495268,,
3,17,46,53,359.71551145761197,,0.12600852321400002,,
3,17,47,88,30.994424858987554,8.0,0.09400013768869667,,
3,17,48,96,115.39384983345927,8.0,0.07135467610137376,,
3,17,49,66,30.9468888969639,9.0,0.33206038090733087,,
3,17,50,98,290.4873556732932,7.0,0.3824545537529972,,
3,17,51,90,148.83243498519857,5.0,0.4492598755757057,,
3,17,52,38,1020.5229610875097,,0.4401086064864626,,
3,17,53,75,51.58471543903052,5.0,0.3739593323962638,,
3,17,54,57,1708.966922348038,,0.3818043530150126,,
3,17,55,93,151.10836798323376,5.0,0.0599147036981682,,
3,17,56,92,155.65662446984012,,0.3001729648542549,,
3,17,57,44,76.38660288054538,5.0,0.2866823356131012,,
3,17,58,47,312.0227858387052,,0.2890238075608861,,
3,17,59,48,1286.3845375140684,5.0,0.19727072361316045,,
3,17,60,71,26.082387649655633,,0.13569244214572365,,
3,17,61,108,674549.9508613459,5.0,0.13687396647663766,,
3,17,62,107,32.51400357302249,8.0,0.012231989904819919,,
3,17,63,106,1771.556407195949,,0.09226691217304472,,
3,17,64,94,281.07851029257745,6.0,0.3666837570642993,,
3,18,0,0,331.81373704182363,,0.17104389863852437,,
3,18,1,7,1149963.1127308882,,0.2993943127468934,,
3,18,2,3,377.43059754023926,,0.2721370519937776,,
3,18,3,78,343.4115646826637,,0.07081435208907265,,
3,18,4,4,182.66975877655662,,0.2205660889764015,,
3,18,5,6,1372.0847936888229,,0.17718785793700387,,
3,18,6,103,475.2422403912253,,0.343195959592757,,
3,18,7,19,346.0740667926063,0.0,0.25367838973112,,
3,18,8,8,77.52790363409669,0.0,0.2332749600531579,,
3,18,9,9,1906.1825049823321,0.0,0.14186052510260186,,
3,18,10,11,1022.3973993928753,,0.1671197202046782,,
3,18,11,10,4918.631253384025,,0.24016784097215815,,
3,18,12,12,72.7041786820143,,0.2479945712549442,,
3,18,13,13,835.2473084994879,,0.13130335634111304,,
3,18,14,14,1067568.1260670118,,0.30087312266409366,,
3,18,15,18,747457.4874904397,0.0,0.1933096329789468,,
3,18,16,52,919.0093039975372,2.0,0.16054970882804914,1.4992115642125348,1.4470023195530193
3,18,17,21,1173378.5146669918,1.0,0.1720617975349956,,
3,18,18,22,614634.979851559,1.0,0.24125190484144327,,
3,18,19,17,348.2101485381191,,0.22947388053512688,,
3,18,20,91,1059.5518961047337,,0.23758973746936798,,
3,18,21,20,295.7332318327557,3.0,0.18200170385032216,,
3,18,22,51,1077.1877758675673,4.0,0.1934509999667563,1.2598391319229658,1.6017166868273378
3,18,23,100,19.079935634832196,9.0,0.07790094526588952,1.12565554692987,0.6381409961037139
3,18,24,99,105.71650063088461,5.0,0.10231217997070524,0.7782365265275288,0.7858284940283223
3,18,25,101,46.48738864275051,6.0,0.10376541234246076,1.1140430082425579,0.641208194971887
3,18,26,102,112.5045932816667,10.0,0.14167174887348583,1.1250589282331338,1.0895576631869819
3,18,27,50,809.9124506790425,11.0,0.1462371659752987,1.3942896428084433,1.5180790021680106
3,18,28,97,1738.9791796987176,17.0,0.17097911515687816,1.5905589694460969,2.0198380232031545
3,18,29,94,267828.6412638258,3.0,0.3473874460857393,,
3,18,30,85,1380.7760458034638,3.0,0.3054648807354835,,
3,18,31,39,627.5893875363458,,0.353410753989968,,
3,18,32,105,451.87404026511126,,0.053021309108016626,,
3,18,33,38,984.537104709877,,0.156862403626043,,
3,18,34,90,213.82871517468976,,0.33116246701682084,,
3,18,35,75,205.51395911355146,,0.3037584742808275,,
3,18,36,57,2635.6595331820236,,0.1788277317855483,,
3,18,37,93,310.50636291394176,,0.23242031907306956,,
3,18,38,92,164.30205423094102,,0.25945896792895384,,
3,18,39,44,209.68398753308577,,0.13975969162636598,,
3,18,40,47,206.08889925975552,,0.10046232868878129,,
3,18,41,98,437.97059369535157,18.0,0.3639597177636855,,
3,18,42,66,214.94641246718743,18.0,0.029281702083478578,,
3,18,43,96,47.313177389575785,,0.1384682917489693,,
3,18,44,107,83.51302706084779,18.0,0.06279212073831664,,
3,18,45,88,41.221803339829975,18.0,0.170902808740331,,
3,18,46,53,805.3608150487148,18.0,0.2129757724198867,,
3,18,47,106,4638.469955819009,,0.22508269508807421,,
3,18,48,32,1435423.8152547136,,0.1850382078581437,,
3,18,49,54,305.6415071404334,18.0,0.2042937828471796,,
3,18,50,95,36.12435829512701,18.0,0.2732453155020396,,
3,18,51,27,4695.002514912496,1.0,0.23925501266152185,,
3,18,52,25,1112.8280330107439,,0.2141878123058198,,
3,18,53,28,246.73827847025956,,0.35087675274914704,,
3,18,54,29,1423.7985129171386,,0.30851151366753893,,
3,18,55,30,537.0681088369464,,0.17645366485799133,,
3,18,56,31,144.04412662040255,,0.22066543140333156,,
3,18,57,26,1317.7398648310877,,0.1735158417818349,,
3,18,58,5,135.16676422142567,,0.25709441214097484,,
3,18,59,71,63.44728403359449,,0.09463365357945014,,
3,18,60,108,487.764151205482,,0.07793883225048992,,
3,18,61,48,674.9895903956995,,0.11416857105964638,,
3,18,62,109,57.129476055121515,,0.36936544729687193,,
3,19,0,0,463.14710346121944,,0.09629332128775299,,
3,19,1,105,1005.7790612854984,,0.09590610197239635,,
3,19,2,7,471202.07749479037,,0.23519666339154463,,
3,19,3,3,420669.53401619295,,0.2297953799861374,,
3,19,4,78,2780.534635722608,,0.037646123691761714,,
3,19,5,4,484.0158820889461,,0.2075806571118066,,
3,19,6,6,1708.8601936522196,,0.17310163253560132,,
3,19,7,109,71.2887884405495,1.0,0.25712502772550005,,
3,19,8,39,1647073.4127771528,1.0,0.2413505260634729,,
3,19,9,103,432.0608665675674,1.0,0.14150316044317343,,
3,19,10,38,898.596291712152,,0.0,,
3,19,11,57,13063.227625572768,,0.06286851343291987,,
3,19,12,93,312.89977365801553,,0.27339910283577257,,
3,19,13,75,64.2534414000915,,0.2831355975586486,,
3,19,14,90,156.42238413049074,,0.28341794882199367,,
3,19,15,85,835.4463225865906,7.0,0.25690723516348285,,
3,19,16,20,321.7198745247129,6.0,0.20003231725262632,0.6898410290354345,0.5377425505917539
3,19,17,19,963.5113244364428,,0.24191564617787828,,
3,19,18,8,360798.93121239054,1.0,0.21479492291560726,,
3,19,19,9,2511.6507220970643,1.0,0.1801893514316514,,
3,19,20,51,702.9991662452712,6.0,0.2150409319652164,0.6898410290354345,0.5377425505917539
3,19,21,97,3912.5551140933962,20.0,0.20411299796265897,1.9938044744942132,2.302325177505552
3,19,22,100,18.713440025437663,6.0,0.1402317700880368,0.6898410290354345,0.5377425505917539
3,19,23,99,110.34734888089325,,0.09856274726756523,,
3,19,24,102,89366.84794496834,16.0,0.11789284760008606,1.9072601778787808,1.7580092502190052
3,19,25,101,33.22265849454232,5.0,0.09273402890494467,1.3371297781515732,1.2673403212121712
3,19,26,52,767.3309702347805,5.0,0.1433324792446826,1.3371297781515732,1.2673403212121712
3,19,27,50,590.8298207273322,12.0,0.08283813492894061,1.5419773291703713,1.6939420150587705
3,19,28,54,302.17542441608936,21.0,0.15779664558763115,,
3,19,29,95,121.81508046908048,21.0,0.20590735017850129,,
3,19,30,27,2275.7404206721553,0.0,0.20665989089918427,,
3,19,31,92,313.00413888457143,,0.4578451961727874,,
3,19,32,44,147.98309955687375,,0.2843554178029911,,
3,19,33,47,109.59867311948975,,0.23690751529464765,,
3,19,34,48,58688.22199126813,,0.2639171839331955,,
3,19,35,108,143.1519178291984,,0.3797049517643007,,
3,19,36,66,72.7548110014531,24.0,0.3672488833994511,,
3,19,37,98,910.4041955598647,22.0,0.3610652493466238,,
3,19,38,94,467689.42784836295,7.0,0.3792070343836591,,
3,19,39,96,49.39041520526173,23.0,0.1674825418170524,1.1287407749927907,1.096825855555777
3,19,40,107,89.34136340087801,24.0,0.13931258915535694,,
3,19,41,106,654.2732001612537,,0.20336599009790324,,
3,19,42,88,502.0539137682749,24.0,0.1035447576978379,,
3,19,43,53,1052.7290141912608,21.0,0.1578157009843085,,
3,19,44,32,2795.679818216645,,0.1546988773771543,,
3,19,45,29,17013.80724607454,,0.14104701991792312,,
3,19,46,28,462.0592064899116,,0.2008442042881217,,
3,19,47,30,560.060271198299,,0.14396628884474438,,
3,19,48,31,116.651599030814,,0.16771818987648082,,
3,19,49,26,1032.7143263898956,,0.12195933732174694,,
3,19,50,25,345.7635437349883,,0.29717614889895644,,
3,19,51,22,248.10832918443535,0.0,0.3670846133534246,,
3,19,52,18,1757064.7870555022,2.0,0.17994964106706607,0.5099135256469368,0.5449005875741603
3,19,53,10,4744.239369338636,0.0,0.27416764918780123,,
3,19,54,11,596167.8345844626,,0.29931579033011674,,
3,19,55,12,296.1593782722511,0.0,0.2760179006815139,,
3,19,56,13,235.02216631888137,,0.24836236851504562,,
3,19,57,14,458906.22434205934,0.0,0.41838231082788097,,
3,19,58,17,563.536093467458,0.0,0.3538242966192333,,
3,19,59,91,903.4178690032774,,0.3814907852090001,,
3,19,60,21,1277.3377278951798,,0.16393090090489545,,
3,19,61,112,110.34109777390074,,0.025056812930628076,,
3,19,62,113,465651.4950586121,,0.05643008056409294,,
3,19,63,110,641.7449615842415,,0.208162791467304,,
3,19,64,5,250.04490554699473,,0.05300086877971233,,
3,19,65,111,87.05327606985401,,0.142228447315662,,
3,20,0,0,1199995.766090714,,0.07015355227853258,,
3,20,1,3,462.9256152653194,0.0,0.21869428973099805,,
3,20,2,78,430349.68606065935,,0.0975349119567411,,
3,20,3,111,1685.2196881764785,0.0,0.11124543041152676,,
3,20,4,5,252645.74086394015,,0.06112449119551327,,
3,20,5,6,1336.8038143379026,0.0,0.12766822599051075,,
3,20,6,8,196.2564666516462,2.0,0.17944036083205614,,
3,20,7,9,6758.764671331189,1.0,0.19903959459034223,,
3,20,8,18,1388167.0328485377,1.0,0.2625393324189308,,
3,20,9,10,1399.4923276665825,,0.32792537521361853,,
3,20,10,11,1416.4721354646992,,0.3586993734989244,,
3,20,11,12,367628.02932958346,,0.3109853833456269,,
3,20,12,19,434.38308773402696,3.0,0.16608929613144394,,
3,20,13,20,206.18349151929476,6.0,0.10332938316968852,,
3,20,14,51,2168.0241256733643,7.0,0.08969945636515507,1.0997597445194802,0.7055381334071156
3,20,15,100,19.216715206962125,13.0,0.10645979488141302,0.9593833036089315,0.4208652014452795
3,20,16,99,328228.86532295967,8.0,0.11189508266947941,0.6114125409514022,0.5366659641536602
3,20,17,102,188.52240390942788,15.0,0.1743684539074067,1.1379781675989735,1.024384128455116
3,20,18,97,2058.2964932841955,16.0,0.15117082381409783,1.4381845109588662,1.0898951903823388
3,20,19,50,494.8994811442292,14.0,0.25456613008010726,1.4137775837880036,1.6911214539942327
3,20,20,101,211.22900751003255,12.0,0.20253312001534451,1.1777001403656506,1.5602258677810215
3,20,21,52,552.2995003183544,4.0,0.24620346950347693,1.357396591936673,1.7285420379285972
3,20,22,21,16548.39836829563,5.0,0.28496563499514854,,
3,20,23,22,993.1758731321371,5.0,0.31491258330360283,,
3,20,24,17,305.48571646897057,,0.3018581298590398,,
3,20,25,13,1244.9710252067512,,0.28516749593505497,,
3,20,26,14,4935.524739966651,,0.37584005696771433,,
3,20,27,91,479.3038458686826,,0.32591539911703066,,
3,20,28,25,1244.2973687279687,,0.22482175985330494,,
3,20,29,54,416.31164731511325,17.0,0.24486626467754052,,
3,20,30,28,137.93869884623703,,0.37250198366430387,,
3,20,31,29,413706.1072468085,,0.3118271759855345,,
3,20,32,30,633.464993773741,,0.19558891377956383,,
3,20,33,31,120.89536459538373,,0.2268827317145686,,
3,20,34,32,449644.5171727732,,0.15455072265030864,,
3,20,35,53,741.007854144433,17.0,0.256928325339445,,
3,20,36,108,921.2405169643306,,0.20363728749022258,,
3,20,37,66,669.1568956998004,20.0,0.18261133735603094,,
3,20,38,98,208.41895903940838,18.0,0.21440041271476298,,
3,20,39,107,102.96097879005518,20.0,0.08302468609334296,,
3,20,40,106,877399.3573392818,,0.18595066454461423,,
3,20,41,88,83.0281737045933,20.0,0.1798477356406259,,
3,20,42,96,82.5392008197801,19.0,0.19974122172858982,,
3,20,43,94,1664.8638927564116,6.0,0.1807717254825285,,
3,20,44,85,469.11257203025616,6.0,0.0917125302167854,,
3,20,45,90,247.89603299021454,,0.2739977460000594,,
3,20,46,38,854.864764950762,,0.25372612894629226,,
3,20,47,57,30063.58468302908,,0.00409418393852724,,
3,20,48,75,226.8266158551532,,0.27997617772652195,,
3,20,49,93,453.161146372827,,0.3381124024842494,,
3,20,50,92,143.12377757708845,,0.34881730584216614,,
3,20,51,47,109.25270435179341,,0.11916826494201618,,
3,20,52,48,5762.411327527976,,0.09370898262415527,,
3,20,53,112,121.87222524792455,,0.001906601569141546,,
3,20,54,113,417754.27757080656,,0.0037234059358564283,,
3,20,55,44,194523.73678991984,,0.15558992116861903,,
3,20,56,26,3023.4458029774205,,0.15755017989014833,,
3,20,57,95,18.665218453939193,17.0,0.29323252423277635,,
3,20,58,27,3363.2210298876803,5.0,0.26842754908652144,,
3,20,59,105,677.2868523791967,,0.3000045805224974,,
3,20,60,39,861.1870849326751,,0.09369823927449261,,
3,20,61,7,456831.7153932502,0.0,0.21985591010657754,,
3,20,62,103,407.4644740245437,0.0,0.11497088440307361,,
3,20,63,109,22.742036603846195,,0.2829083963204229,,
3,20,64,4,289.8507170050461,0.0,0.17440399446874325,,
3,20,65,110,544.5942978470588,,0.23901953675749787,,
3,20,66,114,45.96558354885261,,0.3617127112292349,,
3,20,67,115,63.52491535315388,,0.38125465349786763,,
3,21,0,0,584.2078471522152,,0.1218884819478752,,
3,21,1,105,1402.2452313142335,,0.28192620157064857,,
3,21,2,7,511471.08614760794,0.0,0.19761662556232576,,
3,21,3,103,409.88226024165317,9.0,0.16885490613194679,1.079274402992158,0.833032512899896
3,21,4,116,464.34135417812536,,0.3058758844543646,,
3,21,5,38,1455.6694763750068,,0.19227627341728454,,
3,21,6,113,711.9257340881417,,0.02741123808331626,,
3,21,7,112,245.28814907410754,,0.01439800328098256,,
3,21,8,93,365.12626705589133,,0.31448451748593176,,
3,21,9,75,63.8168802951491,,0.30804695459656695,,
3,21,10,90,254079.0027520058,,0.26276904750196206,,
3,21,11,85,627.9136246770616,16.0,0.1391659961641735,,
3,21,12,20,236.9417793637461,15.0,0.0997562906826583,0.5819315863537978,0.7247066812909305
3,21,13,19,307.2057352246554,7.0,0.1630313705657819,1.1055422908844352,1.1232689784236307
3,21,14,8,4471.521131333289,4.0,0.1490249299450694,1.7727591609198936,1.4227356849629187
3,21,15,6,2219.979469751132,0.0,0.12127648213645595,,
3,21,16,9,2863.9404523061276,2.0,0.19753962100837916,,
3,21,17,94,2108.3080753135423,16.0,0.23684839052595397,,
3,21,18,98,422612.60092362436,21.0,0.1956079440506597,,
3,21,19,97,2206.1408087000113,20.0,0.1701351454505023,0.9206963328567062,1.051207436096463
3,21,20,100,76666.02991096457,20.0,0.09161699410166628,0.9206963328567062,1.051207436096463
3,21,21,51,3382.5527845009005,14.0,0.16707500348591198,0.880448545846468,0.9004095539077869
3,21,22,99,224.31470917613333,11.0,0.11446222426692579,1.2969203252605939,1.3789967585175262
3,21,23,102,148.29160119221007,,0.16990260252688144,,
3,21,24,101,36.90180470585673,,0.19721286790338002,,
3,21,25,52,960.5409806510943,11.0,0.20884371463042212,1.2969203252605939,1.3789967585175262
3,21,26,50,669.5515949101124,,0.19737677302485704,,
3,21,27,66,69.04669028940808,23.0,0.21157865785709468,,
3,21,28,96,40.55095678574629,22.0,0.1924867405423224,,
3,21,29,88,136.2305071862565,23.0,0.17208689951901507,,
3,21,30,53,407801.2928565036,13.0,0.24414846848408917,,
3,21,31,32,1720.6683032802778,,0.1520656930592348,,
3,21,32,54,502.1950152506455,13.0,0.20069433531748762,,
3,21,33,95,39.8288187748879,13.0,0.33215175550201737,,
3,21,34,27,8761.21167292014,13.0,0.31032571547431687,,
3,21,35,28,354.27428137700423,,0.3548266306721056,,
3,21,36,29,2046.3086977313951,,0.29699458871937534,,
3,21,37,30,500.80021647645145,,0.2500711784849599,,
3,21,38,31,156.39241298529612,,0.21430024232894415,,
3,21,39,26,450.50613284070175,,0.1414224448991008,,
3,21,40,25,403816.5900379502,,0.19869408425510032,,
3,21,41,22,575.4764436139061,13.0,0.3093985799766186,,
3,21,42,21,1483.7851653316081,10.0,0.24623179040349796,1.6556089183202403,1.5490868345955962
3,21,43,17,437.53379064999194,1.0,0.34361538939892844,,
3,21,44,18,2341.0677436100486,3.0,0.2700282259188002,1.5402692920561305,1.9681516044928178
3,21,45,111,488.9559227642251,0.0,0.17419565569879736,,
3,21,46,5,96.23005597369139,,0.10035022144809928,,
3,21,47,10,493.27529984057685,1.0,0.34446866769734386,,
3,21,48,11,789.9690236662151,,0.3314834382024671,,
3,21,49,13,625176.5343157554,,0.2548510998452149,,
3,21,50,91,1750.3237183880613,,0.3352048920606207,,
3,21,51,92,190.2195797875129,,0.32645551882242585,,
3,21,52,44,459.2737349660611,,0.18143430629783353,,
3,21,53,3,141.48150977895025,0.0,0.19962583888469654,,
3,21,54,78,1171328.7195964772,,0.14738369589441272,,
3,21,55,12,109.96800773135234,1.0,0.31335063706066096,,
3,21,56,14,1749778.2832356605,1.0,0.35516246988467415,,
3,21,57,57,957.5687630770202,,0.028313107589431293,,
3,21,58,108,202.07632940308045,,0.19695013856662646,,
3,21,59,117,75.18070849504218,,0.15884323475223533,,
3,21,60,107,92.25973472444767,23.0,0.1435229983992473,,
3,21,61,109,37.57947296403974,12.0,0.2802161495548052,,
3,21,62,39,1451.9781759839418,12.0,0.07394064554076757,,
3,21,63,4,304.1528980861893,0.0,0.13605330609777128,,
3,21,64,114,177.83873140770814,,0.336984645320232,,
3,21,65,115,351.2734869235928,,0.38107875808185115,,
3,21,66,110,97.35667908079124,,0.2505707737645051,,
3,22,0,38,1130.5835662323736,11.0,0.17116460907108833,,
3,22,1,113,1771.220961348194,,0.045539366399506113,,
3,22,2,92,223.2184528395943,,0.21552433237103857,,
3,22,3,44,163.49687079449316,,0.17534291130138843,,
3,22,4,93,1369.4569964036687,,0.13874784232953138,,
3,22,5,75,35.72944068044581,,0.13631517593665343,,
3,22,6,90,107.00941422690754,11.0,0.0849155224457606,,
3,22,7,85,660.0157569763982,22.0,0.12226746709720261,2.3570426018889643,1.4273026502213837
3,22,8,20,233.63914960234308,9.0,0.1364437029417477,1.1540218535059448,1.007825980903878
3,22,9,94,156.82075710221224,31.0,0.13632101930404775,,
3,22,10,98,149.81258170610616,32.0,0.15432861439014373,,
3,22,11,97,3490.9312834553302,29.0,0.14700750344637217,1.5016277742076547,1.492165583760052
3,22,12,100,35.403614036322416,23.0,0.16825566819834578,0.8800050877674889,1.0155984945934105
3,22,13,51,257.2941407856323,,0.16126401294757925,,
3,22,14,19,498.96344178951864,9.0,0.23348860657731577,1.1540218535059448,1.007825980903878
3,22,15,8,168.91893042277428,2.0,0.23072879768252977,2.339998942454154,1.7877604799295164
3,22,16,0,322.85196648148053,,0.02322197332039757,,
3,22,17,3,855.9318626651728,0.0,0.1255208198648311,,
3,22,18,78,2738.922253755334,,0.04773407125875395,,
3,22,19,4,311.8836689656744,0.0,0.10807849315527027,,
3,22,20,9,5832.109178343087,1.0,0.21693261196136826,,
3,22,21,18,826373.676945756,,0.33546645026287997,,
3,22,22,10,804.6465043471117,1.0,0.33277155940674347,,
3,22,23,99,121.14066489746055,13.0,0.19227771727159843,0.48208101359976835,0.8194765124815605
3,22,24,102,131.36321700384184,26.0,0.16595308055355634,1.1511013777327699,1.3691490790150116
3,22,25,50,756.0387827658338,28.0,0.2435414875861732,1.4329142616520192,1.5007754020929789
3,22,26,101,103172.66364428961,16.0,0.2599889858523447,0.46281812452755794,0.6391492523771124
3,22,27,52,1534.1180032522316,,0.2606384263596146,,
3,22,28,21,9009.960168767775,,0.3161036447618621,,
3,22,29,22,289.4089765420243,1.0,0.3731020575544479,,
3,22,30,17,377.321751614524,1.0,0.3248542106325566,,
3,22,31,91,1576.3236346916703,,0.3450133922844554,,
3,22,32,14,1667132.9274505442,1.0,0.36771271156122737,,
3,22,33,12,223.3801564911846,1.0,0.3181242108156431,,
3,22,34,13,217.01363947915792,,0.1997014629064147,,
