wt_id,well_id,plate,well,condition,treatment,date,week,ter_ohm,grid_r,grid_c,file,source,cell_radius_px,n_raw_masks,n_cells,cell_density_per_kpx,cell_area_px,cell_area_cv,gap_area_frac,n_gaps,n_edges,edges_per_cell,edge_length_px,G_eff,permeability_index,gap_fraction,G_eff_len,permeability_index_len,in_plane_G,in_plane_G_len,tissue_frac
LORD-6_B1_2017-03-23,LORD-6_B1,LORD-6,B1,Control,C,2017-03-23,8,398.0,2,1,LORD-6_B1_2017-03-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.741194683142286,2258,2258.0,1.564231877632454,531.5554158807962,0.2833470510624238,0.1685240737510821,101.0,5830.0,2.58193091231178,14.97635389798202,6840.0,0.0056988026385452,0.1476608187134503,6781.92771781806,0.0056504192357784,3.7582836128237336,3.609291057152332,0.8314759262489179
LORD-6_C3_2017-02-23,LORD-6_C3,LORD-6,C3,Control,C,2017-02-23,4,503.0,1,1,LORD-6_C3_2017-02-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.049742875180646,461,461.0,0.3193582354245178,571.9648857861434,0.32136601449245,0.8173383033505514,1.0,559.0,1.212581344902386,16.22473340910402,569.0,0.0021579529610031,0.0175746924428822,565.9654848468517,0.0021464444531648,1.8118839761882557e-13,1.798977633526988e-13,0.1826616966494486
LORD-6_C3_2017-02-23,LORD-6_C3,LORD-6,C3,Control,C,2017-02-23,4,503.0,2,1,LORD-6_C3_2017-02-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.231418571003069,459,459.0,0.3179727333185546,581.5809085156144,0.2792087452327826,0.8150731288734019,6.0,629.0,1.3703703703703705,16.17426064522037,689.0,0.002581049863638,0.0870827285921625,690.9509221961182,0.0025883581763641,4.0700776082758244e-13,3.809452753245069e-13,0.1849268711265981
LORD-6_C3_2017-03-09,LORD-6_C3,LORD-6,C3,Control,C,2017-03-09,6,139.0,1,1,LORD-6_C3_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.797282385005042,634,634.0,0.4392041675903347,529.13606319969,0.2567156366222687,0.7676012358203533,3.0,897.0,1.414826498422713,15.717675264155366,927.0,0.0027632686790775,0.0323624595469255,912.741709242716,0.0027207665342374,4.3609560407276154e-13,4.364841821313803e-13,0.2323987641796466
LORD-6_C3_2017-03-09,LORD-6_C3,LORD-6,C3,Control,C,2017-03-09,6,139.0,2,1,LORD-6_C3_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.527041705391134,739,739.0,0.5119430281534028,509.4978716570244,0.257638994652976,0.7391661167461892,1.0,1138.0,1.5399188092016238,15.186437626740032,1148.0,0.0030489835097421,0.0087108013937282,1165.803901997342,0.0030962690529468,0.0988336786478724,0.0888578959278833,0.2608338832538108
LORD-7_C1_2017-03-02,LORD-7_C1,LORD-7,C1,Control,C,2017-03-02,5,447.0,1,1,LORD-7_C1_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.628271971179554,382,382.0,0.2646309022389714,540.567902530051,0.3141771390428562,0.8569490282320442,5.0,483.0,1.2643979057591623,16.123537792348507,533.0,0.0025811520654199,0.0938086303939962,522.8172644328961,0.0025318402662817,7.431832926840798e-13,7.406575353030577e-13,0.1430509717679557
LORD-7_C1_2017-03-02,LORD-7_C1,LORD-7,C1,Control,C,2017-03-02,5,447.0,2,1,LORD-7_C1_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.964089628857147,473,473.0,0.327671248060297,554.9342478778348,0.2862212672335145,0.8181640024064676,2.0,637.0,1.346723044397463,16.403981790532203,657.0,0.0025030106680323,0.030441400304414,659.6338304962576,0.0025130449234812,2.370326157574709e-13,2.456229664105081e-13,0.1818359975935323
LORD-7_C1_2017-03-16,LORD-7_C1,LORD-7,C1,Control,C,2017-03-16,7,546.0,1,1,LORD-7_C1_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.4888688130694,1118,1118.0,0.7744956772334294,512.8780912150211,0.2712906091045697,0.6027781354062337,21.0,2042.0,1.826475849731664,15.27497368344195,2252.0,0.0039274660092289,0.0932504440497335,2204.637684349067,0.0038448665932265,3.028244321967577e-12,2.9554275693399745e-12,0.3972218645937663
LORD-7_C1_2017-03-16,LORD-7_C1,LORD-7,C1,Control,C,2017-03-16,7,546.0,2,1,LORD-7_C1_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.476118560829471,936,936.0,0.6484149855907781,513.5876485873491,0.2773104093287521,0.6669820722416324,19.0,1708.0,1.8247863247863247,15.241162472481262,1898.0,0.0039482604057073,0.1001053740779768,1878.7854847209576,0.0039082899579249,3.604561094050496e-12,3.563094264080746e-12,0.3330179277583676
LORD-7_C4_2017-03-02,LORD-7_C4,LORD-7,C4,Control,C,2017-03-02,5,184.0,1,1,LORD-7_C4_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.927207364566026,666,666.0,0.4613722012857459,554.7109771361938,0.2727124776795381,0.7440717754013071,9.0,965.0,1.4489489489489489,16.105668415568047,1055.0,0.0028556926929087,0.0853080568720379,1060.8866276135846,0.0028716267208347,1.1535217225855376e-12,1.1497053309383889e-12,0.2559282245986928
LORD-7_C4_2017-03-02,LORD-7_C4,LORD-7,C4,Control,C,2017-03-02,5,184.0,2,1,LORD-7_C4_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.976360421598397,679,679.0,0.4703779649745067,554.7017803164048,0.2738120852014863,0.7390805054070335,5.0,983.0,1.4477172312223858,16.14715277823699,1033.0,0.002742653778501,0.0484027105517909,1024.4715583281982,0.0027200104457073,8.748557434046235e-13,8.668829543090339e-13,0.2609194945929664
LORD-7_C4_2017-03-09,LORD-7_C4,LORD-7,C4,Control,C,2017-03-09,6,134.0,1,1,LORD-7_C4_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.074112164146964,827,827.0,0.5729051208157836,559.378367395182,0.2653790069630006,0.6795292688457275,14.0,1377.0,1.6650544135429262,15.988948268655848,1517.0,0.0032792490708525,0.0922874093605801,1495.995428292017,0.003233844178132,2.6552093856935244e-12,2.6592339441577906e-12,0.3204707311542725
LORD-7_C4_2017-03-09,LORD-7_C4,LORD-7,C4,Control,C,2017-03-09,6,134.0,2,1,LORD-7_C4_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.678584010953838,606,606.0,0.4198071381068499,522.1427552881021,0.2614043903408145,0.7808007442192766,6.0,872.0,1.438943894389439,15.769692241083453,932.0,0.0029454661197605,0.0643776824034334,907.1026658310712,0.0028667812975857,3.429478923067109e-13,3.339412080194393e-13,0.2191992557807234
LORD-7_C4_2017-03-16,LORD-7_C4,LORD-7,C4,Control,C,2017-03-16,7,472.0,1,1,LORD-7_C4_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.666024736934256,1469,1469.0,1.0176512968299711,531.009419336702,0.2822470036967781,0.4596175757830752,53.0,3181.0,2.165418652144316,15.15573356906689,3711.0,0.004757370044631,0.1428186472648881,3683.252451612565,0.0047217986742429,1.206451218133204,1.1306182763950892,0.5403824242169247
LORD-7_C4_2017-03-16,LORD-7_C4,LORD-7,C4,Control,C,2017-03-16,7,472.0,2,1,LORD-7_C4_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.927207364566026,1659,1659.0,1.1492739968964754,547.3273072153635,0.2786840260167343,0.3709709580260141,72.0,3728.0,2.2471368294153105,15.42767701141166,4448.0,0.0048985920808877,0.1618705035971223,4403.804225845572,0.0048499191786211,6.336344248374218,6.085865565388406,0.6290290419739859
LORD-2_C1_2017-03-02,LORD-2_C1,LORD-2,C1,HPI4,H,2017-03-02,5,107.0,1,1,LORD-2_C1_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,22.7572007246284,15,15.0,0.010391265794724,1600.699080403646,0.4025984184644887,0.9833667103981554,0.0,9.0,0.6,30.34752997407477,9.0,0.000374836224588,0.0,9.589253174520778,0.0003993777173951,0.0,0.0,0.0166332896018445
LORD-2_C1_2017-03-02,LORD-2_C1,LORD-2,C1,HPI4,H,2017-03-02,5,107.0,2,1,LORD-2_C1_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,17.094106455639025,15,,,,,,,,,,,,,,,,,
LORD-2_C1_2017-03-09,LORD-2_C1,LORD-2,C1,HPI4,H,2017-03-09,6,100.0,1,1,LORD-2_C1_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,21.004225818885445,1,,,,,,,,,,,,,,,,,
LORD-2_C1_2017-03-09,LORD-2_C1,LORD-2,C1,HPI4,H,2017-03-09,6,100.0,2,1,LORD-2_C1_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,20.295147023902665,7,,,,,,,,,,,,,,,,,
LORD-2_C4_2017-03-02,LORD-2_C4,LORD-2,C4,HPI4,H,2017-03-02,5,108.0,1,1,LORD-2_C4_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-2_C4_2017-03-02,LORD-2_C4,LORD-2,C4,HPI4,H,2017-03-02,5,108.0,2,1,LORD-2_C4_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,3.454941494713355,2,,,,,,,,,,,,,,,,,
LORD-2_C4_2017-03-16,LORD-2_C4,LORD-2,C4,HPI4,H,2017-03-16,7,110.0,1,1,LORD-2_C4_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-2_C4_2017-03-16,LORD-2_C4,LORD-2,C4,HPI4,H,2017-03-16,7,110.0,2,1,LORD-2_C4_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,10.479356408358663,2,,,,,,,,,,,,,,,,,
LORD-3_B2_2017-02-23,LORD-3_B2,LORD-3,B2,HPI4,H,2017-02-23,4,108.0,1,1,LORD-3_B2_2017-02-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,14.766254502611575,2,,,,,,,,,,,,,,,,,
LORD-3_B2_2017-02-23,LORD-3_B2,LORD-3,B2,HPI4,H,2017-02-23,4,108.0,2,1,LORD-3_B2_2017-02-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,17.778687155707086,7,,,,,,,,,,,,,,,,,
LORD-3_B2_2017-03-23,LORD-3_B2,LORD-3,B2,HPI4,H,2017-03-23,8,103.0,1,1,LORD-3_B2_2017-03-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.24924769303042,16,,,,,,,,,,,,,,,,,
LORD-3_B2_2017-03-23,LORD-3_B2,LORD-3,B2,HPI4,H,2017-03-23,8,103.0,2,1,LORD-3_B2_2017-03-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,19.21146306323663,40,40.0,0.027710042119264,1226.675361251831,0.332386365168531,0.9660087740730484,0.0,16.0,0.4,23.818690378646217,16.0,0.0003260846452412,0.0,15.687562345635218,0.000319717075136,0.0,0.0,0.0339912259269516
LORD-3_C2_2017-02-16,LORD-3_C2,LORD-3,C2,HPI4,H,2017-02-16,3,110.0,1,1,LORD-3_C2_2017-02-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.11647812414279,6,,,,,,,,,,,,,,,,,
LORD-3_C2_2017-02-16,LORD-3_C2,LORD-3,C2,HPI4,H,2017-02-16,3,110.0,2,1,LORD-3_C2_2017-02-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.812470934731934,3,,,,,,,,,,,,,,,,,
LORD-3_C2_2017-03-09,LORD-3_C2,LORD-3,C2,HPI4,H,2017-03-09,6,114.0,1,1,LORD-3_C2_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,18.01877032173579,1,,,,,,,,,,,,,,,,,
LORD-3_C2_2017-03-09,LORD-3_C2,LORD-3,C2,HPI4,H,2017-03-09,6,114.0,2,1,LORD-3_C2_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,17.108066528570536,2,,,,,,,,,,,,,,,,,
LORD-4_B1_2017-02-16,LORD-4_B1,LORD-4,B1,HPI4,H,2017-02-16,3,111.0,1,1,LORD-4_B1_2017-02-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.263932962808536,34,33.0,0.0228607847483928,926.1640477035984,0.3042985694613407,0.9788271630637478,0.0,17.0,0.5151515151515151,23.923447797109677,17.0,0.0005562205922685,0.0,17.741739091916912,0.0005804894485635,0.0,0.0,0.0211728369362521
LORD-4_B1_2017-02-16,LORD-4_B1,LORD-4,B1,HPI4,H,2017-02-16,3,111.0,2,1,LORD-4_B1_2017-02-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,18.34267018992237,55,55.0,0.038101307913988,1212.635586270419,0.3834040621489706,0.9537969981400514,0.0,24.0,0.4363636363636363,28.989768573741117,24.0,0.000359847295679,0.0,22.399383667099187,0.0003358482348951,0.0,0.0,0.0462030018599486
LORD-4_B1_2017-03-16,LORD-4_B1,LORD-4,B1,HPI4,H,2017-03-16,7,114.0,1,1,LORD-4_B1_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,19.633473257897357,27,27.0,0.0187042784305032,1420.5745278817635,0.5675955296600392,0.9734291784992188,0.0,7.0,0.2592592592592592,22.61781107944157,7.0,0.0001825031029141,0.0,7.475452194424503,0.0001948990315955,0.0,0.0,0.0265708215007811
LORD-4_B1_2017-03-16,LORD-4_B1,LORD-4,B1,HPI4,H,2017-03-16,7,114.0,2,1,LORD-4_B1_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,18.058473866727876,20,20.0,0.013855021059632,1083.652961730957,0.2755321781537753,0.9849859653938848,0.0,6.0,0.3,18.25514163283964,6.0,0.0002768413971949,0.0,5.522272036203258,0.0002547989176988,0.0,0.0,0.015014034606115
LORD-4_C3_2017-02-23,LORD-4_C3,LORD-4,C3,HPI4,H,2017-02-23,4,114.0,1,1,LORD-4_C3_2017-02-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.517021664164629,5,,,,,,,,,,,,,,,,,
LORD-4_C3_2017-02-23,LORD-4_C3,LORD-4,C3,HPI4,H,2017-02-23,4,114.0,2,1,LORD-4_C3_2017-02-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.765071711754985,5,,,,,,,,,,,,,,,,,
LORD-4_C3_2017-03-23,LORD-4_C3,LORD-4,C3,HPI4,H,2017-03-23,8,121.0,1,1,LORD-4_C3_2017-03-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,19.190740952726287,2,,,,,,,,,,,,,,,,,
LORD-4_C3_2017-03-23,LORD-4_C3,LORD-4,C3,HPI4,H,2017-03-23,8,121.0,2,1,LORD-4_C3_2017-03-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-5_C1_2017-03-02,LORD-5_C1,LORD-5,C1,HPI4,H,2017-03-02,5,108.0,1,1,LORD-5_C1_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.23454913941803,11,,,,,,,,,,,,,,,,,
LORD-5_C1_2017-03-02,LORD-5_C1,LORD-5,C1,HPI4,H,2017-03-02,5,108.0,2,1,LORD-5_C1_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.123017331969622,2,,,,,,,,,,,,,,,,,
LORD-5_C1_2017-03-09,LORD-5_C1,LORD-5,C1,HPI4,H,2017-03-09,6,101.0,1,1,LORD-5_C1_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-5_C1_2017-03-09,LORD-5_C1,LORD-5,C1,HPI4,H,2017-03-09,6,101.0,2,1,LORD-5_C1_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,23.65562892656004,5,,,,,,,,,,,,,,,,,
LORD-5_C4_2017-03-02,LORD-5_C4,LORD-5,C4,HPI4,H,2017-03-02,5,119.0,1,1,LORD-5_C4_2017-03-02_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,18.994848143360525,36,36.0,0.0249390379073376,1131.9338891771104,0.3190560974299001,0.971770657829212,0.0,11.0,0.3055555555555556,22.37038182903621,11.0,0.0002699411674808,0.0,11.498549583214611,0.0002821756271662,1.021405182655144e-14,1.0547118733938987e-14,0.028229342170788
LORD-5_C4_2017-03-02,LORD-5_C4,LORD-5,C4,HPI4,H,2017-03-02,5,119.0,2,1,LORD-5_C4_2017-03-02_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,18.5411616971131,27,27.0,0.0187042784305032,1132.0495300292969,0.3316291869909456,0.9788258303932116,0.0,15.0,0.5555555555555556,30.306357561808724,15.0,0.0004907519863916,0.0,15.30757390278266,0.0005008148199751,0.0,2.220446049250313e-16,0.0211741696067882
LORD-5_C4_2017-03-16,LORD-5_C4,LORD-5,C4,HPI4,H,2017-03-16,7,125.0,1,1,LORD-5_C4_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,19.907179817814963,47,47.0,0.0325592994901352,1303.9865294111537,0.3296341132351423,0.9575431120578002,0.0,27.0,0.574468085106383,26.180107972794257,27.0,0.000440547560998,0.0,28.037147642223463,0.0004574702596712,6.206146707654625e-14,6.174227795696653e-14,0.0424568879421997
LORD-5_C4_2017-03-16,LORD-5_C4,LORD-5,C4,HPI4,H,2017-03-16,7,125.0,2,1,LORD-5_C4_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,21.05719999083497,29,29.0,0.0200897805364664,1285.694797910493,0.296796987254962,0.9741706736731016,0.0,17.0,0.5862068965517241,22.5387645680848,17.0,0.0004559456081679,0.0,17.27438270018707,0.0004633046427037,0.0,2.220446049250313e-16,0.0258293263268983
LORD-6_B2_2017-02-23,LORD-6_B2,LORD-6,B2,HPI4,H,2017-02-23,4,122.0,1,1,LORD-6_B2_2017-02-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,11.026984017500345,3,,,,,,,,,,,,,,,,,
LORD-6_B2_2017-02-23,LORD-6_B2,LORD-6,B2,HPI4,H,2017-02-23,4,122.0,2,1,LORD-6_B2_2017-02-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-6_B2_2017-03-23,LORD-6_B2,LORD-6,B2,HPI4,H,2017-03-23,8,149.0,1,1,LORD-6_B2_2017-03-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.096715421277896,20,,,,,,,,,,,,,,,,,
LORD-6_B2_2017-03-23,LORD-6_B2,LORD-6,B2,HPI4,H,2017-03-23,8,149.0,2,1,LORD-6_B2_2017-03-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.05711704537494,10,,,,,,,,,,,,,,,,,
LORD-6_C2_2017-02-16,LORD-6_C2,LORD-6,C2,HPI4,H,2017-02-16,3,111.0,1,1,LORD-6_C2_2017-02-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.0,0,,,,,,,,,,,,,,,,,
LORD-6_C2_2017-02-16,LORD-6_C2,LORD-6,C2,HPI4,H,2017-02-16,3,111.0,2,1,LORD-6_C2_2017-02-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.23743148591058,2,,,,,,,,,,,,,,,,,
LORD-6_C2_2017-03-09,LORD-6_C2,LORD-6,C2,HPI4,H,2017-03-09,6,104.0,1,1,LORD-6_C2_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,20.53681083307539,2,,,,,,,,,,,,,,,,,
LORD-6_C2_2017-03-09,LORD-6_C2,LORD-6,C2,HPI4,H,2017-03-09,6,104.0,2,1,LORD-6_C2_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,16.273715780512877,9,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-02-16,LORD-7_B1,LORD-7,B1,HPI4,H,2017-02-16,3,114.0,1,1,LORD-7_B1_2017-02-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.505242122350568,7,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-02-16,LORD-7_B1,LORD-7,B1,HPI4,H,2017-02-16,3,114.0,2,1,LORD-7_B1_2017-02-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,12.865501965161371,2,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-03-09,LORD-7_B1,LORD-7,B1,HPI4,H,2017-03-09,6,133.0,1,1,LORD-7_B1_2017-03-09_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,14.798554040663838,7,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-03-09,LORD-7_B1,LORD-7,B1,HPI4,H,2017-03-09,6,133.0,2,1,LORD-7_B1_2017-03-09_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,11.740024732409273,3,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-03-16,LORD-7_B1,LORD-7,B1,HPI4,H,2017-03-16,7,113.0,1,1,LORD-7_B1_2017-03-16_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,11.65840132267193,3,,,,,,,,,,,,,,,,,
LORD-7_B1_2017-03-16,LORD-7_B1,LORD-7,B1,HPI4,H,2017-03-16,7,113.0,2,1,LORD-7_B1_2017-03-16_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,17.457998625872886,6,,,,,,,,,,,,,,,,,
LORD-7_C3_2017-02-23,LORD-7_C3,LORD-7,C3,HPI4,H,2017-02-23,4,106.0,1,1,LORD-7_C3_2017-02-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,17.04749031634278,3,,,,,,,,,,,,,,,,,
LORD-7_C3_2017-02-23,LORD-7_C3,LORD-7,C3,HPI4,H,2017-02-23,4,106.0,2,1,LORD-7_C3_2017-02-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.827503922812443,14,14.0,0.0096985147417424,961.1298217773438,0.5031966352611873,0.990678468254764,0.0,3.0,0.2142857142857142,29.758668424815397,3.0,0.0002229518941462,0.0,3.433692510555622,0.0002551827497147,0.0,0.0,0.0093215317452358
LORD-7_C3_2017-03-23,LORD-7_C3,LORD-7,C3,HPI4,H,2017-03-23,8,110.0,1,1,LORD-7_C3_2017-03-23_Blue_r001_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,13.207339536360733,18,,,,,,,,,,,,,,,,,
LORD-7_C3_2017-03-23,LORD-7_C3,LORD-7,C3,HPI4,H,2017-03-23,8,110.0,2,1,LORD-7_C3_2017-03-23_Blue_r002_c001.tif,cellpose:runs/cellpose_ft/cpsam_qbam/models/cpsam_qbam,15.660707752353044,12,,,,,,,,,,,,,,,,,
