frame,kind,participants,dV,dE,dF,evidence,run
6,t1,"{""lost"": [81, 108], ""gained"": [123, 5238], ""cells"": [81, 108, 123, 5238]}",0.0,0.0,0.0,"{""side_change"": {""81"": 0, ""108"": 1, ""123"": -1, ""5238"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [85, 5242], ""gained"": [90, 108], ""cells"": [85, 90, 108, 5242]}",0.0,0.0,0.0,"{""side_change"": {""85"": -1, ""5242"": -2, ""90"": 1, ""108"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [91, 107], ""gained"": [87, 105], ""cells"": [87, 91, 105, 107]}",0.0,0.0,0.0,"{""side_change"": {""91"": -1, ""107"": 0, ""87"": 0, ""105"": -1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [105, 128], ""gained"": [115, 119], ""cells"": [105, 115, 119, 128]}",0.0,0.0,0.0,"{""side_change"": {""105"": -1, ""128"": 0, ""115"": 2, ""119"": -1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [113, 117], ""gained"": [100, 120], ""cells"": [100, 113, 117, 120]}",0.0,0.0,0.0,"{""side_change"": {""113"": 0, ""117"": -1, ""100"": 1, ""120"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [117, 123], ""gained"": [81, 129], ""cells"": [81, 117, 123, 129]}",0.0,0.0,0.0,"{""side_change"": {""117"": -1, ""123"": -1, ""81"": 0, ""129"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [119, 126], ""gained"": [116, 131], ""cells"": [116, 119, 126, 131]}",0.0,0.0,0.0,"{""side_change"": {""119"": -1, ""126"": -1, ""116"": 1, ""131"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [120, 130], ""gained"": [113, 133], ""cells"": [113, 120, 130, 133]}",0.0,0.0,0.0,"{""side_change"": {""120"": 0, ""130"": -1, ""113"": 0, ""133"": -1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [123, 5242], ""gained"": [108, 127], ""cells"": [108, 123, 127, 5242]}",0.0,0.0,0.0,"{""side_change"": {""123"": -1, ""5242"": -2, ""108"": 1, ""127"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [127, 149], ""gained"": [138, 140], ""cells"": [127, 138, 140, 149]}",0.0,0.0,0.0,"{""side_change"": {""127"": 0, ""149"": -1, ""138"": 2, ""140"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [129, 133], ""gained"": [117, 138], ""cells"": [117, 129, 133, 138]}",0.0,0.0,0.0,"{""side_change"": {""129"": 0, ""133"": -1, ""117"": -1, ""138"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [134, 146], ""gained"": [128, 137], ""cells"": [128, 134, 137, 146]}",0.0,0.0,0.0,"{""side_change"": {""134"": -1, ""146"": -1, ""128"": 0, ""137"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [141, 155], ""gained"": [146, 160], ""cells"": [141, 146, 155, 160]}",0.0,0.0,0.0,"{""side_change"": {""141"": -1, ""155"": -1, ""146"": -1, ""160"": 2}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [146, 150], ""gained"": [137, 155], ""cells"": [137, 146, 150, 155]}",0.0,0.0,0.0,"{""side_change"": {""146"": -1, ""150"": -1, ""137"": 2, ""155"": -1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [151, 171], ""gained"": [156, 160], ""cells"": [151, 156, 160, 171]}",0.0,0.0,0.0,"{""side_change"": {""151"": -1, ""171"": 0, ""156"": 1, ""160"": 2}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [155, 176], ""gained"": [171, 174], ""cells"": [155, 171, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""155"": -1, ""176"": -1, ""171"": 0, ""174"": 0}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [164, 785], ""gained"": [168, 170], ""cells"": [164, 168, 170, 785]}",0.0,0.0,0.0,"{""side_change"": {""164"": -1, ""785"": -1, ""168"": 1, ""170"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
6,t1,"{""lost"": [165, 174], ""gained"": [166, 184], ""cells"": [165, 166, 174, 184]}",0.0,0.0,0.0,"{""side_change"": {""165"": -1, ""174"": 0, ""166"": 1, ""184"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [167, 191], ""gained"": [173, 180], ""cells"": [167, 173, 180, 191]}",0.0,0.0,0.0,"{""side_change"": {""167"": -2, ""191"": -1, ""173"": 1, ""180"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,t1,"{""lost"": [167, 197], ""gained"": [180, 188], ""cells"": [167, 180, 188, 197]}",0.0,0.0,0.0,"{""side_change"": {""167"": -2, ""197"": -1, ""180"": 2, ""188"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
6,contact_death,"{""cells"": [0, 153]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_death,"{""cells"": [0, 183]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_death,"{""cells"": [105, 119]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_death,"{""cells"": [133, 148]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [0, 32]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [0, 36]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [69, 93]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [107, 115]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
6,contact_birth,"{""cells"": [162, 163]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,extrusion,"{""cell"": 189, ""sides"": 2, ""neighbours"": [0, 191]}",-1.0,-2.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
7,extrusion,"{""cell"": 197, ""sides"": 4, ""neighbours"": [0, 180, 188, 191]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
7,extrusion,"{""cell"": 1197, ""sides"": 4, ""neighbours"": [0, 183, 190, 192]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
7,t1,"{""lost"": [28, 44], ""gained"": [32, 41], ""cells"": [28, 32, 41, 44]}",0.0,0.0,0.0,"{""side_change"": {""28"": -1, ""44"": 0, ""32"": 1, ""41"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [50, 60], ""gained"": [51, 61], ""cells"": [50, 51, 60, 61]}",0.0,0.0,0.0,"{""side_change"": {""50"": -2, ""60"": -1, ""51"": 1, ""61"": 3}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [50, 68], ""gained"": [48, 61], ""cells"": [48, 50, 61, 68]}",0.0,0.0,0.0,"{""side_change"": {""50"": -2, ""68"": -3, ""48"": 0, ""61"": 3}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [52, 54], ""gained"": [44, 64], ""cells"": [44, 52, 54, 64]}",0.0,0.0,0.0,"{""side_change"": {""52"": -1, ""54"": -1, ""44"": 0, ""64"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [55, 94], ""gained"": [79, 83], ""cells"": [55, 79, 83, 94]}",0.0,0.0,0.0,"{""side_change"": {""55"": 0, ""94"": -1, ""79"": 0, ""83"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [57, 79], ""gained"": [55, 72], ""cells"": [55, 57, 72, 79]}",0.0,0.0,0.0,"{""side_change"": {""57"": -1, ""79"": 0, ""55"": 0, ""72"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [68, 75], ""gained"": [63, 77], ""cells"": [63, 68, 75, 77]}",0.0,0.0,0.0,"{""side_change"": {""68"": -3, ""75"": 0, ""63"": 2, ""77"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [71, 100], ""gained"": [93, 5240], ""cells"": [71, 93, 100, 5240]}",0.0,0.0,0.0,"{""side_change"": {""71"": -1, ""100"": -1, ""93"": 1, ""5240"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
7,t1,"{""lost"": [72, 135], ""gained"": [9, 74], ""cells"": [9, 72, 74, 135]}",0.0,0.0,0.0,"{""side_change"": {""72"": 0, ""135"": -1, ""9"": 1, ""74"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [76, 89], ""gained"": [75, 82], ""cells"": [75, 76, 82, 89]}",0.0,0.0,0.0,"{""side_change"": {""76"": -1, ""89"": -1, ""75"": 0, ""82"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [108, 127], ""gained"": [123, 5242], ""cells"": [108, 123, 127, 5242]}",0.0,0.0,0.0,"{""side_change"": {""108"": -1, ""127"": -1, ""123"": 1, ""5242"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
7,t1,"{""lost"": [111, 147], ""gained"": [151, 5241], ""cells"": [111, 147, 151, 5241]}",0.0,0.0,0.0,"{""side_change"": {""111"": -2, ""147"": -1, ""151"": 0, ""5241"": 2}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [113, 133], ""gained"": [120, 130], ""cells"": [113, 120, 130, 133]}",0.0,0.0,0.0,"{""side_change"": {""113"": -1, ""133"": 1, ""120"": 1, ""130"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [115, 121], ""gained"": [110, 134], ""cells"": [110, 115, 121, 134]}",0.0,0.0,0.0,"{""side_change"": {""115"": 0, ""121"": -1, ""110"": 1, ""134"": 2}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [117, 138], ""gained"": [129, 133], ""cells"": [117, 129, 133, 138]}",0.0,0.0,0.0,"{""side_change"": {""117"": -1, ""138"": -1, ""129"": 1, ""133"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [119, 128], ""gained"": [115, 131], ""cells"": [115, 119, 128, 131]}",0.0,0.0,0.0,"{""side_change"": {""119"": -1, ""128"": -1, ""115"": 0, ""131"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [137, 154], ""gained"": [134, 150], ""cells"": [134, 137, 150, 154]}",0.0,0.0,0.0,"{""side_change"": {""137"": -1, ""154"": 1, ""134"": 2, ""150"": 0}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [149, 163], ""gained"": [154, 159], ""cells"": [149, 154, 159, 163]}",0.0,0.0,0.0,"{""side_change"": {""149"": -1, ""163"": -2, ""154"": 1, ""159"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [150, 163], ""gained"": [154, 166], ""cells"": [150, 154, 163, 166]}",0.0,0.0,0.0,"{""side_change"": {""150"": 0, ""163"": -2, ""154"": 1, ""166"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [171, 174], ""gained"": [155, 176], ""cells"": [155, 171, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""171"": -1, ""174"": -1, ""155"": 1, ""176"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
7,t1,"{""lost"": [179, 184], ""gained"": [165, 185], ""cells"": [165, 179, 184, 185]}",0.0,0.0,0.0,"{""side_change"": {""179"": 0, ""184"": -1, ""165"": 1, ""185"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
7,t1,"{""lost"": [183, 185], ""gained"": [179, 190], ""cells"": [179, 183, 185, 190]}",0.0,0.0,0.0,"{""side_change"": {""183"": -1, ""185"": 0, ""179"": 0, ""190"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
7,contact_death,"{""cells"": [48, 68]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_death,"{""cells"": [111, 151]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_death,"{""cells"": [180, 191]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_birth,"{""cells"": [0, 180]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_birth,"{""cells"": [0, 183]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_birth,"{""cells"": [61, 63]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_birth,"{""cells"": [133, 148]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
7,contact_birth,"{""cells"": [139, 5241]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,division,"{""parent"": 93, ""children"": [84, 93]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",gt_ids
8,division,"{""parent"": 191, ""children"": [177, 191]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",gt_ids
8,disappearance,"{""cell"": 26, ""sides"": 6}",,,,"{""neighbours"": [0, 27, 29, 38, 39, 41]}",gt_ids
8,disappearance,"{""cell"": 28, ""sides"": 4}",,,,"{""neighbours"": [0, 29, 32, 41]}",gt_ids
8,disappearance,"{""cell"": 29, ""sides"": 4}",,,,"{""neighbours"": [0, 26, 28, 41]}",gt_ids
8,extrusion,"{""cell"": 180, ""sides"": 4, ""neighbours"": [0, 167, 173, 188]}",-3.0,-4.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
8,appearance,"{""cell"": 65, ""sides"": 5}",,,,"{""neighbours"": [0, 49, 59, 76, 82]}",gt_ids
8,appearance,"{""cell"": 189, ""sides"": 2}",,,,"{""neighbours"": [0, 191]}",gt_ids
8,appearance,"{""cell"": 193, ""sides"": 7}",,,,"{""neighbours"": [0, 174, 182, 184, 185, 187, 198]}",gt_ids
8,t1,"{""lost"": [0, 111], ""gained"": [126, 5241], ""cells"": [0, 111, 126, 5241]}",0.0,0.0,0.0,"{""side_change"": {""0"": 2, ""111"": 0, ""126"": 1, ""5241"": 0}, ""charge_delta"": -3, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [64, 69], ""gained"": [53, 71], ""cells"": [53, 64, 69, 71]}",0.0,0.0,0.0,"{""side_change"": {""64"": -2, ""69"": 0, ""53"": 0, ""71"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [73, 77], ""gained"": [68, 86], ""cells"": [68, 73, 77, 86]}",0.0,0.0,0.0,"{""side_change"": {""73"": -2, ""77"": -1, ""68"": 1, ""86"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [73, 85], ""gained"": [70, 90], ""cells"": [70, 73, 85, 90]}",0.0,0.0,0.0,"{""side_change"": {""73"": -2, ""85"": -1, ""70"": 1, ""90"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [79, 112], ""gained"": [9, 94], ""cells"": [9, 79, 94, 112]}",0.0,0.0,0.0,"{""side_change"": {""79"": -1, ""112"": -1, ""9"": 1, ""94"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
8,t1,"{""lost"": [81, 129], ""gained"": [117, 123], ""cells"": [81, 117, 123, 129]}",0.0,0.0,0.0,"{""side_change"": {""81"": -1, ""129"": -2, ""117"": 1, ""123"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [87, 107], ""gained"": [89, 105], ""cells"": [87, 89, 105, 107]}",0.0,0.0,0.0,"{""side_change"": {""87"": -1, ""107"": -3, ""89"": 1, ""105"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [110, 134], ""gained"": [115, 121], ""cells"": [110, 115, 121, 134]}",0.0,0.0,0.0,"{""side_change"": {""110"": -1, ""134"": -1, ""115"": -1, ""121"": 1}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [115, 131], ""gained"": [119, 128], ""cells"": [115, 119, 128, 131]}",0.0,0.0,0.0,"{""side_change"": {""115"": -1, ""131"": -1, ""119"": 1, ""128"": 0}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [122, 140], ""gained"": [127, 134], ""cells"": [122, 127, 134, 140]}",0.0,0.0,0.0,"{""side_change"": {""122"": -1, ""140"": -1, ""127"": 0, ""134"": -1}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [127, 129], ""gained"": [123, 138], ""cells"": [123, 127, 129, 138]}",0.0,0.0,0.0,"{""side_change"": {""127"": 0, ""129"": -2, ""123"": 2, ""138"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [130, 133], ""gained"": [120, 142], ""cells"": [120, 130, 133, 142]}",0.0,0.0,0.0,"{""side_change"": {""130"": -1, ""133"": -1, ""120"": 1, ""142"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
8,t1,"{""lost"": [137, 155], ""gained"": [146, 150], ""cells"": [137, 146, 150, 155]}",0.0,0.0,0.0,"{""side_change"": {""137"": -1, ""155"": -2, ""146"": 1, ""150"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [138, 162], ""gained"": [145, 149], ""cells"": [138, 145, 149, 162]}",0.0,0.0,0.0,"{""side_change"": {""138"": 0, ""162"": -1, ""145"": 1, ""149"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [139, 5241], ""gained"": [111, 151], ""cells"": [111, 139, 151, 5241]}",0.0,0.0,0.0,"{""side_change"": {""139"": -1, ""5241"": 0, ""111"": 0, ""151"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [154, 166], ""gained"": [150, 163], ""cells"": [150, 154, 163, 166]}",0.0,0.0,0.0,"{""side_change"": {""154"": -1, ""166"": -2, ""150"": 2, ""163"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [155, 176], ""gained"": [171, 174], ""cells"": [155, 171, 174, 176]}",0.0,0.0,0.0,"{""side_change"": {""155"": -2, ""176"": -1, ""171"": 1, ""174"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [166, 184], ""gained"": [165, 174], ""cells"": [165, 166, 174, 184]}",0.0,0.0,0.0,"{""side_change"": {""166"": -2, ""184"": -3, ""165"": 1, ""174"": 2}, ""charge_delta"": 2, ""generic"": false, ""isolated"": false}",gt_ids
8,t1,"{""lost"": [184, 198], ""gained"": [0, 185], ""cells"": [0, 184, 185, 198]}",0.0,0.0,0.0,"{""side_change"": {""184"": -3, ""198"": -1, ""0"": 2, ""185"": 2}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
8,contact_death,"{""cells"": [0, 59]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [0, 76]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [0, 184]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [32, 41]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [53, 64]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [97, 107]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [102, 5240]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [107, 115]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [128, 134]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [174, 187]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [184, 187]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_death,"{""cells"": [190, 198]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [0, 38]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [0, 39]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [0, 41]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [0, 44]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [0, 167]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
8,contact_birth,"{""cells"": [52, 71]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
9,division,"{""parent"": 192, ""children"": [192, 1197]}",2.0,3.0,1.0,"{""source"": ""heuristic_asymmetric""}",gt_ids
9,extrusion,"{""cell"": 112, ""sides"": 5, ""neighbours"": [9, 94, 95, 118, 313]}",-4.0,-5.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 2}",gt_ids
9,extrusion,"{""cell"": 187, ""sides"": 3, ""neighbours"": [0, 182, 193]}",-2.0,-3.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
9,extrusion,"{""cell"": 189, ""sides"": 2, ""neighbours"": [0, 191]}",-1.0,-2.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
9,extrusion,"{""cell"": 198, ""sides"": 3, ""neighbours"": [0, 185, 193]}",-2.0,-3.0,-1.0,"{""neighbours_meet_at_vertex"": true, ""new_contacts_among_neighbours"": 0}",gt_ids
9,appearance,"{""cell"": 197, ""sides"": 5}",,,,"{""neighbours"": [0, 167, 173, 188, 191]}",gt_ids
9,t1,"{""lost"": [0, 39], ""gained"": [27, 38], ""cells"": [0, 27, 38, 39]}",0.0,0.0,0.0,"{""side_change"": {""0"": -6, ""39"": -1, ""27"": 1, ""38"": 1}, ""charge_delta"": 5, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [0, 44], ""gained"": [32, 41], ""cells"": [0, 32, 41, 44]}",0.0,0.0,0.0,"{""side_change"": {""0"": -6, ""44"": -1, ""32"": 1, ""41"": 1}, ""charge_delta"": 5, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [45, 55], ""gained"": [36, 56], ""cells"": [36, 45, 55, 56]}",0.0,0.0,0.0,"{""side_change"": {""45"": -1, ""55"": -1, ""36"": 1, ""56"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
9,t1,"{""lost"": [48, 61], ""gained"": [50, 63], ""cells"": [48, 50, 61, 63]}",0.0,0.0,0.0,"{""side_change"": {""48"": -1, ""61"": 0, ""50"": 0, ""63"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [50, 51], ""gained"": [33, 61], ""cells"": [33, 50, 51, 61]}",0.0,0.0,0.0,"{""side_change"": {""50"": 0, ""51"": -1, ""33"": 1, ""61"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [54, 74], ""gained"": [64, 72], ""cells"": [54, 64, 72, 74]}",0.0,0.0,0.0,"{""side_change"": {""54"": -1, ""74"": -1, ""64"": 1, ""72"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
9,t1,"{""lost"": [58, 70], ""gained"": [60, 80], ""cells"": [58, 60, 70, 80]}",0.0,0.0,0.0,"{""side_change"": {""58"": -1, ""70"": 0, ""60"": 1, ""80"": 0}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [80, 85], ""gained"": [70, 98], ""cells"": [70, 80, 85, 98]}",0.0,0.0,0.0,"{""side_change"": {""80"": 0, ""85"": -1, ""70"": 0, ""98"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [81, 123], ""gained"": [117, 5238], ""cells"": [81, 117, 123, 5238]}",0.0,0.0,0.0,"{""side_change"": {""81"": 0, ""123"": -1, ""117"": 0, ""5238"": 1}, ""charge_delta"": 0, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [84, 5240], ""gained"": [71, 93], ""cells"": [71, 84, 93, 5240]}",0.0,0.0,0.0,"{""side_change"": {""84"": -1, ""5240"": -1, ""71"": 1, ""93"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
9,t1,"{""lost"": [86, 110], ""gained"": [91, 104], ""cells"": [86, 91, 104, 110]}",0.0,0.0,0.0,"{""side_change"": {""86"": -1, ""110"": -1, ""91"": 1, ""104"": 3}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [90, 5242], ""gained"": [104, 108], ""cells"": [90, 104, 108, 5242]}",0.0,0.0,0.0,"{""side_change"": {""90"": -1, ""5242"": -2, ""104"": 3, ""108"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [100, 117], ""gained"": [81, 120], ""cells"": [81, 100, 117, 120]}",0.0,0.0,0.0,"{""side_change"": {""100"": 0, ""117"": 0, ""81"": 0, ""120"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
9,t1,"{""lost"": [116, 119], ""gained"": [107, 131], ""cells"": [107, 116, 119, 131]}",0.0,0.0,0.0,"{""side_change"": {""116"": -1, ""119"": 0, ""107"": 1, ""131"": 2}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
