n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
495,445,309,47,31,0.3314020857473928,0.4144927536231884,0.27606177606177607,0.11588411588411587,345,518,18,96,0.05263157894736842,0.16666666666666666,0.03125,0.0,0.46764212023203106,0.4896988906497623,0.7876240785292038,inside1,0002,haec,0,1.2364144325256348,1.8186297416687012
492,445,327,60,35,0.4724104549854792,0.47378640776699027,0.47104247104247104,0.2830349531116794,515,518,75,96,0.23391812865497078,0.26666666666666666,0.20833333333333334,0.55,0.5363222918385095,0.5360655737704918,0.8272845894034362,outside0_perm,0002,haec,0,1.2815940380096436,1.8186297416687012
498,445,329,61,36,0.4728682170542635,0.47470817120622566,0.47104247104247104,0.2832764505119454,514,518,74,96,0.23529411764705882,0.2702702702702703,0.20833333333333334,0.55,0.5362450632361291,0.5358306188925082,0.8253686619934011,outside0_merge0.2,0002,haec,2,1.5363903045654297,1.8186297416687012
466,445,306,58,52,0.4321608040201005,0.45073375262054505,0.41505791505791506,0.2607929515418502,477,518,70,96,0.24096385542168672,0.2857142857142857,0.20833333333333334,0.5,0.5162833796307571,0.5057851239669422,0.8262346454744288,outside0_merge0.35,0002,haec,34,1.518164873123169,1.8186297416687012
500,445,329,61,35,0.4714975845410628,0.47195357833655704,0.47104247104247104,0.2825531914893617,517,518,75,96,0.23391812865497078,0.26666666666666666,0.20833333333333334,0.55,0.535110153049386,0.5340909090909091,0.8252282394990231,outside0_gap0.5,0002,haec,0,1.311265230178833,1.8186297416687012
618,559,402,114,30,0.2648648648648648,0.1860759493670886,0.459375,0.13532651455546812,1580,640,1075,97,0.05290102389078498,0.02883720930232558,0.31958762886597936,0.22580645161290322,0.5225072573665461,0.5187096774193548,0.8339054196631331,legacy,0003,haec,0,1.6500046253204346,1.7735614776611328
610,559,435,67,33,0.512162162162162,0.4511904761904762,0.5921875,0.22412807318467695,840,640,224,97,0.16822429906542055,0.12053571428571429,0.27835051546391754,0.5555555555555556,0.5554261936661917,0.5926430517711172,0.8523361952530868,outside1,0003,haec,0,1.517582654953003,1.7735614776611328
607,559,441,65,34,0.5308194343727339,0.4952638700947226,0.571875,0.30416415208207603,739,640,141,97,0.23529411764705885,0.19858156028368795,0.28865979381443296,0.5,0.5841509751661251,0.6082758620689656,0.8576329847894378,outside0.5,0003,haec,0,1.516449213027954,1.7735614776611328
605,559,441,61,35,0.518910741301059,0.5029325513196481,0.5359375,0.3234365129500948,682,640,106,97,0.22660098522167488,0.2169811320754717,0.23711340206185566,0.5217391304347826,0.5929803511749299,0.6099585062240664,0.8597178315765976,outside0,0003,haec,0,1.482161521911621,1.7735614776611328
603,559,437,53,35,0.5080906148867314,0.5268456375838926,0.490625,0.312751677852349,596,640,69,97,0.24096385542168675,0.2898550724637681,0.20618556701030927,0.5,0.5749968712815665,0.6027586206896551,0.850518639043705,inside0.5,0003,haec,0,1.4406933784484863,1.7735614776611328
601,559,421,48,34,0.4163636363636363,0.49782608695652175,0.3578125,0.1714285714285714,460,640,20,97,0.03418803418803419,0.1,0.020618556701030927,0.0,0.5283827997550018,0.5696887686062246,0.8262759523113745,inside1,0003,haec,0,1.3967375755310059,1.7735614776611328
605,559,441,61,35,0.518910741301059,0.5029325513196481,0.5359375,0.3234365129500948,682,640,106,97,0.22660098522167488,0.2169811320754717,0.23711340206185566,0.5217391304347826,0.5929803511749299,0.6099585062240664,0.8597178315765976,outside0_perm,0003,haec,0,1.617769718170166,1.7735614776611328
603,559,442,60,34,0.5235204855842186,0.5088495575221239,0.5390625,0.3255224825839139,678,640,104,97,0.2288557213930348,0.22115384615384615,0.23711340206185566,0.5217391304347826,0.5954746576833061,0.6138888888888889,0.8596800404506937,outside0_merge0.2,0003,haec,2,1.7179317474365234,1.7735614776611328
