n_pred_cells,n_ref_cells,n_matched_cells,n_splits,n_merges,adjacency_pair_f1,adjacency_pair_precision,adjacency_pair_recall,adjacency_component_f1,n_pred_pairs,n_ref_pairs,n_pred_vertices,n_ref_vertices,vertex_f1,vertex_precision,vertex_recall,vertex_incident_set_accuracy,pq,ap50,boundary_f1,variant,image_id,dataset,n_vertex_merges,decode_s,proposal_s
775,155,65,76,44,0.023210831721470017,0.012517385257301807,0.1592920353982301,0.0,1438,113,725,3,0.0,0.0,0.0,1.0,0.09073302885404097,0.07514450867052024,0.28773253442210783,outside0,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,0,8.302643775939941,12.818517923355103
776,155,65,74,44,0.023968042609853527,0.012958963282937365,0.1592920353982301,0.0,1389,113,671,3,0.0,0.0,0.0,1.0,0.09034006972646515,0.07505773672055427,0.278233109787968,inside0.5,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,0,8.42046308517456,12.818517923355103
782,155,65,74,44,0.024340770791075054,0.013177159590043924,0.1592920353982301,0.0013227513227513227,1366,113,642,3,0.0,0.0,0.0,1.0,0.08917364673019594,0.07454128440366972,0.2679294261254304,inside1,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,0,8.23368501663208,12.818517923355103
775,155,65,76,44,0.023210831721470017,0.012517385257301807,0.1592920353982301,0.0,1438,113,725,3,0.0,0.0,0.0,1.0,0.09073302885404097,0.07514450867052024,0.28773253442210783,outside0_perm,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,0,8.298798084259033,12.818517923355103
527,155,90,62,40,0.06557377049180327,0.03707995365005794,0.2831858407079646,0.0,863,113,391,3,0.0,0.0,0.0,1.0,0.1822621768542111,0.15202702702702703,0.3041841778003102,outside0_merge0.2,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,248,10.07482123374939,12.818517923355103
465,155,90,61,32,0.07720144752714113,0.0446927374301676,0.2831858407079646,0.0,716,113,304,3,0.0,0.0,0.0,1.0,0.2007100949034874,0.16981132075471697,0.3047514268187107,outside0_merge0.35,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,310,10.176768064498901,12.818517923355103
775,155,65,76,44,0.023210831721470017,0.012517385257301807,0.1592920353982301,0.0,1438,113,725,3,0.0,0.0,0.0,1.0,0.09073302885404097,0.07514450867052024,0.28773253442210783,outside0_gap0.5,HEK-GFP-FumGW_CO_20x_1_BF,mcellseg,0,8.288378477096558,12.818517923355103
667,155,69,88,22,0.030167597765363128,0.016304347826086956,0.20149253731343283,0.005047955577990914,1656,134,1177,3,0.0,0.0,0.0,1.0,0.11320648371130969,0.09163346613545817,0.3131802683496405,legacy,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,8.502165079116821,13.461395502090454
712,155,78,77,28,0.04187817258883249,0.02288488210818308,0.2462686567164179,0.004914004914004915,1442,134,777,3,0.0,0.0,0.0,1.0,0.11998276513960725,0.09885931558935361,0.3456493460688672,outside1,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.326150417327881,13.461395502090454
713,155,77,75,27,0.043506921555702044,0.02386117136659436,0.2462686567164179,0.005121638924455826,1383,134,711,3,0.0,0.0,0.0,1.0,0.11899616659980856,0.09734513274336283,0.33786921085672333,outside0.5,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.627190113067627,13.461395502090454
711,155,78,74,27,0.0451436388508892,0.024849397590361446,0.2462686567164179,0.0053191489361702135,1328,134,656,3,0.0,0.0,0.0,1.0,0.1208198051175011,0.09898477157360407,0.33030994061207114,outside0,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.504558324813843,13.461395502090454
710,155,78,74,27,0.04661016949152543,0.02574102964118565,0.2462686567164179,0.005502063273727648,1282,134,606,3,0.0,0.0,0.0,1.0,0.12069743580826099,0.09911054637865312,0.32112558885940934,inside0.5,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.7070300579071045,13.461395502090454
706,155,76,73,27,0.046410442349528645,0.02570281124497992,0.23880597014925373,0.005661712668082095,1245,134,572,3,0.0,0.0,0.0,1.0,0.11868162023469853,0.09681528662420383,0.3116429692660974,inside1,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.549278259277344,13.461395502090454
711,155,78,74,27,0.0451436388508892,0.024849397590361446,0.2462686567164179,0.0053191489361702135,1328,134,656,3,0.0,0.0,0.0,1.0,0.1208198051175011,0.09898477157360407,0.33030994061207114,outside0_perm,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.509687662124634,13.461395502090454
478,155,102,57,30,0.12513255567338283,0.07292954264524104,0.44029850746268656,0.0061162079510703364,809,134,365,3,0.0,0.0,0.0,1.0,0.22227031856511023,0.192090395480226,0.34941191827155427,outside0_merge0.2,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,233,9.125108003616333,13.461395502090454
414,155,101,58,37,0.1468354430379747,0.08841463414634146,0.43283582089552236,0.004854368932038835,656,134,272,3,0.0,0.0,0.0,1.0,0.2415913932622894,0.21581196581196582,0.3477989070284903,outside0_merge0.35,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,297,9.306609630584717,13.461395502090454
711,155,78,74,27,0.0451436388508892,0.024849397590361446,0.2462686567164179,0.0053191489361702135,1328,134,656,3,0.0,0.0,0.0,1.0,0.1208198051175011,0.09898477157360407,0.33030994061207114,outside0_gap0.5,HEK-GFP-FumGW_CO_Hoechst_20x_1_BF,mcellseg,0,7.589292526245117,13.461395502090454
314,109,72,36,9,0.0975609756097561,0.054285714285714284,0.4810126582278481,0.0022371364653243847,700,79,506,2,0.0,0.0,0.0,1.0,0.24768064863356534,0.20512820512820512,0.3356472921331815,legacy,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,7.912864923477173,18.43292212486267
349,109,76,34,10,0.12703101920236337,0.07190635451505016,0.5443037974683544,0.002777777777777778,598,79,300,2,0.0,0.0,0.0,1.0,0.23253250628270955,0.19895287958115182,0.30239438402072394,outside1,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,7.073352336883545,18.43292212486267
349,109,76,34,11,0.13414634146341461,0.07625649913344887,0.5569620253164557,0.0028735632183908046,577,79,275,2,0.0,0.0,0.0,1.0,0.23500126041142255,0.19895287958115182,0.30005381317609126,outside0.5,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,7.024850845336914,18.43292212486267
349,109,78,32,10,0.13354037267080746,0.07610619469026549,0.5443037974683544,0.0029197080291970805,565,79,264,2,0.0,0.0,0.0,1.0,0.24012812153706029,0.20526315789473684,0.2940896760651301,outside0,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,7.050684928894043,18.43292212486267
350,109,79,31,10,0.13793103448275865,0.07871198568872988,0.5569620253164557,0.0029498525073746312,559,79,256,2,0.0,0.0,0.0,1.0,0.2437559556272994,0.20789473684210527,0.29160104625694805,inside0.5,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,6.992655992507935,18.43292212486267
350,109,79,31,10,0.13629160063391443,0.07789855072463768,0.5443037974683544,0.0029806259314456036,552,79,246,2,0.0,0.0,0.0,1.0,0.24450957836770273,0.20789473684210527,0.28952489749760124,inside1,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,6.985522508621216,18.43292212486267
349,109,78,32,10,0.13354037267080746,0.07610619469026549,0.5443037974683544,0.0029197080291970805,565,79,264,2,0.0,0.0,0.0,1.0,0.24012812153706029,0.20526315789473684,0.2940896760651301,outside0_perm,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,0,7.040970802307129,18.43292212486267
220,109,74,19,21,0.2096774193548387,0.13310580204778158,0.4936708860759494,0.0049261083743842365,293,79,117,2,0.0,0.0,0.0,1.0,0.3279391830308962,0.2901960784313726,0.30336233332559787,outside0_merge0.2,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,129,8.37464690208435,18.43292212486267
208,109,70,20,25,0.19653179190751446,0.12734082397003746,0.43037974683544306,0.005263157894736843,267,79,103,2,0.0,0.0,0.0,1.0,0.3168619207989631,0.2834008097165992,0.2988389009964846,outside0_merge0.35,HEK-GFP-FumGW_P3_40x_3_BF,mcellseg,141,8.425513744354248,18.43292212486267
