statistic,mean,sd,ci_lo,ci_hi,map,n_hypotheses,ess,image_id,condition,replicate,geometry_source,proposer,n_hypotheses_total,downsample
all_reticular_3clique_null_mean,0.0279059442122702,0.0006893772694559,0.026934306569343,0.0286213235294117,0.0286213235294117,24,4.000000000000002,EGM2_regular_6dyn-30,6dyne,rep 1,junction_channel,neural:best.pt,24,1
tricellular_realized_3clique_fraction,0.9743256270933286,8.923199162738744e-05,0.9742647058823528,0.9744525547445256,0.9742647058823528,24,4.000000000000002,EGM2_regular_6dyn-30,6dyne,rep 1,junction_channel,neural:best.pt,24,1
n_cells,161.5962180974504,0.8979470316692051,161.0,163.0,161.0,24,4.000000000000002,EGM2_regular_6dyn-30,6dyne,rep 1,junction_channel,neural:best.pt,24,1
n_cell_cell_edges,431.24501525977496,1.8322980773062327,430.0,434.0,430.0,24,4.000000000000002,EGM2_regular_6dyn-30,6dyne,rep 1,junction_channel,neural:best.pt,24,1
mean_degree,5.300224379464908,0.0074267017238677,5.288343558282208,5.308641975308642,5.304347826086956,24,4.000000000000002,EGM2_regular_6dyn-30,6dyne,rep 1,junction_channel,neural:best.pt,24,1
reticular_fraction,0.1323462345993634,0.0008097465503452,0.131578947368421,0.1337719298245614,0.131578947368421,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_fraction,1.179168880275405e-06,6.353680485318843e-05,0.0,0.0,0.0,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
area_degree_spearman,0.6943458568297454,0.0031298803238047,0.6896117667532684,0.6999417066958564,0.694554839967224,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_enrichment_z,-0.8440229571001441,0.0284863900576554,-0.8616942305043781,-0.8343809627128629,-0.8416258538247533,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
all_reticular_3clique_null_mean,0.002332313148866,6.63615521200443e-05,0.002208904109589,0.0024448275862068,0.0023379310344827,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
tricellular_realized_3clique_fraction,0.9759244429923456,0.0001005118521738,0.9758620689655172,0.976027397260274,0.9758620689655172,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
n_cells,166.69914536056763,0.9305897771386478,166.0,168.0,166.0,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
n_cell_cell_edges,457.4671798672208,1.87433850340163,456.0,460.0,456.0,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
mean_degree,5.39260300605069,0.0083775771811588,5.380952380952381,5.401197604790419,5.397590361445783,28,4.0,EGM2_regular_6dyn-71,6dyne,rep 2,junction_channel,neural:best.pt,28,1
reticular_fraction,0.1914848781909863,0.0010045509059306,0.1900452488687782,0.1926605504587156,0.1926605504587156,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0108407872291259,2.7805373708843184e-05,0.0107913669064748,0.0108695652173913,0.0108695652173913,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7288657964999418,0.0063009055037666,0.7213316776678244,0.7350280824044573,0.7213316776678244,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.7233670927382495,0.0433095884835095,0.6845329933779114,0.8115640286067165,0.6845329933779114,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0072964568355919,0.0002051437470684,0.0069028776978417,0.0075036231884057,0.0075036231884057,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9732649698232678,0.0018279127566201,0.9710144927536232,0.974820143884892,0.9710144927536232,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,164.17182279391363,0.978632641982678,163.0,165.0,163.0,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,438.6560028700836,2.3039453008104496,436.0,442.0,436.0,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.269015177873298,0.0074713661653773,5.260606060606061,5.276073619631902,5.276073619631902,32,3.999999999999999,EGM2_regular_6dyn-72,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1734659139584411,0.0004792023991814,0.1726027397260274,0.1740331491712707,0.1735537190082644,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0045040878730385,7.002890245765299e-05,0.0044843049327354,0.0045045045045045,0.0045045045045045,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.8064025470043075,0.002750739906091,0.8017725312050321,0.8087702831980786,0.8087702831980786,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.2058715736814128,0.020068969017705,-0.2240546158790949,-0.1799783924878635,-0.2101617137260475,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0054850044117526,8.449541195737514e-05,0.0053094170403587,0.0055945945945945,0.0055045045045045,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.96849519241168,0.0002437809163443,0.9684684684684683,0.968609865470852,0.9684684684684683,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,137.88782930611305,0.4175771037132052,137.0,138.0,138.0,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,363.0954974534836,1.0247583194735084,362.0,365.0,363.0,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.119651874148307,0.0077648509871261,5.115942028985507,5.138686131386861,5.115942028985507,32,4.0,EGM2_regular_6dyn-73,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1304946498105555,0.0006707006728216,0.1304347826086956,0.1307506053268765,0.1304347826086956,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0118144962744153,7.666628237975894e-05,0.0118110236220472,0.0118110236220472,0.0118110236220472,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7562299195539083,0.0027305143233461,0.7490541086942132,0.7593244080520727,0.7561757431921099,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,3.1089813436412044,0.0467312913951518,3.052814488016494,3.172497999644486,3.1073778192225334,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0024170022830119,6.133383983224649e-05,0.0023582677165354,0.0024645669291338,0.0024173228346456,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9330586473071456,0.0001538800382365,0.9330708661417324,0.9330708661417324,0.9330708661417324,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,153.89576028344055,0.3640448236024177,153.0,154.0,154.0,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,413.8584560759861,0.6047242039834235,413.0,414.0,414.0,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.144512518583988,0.0055134554673869,5.142857142857143,5.163398692810458,5.142857142857143,32,3.9999999999999982,EGM2_regular_6dyn-74,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1422807130013197,0.0005934610629717,0.1416184971098266,0.1428571428571428,0.1424418604651162,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0046715608552973,1.7463802809932405e-05,0.0046511627906976,0.0046728971962616,0.0046728971962616,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.8084883941438292,0.0033665696651606,0.8032101021812185,0.8115179931925214,0.8093911626732677,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.4741346896520899,0.0402270381675652,0.4363256920380722,0.5198364945625747,0.4363256920380722,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.002948274942095,0.0001268411057514,0.0028130841121495,0.0030700934579439,0.0030700934579439,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9347482760066532,0.0006728183962486,0.9345794392523364,0.9348837209302324,0.9345794392523364,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,128.83744837325443,0.4845640317015674,128.0,129.0,129.0,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,344.1473678203886,1.2869698946761845,343.0,346.0,344.0,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.121719865726144,0.0083885337277459,5.116279069767442,5.140625,5.116279069767442,32,4.0,EGM2_regular_6dyn-75,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1662440653083445,0.0014364010492335,0.1643835616438356,0.1675977653631284,0.1675977653631284,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,3.047124872479289e-38,1.1460671696496211e-20,0.0,0.0,0.0,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7374870774277025,0.0081764150267762,0.7293401986841778,0.7488578486217056,0.7293401986841778,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-1.078140327166402,0.0161454988079843,-1.089302782288393,-1.046369295655283,-1.089302782288393,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0046930503540385,0.0001435493517321,0.0045044642857142,0.0048280542986425,0.0048280542986425,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9594871758728656,0.0003288400365378,0.9592760180995475,0.9598214285714286,0.9592760180995475,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,137.0503225562021,0.9807076457249018,136.0,138.0,136.0,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,361.0899654074743,2.86545338822446,358.0,365.0,358.0,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.126340173564598,0.0079787998637707,5.115942028985507,5.132352941176471,5.132352941176471,32,3.999999999999999,EGM2_regular_6dyn-76,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.2117129245673519,0.0002326447069339,0.2116991643454039,0.2116991643454039,0.2116991643454039,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0090551348715715,2.229592595950872e-05,0.0090497737556561,0.0091324200913242,0.0090497737556561,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7985415642058965,0.0054779109946997,0.7973203622437942,0.8026562013666718,0.797424247738863,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-0.1648570228963598,0.0137648304377435,-0.1905198676011338,-0.143258663285855,-0.1594836311467708,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0101177894695839,9.113132048427316e-05,0.0100502283105022,0.0102941176470588,0.0100678733031674,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9593263229962136,0.0005159868925782,0.9592760180995475,0.9592760180995475,0.9592760180995475,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,137.85769732966136,0.4869693414785861,136.0,138.0,138.0,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,358.73434112529657,0.9779190379612642,355.0,359.0,359.0,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.074008043285261,0.0051773611465776,5.072463768115942,5.088235294117647,5.072463768115942,32,4.0,EGM2_regular_6dyn-77,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1857563643086318,0.0010050231458722,0.1847826086956521,0.1868131868131868,0.1868131868131868,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.009475162755776,4.413077890937971e-05,0.0094339622641509,0.0095238095238095,0.0095238095238095,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.6147456820147137,0.0115369860342759,0.6047442735613294,0.6286401690774905,0.6061668754545163,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.2469324409375752,0.027983570814094,0.1980907923780212,0.2709449504758562,0.2709449504758562,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0080186226190618,0.0001311748965179,0.0078726415094339,0.0082264150943396,0.0079761904761904,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9715745474549726,0.0001327235068257,0.9714285714285714,0.9716981132075472,0.9714285714285714,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,127.02817710623944,0.986915398418778,126.0,128.0,126.0,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,366.0816493704141,1.9794136946888008,364.0,368.0,364.0,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.229011294504051,0.0106503697883536,5.21875,5.244094488188976,5.238095238095238,32,4.0,EGM2_regular_6dyn-78,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1700804837785109,0.0022712387812832,0.1676300578034682,0.1725146198830409,0.1725146198830409,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,1.4921752039311076e-14,8.454199291531897e-09,0.0,0.0,0.0,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7352865896642956,0.00466427612082,0.7324690760119279,0.7443091010632671,0.7329287645489886,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,-1.1075921924917418,0.0194266636372288,-1.1250561991239971,-1.0736762015944052,-1.1250561991239971,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0060195222309461,0.0002867202962587,0.0055969387755102,0.0063144329896907,0.0063144329896907,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9794771640438764,0.0004946816840741,0.979381443298969,0.979591836734694,0.979381443298969,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,127.64913306263722,0.9385096341993296,127.0,129.0,127.0,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,343.69780118213646,1.80300174891133,342.0,346.0,342.0,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,4.977846350540633,0.0157977224422452,4.961240310077519,5.007874015748032,4.9763779527559056,32,3.9999999999999982,EGM2_regular_6dyn-79,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1972623355589556,0.0013555796229951,0.1966759002770083,0.1994459833795014,0.1966759002770083,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0090195682912651,5.1803764049109874e-05,0.0089686098654708,0.0090497737556561,0.0090497737556561,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7829412629125321,0.0055040594152277,0.7695106990270641,0.78754415582413,0.78754415582413,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,0.0083084358560382,0.0375160701972682,-0.0264718929441107,0.0581596241766289,0.0131064520886071,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
all_reticular_3clique_null_mean,0.0089731246838422,0.0002083867159046,0.0086233183856502,0.0091390134529147,0.008972850678733,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
tricellular_realized_3clique_fraction,0.9417058859521756,0.0021074478725145,0.9411764705882352,0.9417040358744396,0.9411764705882352,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cells,130.67540329239853,0.9431524058213668,130.0,132.0,130.0,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
n_cell_cell_edges,362.485867493732,1.9454158713833984,361.0,365.0,361.0,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
mean_degree,5.211124903845063,0.0115611830682766,5.196969696969697,5.221374045801527,5.215384615384616,32,4.000000000000002,EGM2_regular_6dyn-80,6dyne,rep 2,junction_channel,neural:best.pt,32,1
reticular_fraction,0.1770573206616976,0.0003650671405839,0.1769911504424778,0.1775147928994082,0.1769911504424778,32,4.000000000000001,EGM2_regular_6dyn-81,6dyne,rep 3,junction_channel,neural:best.pt,32,1
all_reticular_3clique_fraction,0.0190553627306968,4.483560175512064e-05,0.019047619047619,0.019047619047619,0.019047619047619,32,4.000000000000001,EGM2_regular_6dyn-81,6dyne,rep 3,junction_channel,neural:best.pt,32,1
area_degree_spearman,0.7699326905061981,0.0044262647577703,0.762202847408736,0.7772239953101138,0.7681598151928537,32,4.000000000000001,EGM2_regular_6dyn-81,6dyne,rep 3,junction_channel,neural:best.pt,32,1
all_reticular_3clique_enrichment_z,2.602072036368033,0.0286778556461156,2.5680056820304333,2.640864265496642,2.5923371655608918,32,4.000000000000001,EGM2_regular_6dyn-81,6dyne,rep 3,junction_channel,neural:best.pt,32,1
