tile_id,well,donor,day,row,col,curated_n_cells,curated_n_gaps,curated_n_edges,curated_TJ_coverage,curated_TJ_continuity,curated_TJ_width_mean_px,curated_TJ_intensity_rel,curated_G_eff,curated_permeability_index,curated_gap_fraction,curated_mean_g_edge,curated_cell_area_px,curated_cell_area_cv,curated_edge_length_px,curated_tissue_frac,neural_n_cells,neural_n_gaps,neural_n_edges,neural_TJ_coverage,neural_TJ_continuity,neural_TJ_width_mean_px,neural_TJ_intensity_rel,neural_G_eff,neural_permeability_index,neural_gap_fraction,neural_mean_g_edge,neural_cell_area_px,neural_cell_area_cv,neural_edge_length_px,neural_tissue_frac
20161109-D2C-D74_Med_c1_ORG_n599_r1201_c401,AMD1_B_D74,AMD1,74,1201,401,148.0,12.0,429.0,0.4997992773986351,0.5042151746286632,1.8570223391384464,1.6699073482323572,3808.725000000001,0.0581360472570748,0.0157533032707795,8.738286713286715,442.6621621621622,2.589736903823112,17.41958041958042,0.999664306640625,219,0,591,0.4448802209404588,0.4810518492823489,1.8350804312779891,1.7446205974668805,3922.45326266828,0.0598528002238236,0.0,6.636976755783892,299.24657534246575,0.4653805239209908,11.910901043709169,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n600_r1201_c601,AMD1_B_D74,AMD1,74,1201,601,104.0,14.0,302.0,0.4394583530152732,0.4245000787277594,1.8532166091280688,1.638209114908656,3637.5500000000006,0.0555283324174146,0.0192437217357836,11.813079470198678,629.8846153846154,2.008038686906071,21.02980132450331,0.99957275390625,188,0,507,0.4287606966506035,0.4364091898321025,1.875676222222748,1.6814898915425178,3773.518634428693,0.0575802026123144,0.0,7.44283754325186,348.5904307263963,0.5190452026452651,12.98551675236318,0.9999847561120988
20161109-D2C-D74_Med_c1_ORG_n601_r1201_c801,AMD1_B_D74,AMD1,74,1201,801,151.0,22.0,445.0,0.5065363792420441,0.5031031295391523,1.869686847633552,1.7666234231961866,3858.125000000001,0.0588972765853509,0.0285112587072736,8.422752808988767,433.81456953642385,2.376731508935408,17.017977528089887,0.999542236328125,230,0,632,0.4491449025824804,0.4805579372745746,1.8761863864952308,1.8365241420904823,4008.418259995125,0.0611645420003833,0.0,6.342433955688488,284.9347826086956,0.4693313193592247,11.468413354628908,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n602_r1201_c1401,AMD1_B_D74,AMD1,74,1201,1401,144.0,12.0,418.0,0.4524929444967074,0.4477892756349953,1.7634155203430664,1.7738704550157085,4144.450000000002,0.0632672844123529,0.0144771923898225,9.771411483253592,454.90972222222223,2.2424854569574606,17.801435406698566,0.9995574951171876,243,0,664,0.4053178908707957,0.4482593417644582,1.7436215161734894,1.8200713395132304,4440.147699402114,0.0677523109697431,0.0,6.686969426810413,269.69135802469134,0.451654287619921,11.202572474503338,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n603_r1401_c201,AMD1_B_D74,AMD1,74,1401,201,134.0,13.0,390.0,0.4915726220137769,0.4906932434413015,1.8790315897818384,1.6343909170813289,3543.75,0.0540947946878339,0.018342151675485,8.919871794871796,488.8805970149254,3.614682220197608,17.494871794871795,0.999603271484375,206,0,561,0.430892527892814,0.4575439379837077,1.837466308431643,1.6873118510883578,3911.9584193850255,0.059692659180362,0.0,6.973187913342292,318.13106796116506,0.4806103986289178,12.208920553469149,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n604_r1401_c401,AMD1_B_D74,AMD1,74,1401,401,140.0,16.0,410.0,0.5022284122562675,0.4962395543175487,1.853170665487178,1.6622694726735572,3664.25,0.0559299397084637,0.0218325714675581,8.742073170731707,467.9642857142857,3.020777172613271,17.51219512195122,0.9996795654296876,225,0,613,0.4728772927482645,0.5008983741667072,1.8473653940481691,1.7045441205949738,3786.7249278451336,0.057781718590755,0.0,6.177365298279174,291.26666666666665,0.4652510864529675,11.671599826074312,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n605_r1401_c601,AMD1_B_D74,AMD1,74,1401,601,171.0,10.0,496.0,0.5408359356233485,0.5355512851309152,1.86969547314843,1.7938103294754073,3885.400000000001,0.0593109343754293,0.0128686879085808,7.732661290322583,383.093567251462,1.976003372847574,16.786290322580644,0.9995880126953124,232,0,633,0.4911970774023915,0.5339255951285821,1.8461015651108816,1.8252407817409928,3697.310140932516,0.0564173363993669,0.0,5.840932292152473,282.4784482758621,0.4337740204300863,11.430618877855894,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n606_r1401_c801,AMD1_B_D74,AMD1,74,1401,801,142.0,17.0,411.0,0.456579130193136,0.4593580658607753,1.818501381432787,1.6922643595504014,4006.2750000000015,0.0611570342553581,0.0212167162763414,9.540815085158156,461.32394366197184,2.652002859660198,17.51094890510949,0.99957275390625,227,0,621,0.4236679271799993,0.4477938194205035,1.834891952787028,1.7161344617622567,4142.420732893828,0.0632092886685561,0.0,6.670564787268645,288.7004405286344,0.5322426962681862,11.530791189100071,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n607_r1401_c1401,AMD1_B_D74,AMD1,74,1401,1401,140.0,3.0,413.0,0.4894610458911419,0.4770544290288153,1.8001575857232175,1.7489148500940463,3852.3250000000007,0.0587845055163047,0.0038937524741552,9.29134382566586,468.0928571428571,2.152910267803858,18.150121065375306,0.9999542236328124,233,0,628,0.4551493501734497,0.4772800738310484,1.8137261293465652,1.764184544320688,3923.023840599509,0.05986150668497,0.0,6.2468532493622755,281.26609442060084,0.524201709582327,11.419373825364731,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n608_r1401_c1601,AMD1_B_D74,AMD1,74,1401,1601,146.0,10.0,431.0,0.4929129686051132,0.4894688038150748,1.8779496676660203,1.6939634064013211,3888.7750000000015,0.0593506761087879,0.0128575193987823,8.906670533642695,448.7808219178082,2.2037523329087,17.515081206496518,0.999786376953125,250,0,681,0.434066230690896,0.4672850016650544,1.8198561241169295,1.7169178249128785,4251.556010429046,0.0648745862581681,0.0,6.24310721061534,262.14,0.496354432081615,10.987340830017,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n609_r1401_c1801,AMD1_B_D74,AMD1,74,1401,1801,148.0,13.0,430.0,0.4652768376878299,0.4594558007310139,1.8505830517187165,1.7009341184494031,4025.750000000002,0.0614505739406521,0.016146059740421,9.211046511627911,442.64864864864865,2.706876677199221,17.17906976744186,0.9996337890625,239,0,655,0.4443733924729613,0.4741941237334548,1.8648590089597512,1.6966923737187831,4119.084638116019,0.0628532026873582,0.0,6.28867883681835,274.2050209205021,0.530805407871711,11.273180139260228,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n610_r1401_c2001,AMD1_B_D74,AMD1,74,1401,2001,141.0,8.0,417.0,0.4977462095342166,0.4913263215407731,1.8953499291789833,1.6676425989429884,3727.4250000000006,0.0568855398702785,0.0107312689054776,8.842745803357316,464.7163120567376,2.353111183912437,17.556354916067146,0.9998321533203124,228,0,618,0.4744081468246392,0.4964933141693206,1.8734369578735128,1.6884807578634429,3773.251725575287,0.0575761307023008,0.0,6.1055853164648655,287.4342105263158,0.471392782969139,11.569025051908694,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n611_r1601_c201,AMD1_B_D74,AMD1,74,1601,201,128.0,11.0,378.0,0.4823389729890175,0.4866429207479964,1.8691299930214764,1.5996486331059685,3552.4500000000003,0.0542226326393552,0.0154822727976466,9.252513227513228,511.84375,2.7416797374783624,17.825396825396826,0.99969482421875,225,0,613,0.4573407894304247,0.4712872096591869,1.8947651835189756,1.6589895338880127,3925.615516172983,0.0599010531192947,0.0,6.403940483153317,291.26666666666665,0.4896284483566381,11.754965840270136,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n612_r1601_c401,AMD1_B_D74,AMD1,74,1601,401,157.0,10.0,462.0,0.5495381500695938,0.5466278628368973,1.863714493379524,1.859333216256018,3621.550000000001,0.0552722749610817,0.0138062431831674,7.730627705627708,417.3375796178344,2.27845761622513,17.106060606060606,0.999786376953125,231,0,627,0.4894978989609905,0.5248560296688444,1.7983726835842293,1.8865204285664263,3658.1483213669735,0.0558197653371019,0.0,5.834367338703307,283.7012987012987,0.4544138545992617,11.379712888310705,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n613_r1601_c601,AMD1_B_D74,AMD1,74,1601,601,160.0,7.0,470.0,0.5004418634010858,0.5062492109582123,1.8265112584549412,1.8399696437137072,4003.750000000002,0.0611044976573112,0.0087418045582266,8.444148936170217,409.51875,2.188417341416803,16.853191489361702,0.9998016357421876,228,0,624,0.4398963372029495,0.4869450645721821,1.7414727471519715,1.8737500340356912,4064.336847899352,0.0620178049576463,0.0,6.513360333172039,287.4342105263158,0.4154696210835725,11.584213359309969,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n614_r1601_c801,AMD1_B_D74,AMD1,74,1601,801,141.0,10.0,411.0,0.5183423913043478,0.4869565217391304,1.884749198972652,1.7082077586966318,3605.275000000001,0.0550331242081482,0.0138685675849969,8.650304136253045,464.6170212765957,2.3203622676259563,17.907542579075425,0.9996185302734376,217,0,591,0.4791094424654041,0.4918613002003013,1.8745547042944344,1.73766732644196,3662.0800649561934,0.055879759898622,0.0,6.196412969469025,302.0046082949309,0.4862652840612443,11.847811176840422,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n615_r1601_c1401,AMD1_B_D74,AMD1,74,1601,1401,172.0,12.0,503.0,0.5106538414708389,0.5132107634238402,1.866604137931308,1.7328874180107252,4091.5750000000007,0.0624477258852258,0.0146642796478128,8.015059642147119,380.9302325581395,2.1500326227992224,16.32803180914513,0.999755859375,243,0,662,0.4671838523506358,0.4992841307857726,1.8277554700796217,1.758073711471158,3954.489611464991,0.0603416435716028,0.0,5.9735492620317086,269.69135802469134,0.4901022458201728,11.164356201055549,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n616_r1601_c1601,AMD1_B_D74,AMD1,74,1601,1601,162.0,6.0,475.0,0.5133996937212864,0.5144206227667177,1.8182812634240784,1.7698479354373422,3854.875000000001,0.0588279056281284,0.0077823535134083,8.052368421052634,404.4938271604938,2.762307354932388,16.49684210526316,0.9998779296875,254,0,696,0.4596754497501033,0.4987239000424217,1.780691920065119,1.7914625726933664,4077.083746328771,0.0622123101598957,0.0,5.8578789458746705,258.01181102362204,0.44783260574189,10.79513959374417,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n617_r1601_c1801,AMD1_B_D74,AMD1,74,1601,1801,148.0,6.0,434.0,0.4634210874454293,0.4615689906072232,1.777372189834434,1.6613527844201144,4096.850000000001,0.06252728132965,0.0073226991469055,9.370622119815671,442.7094594594595,2.529980424691762,17.41705069124424,0.9997711181640624,219,0,600,0.4550318855257809,0.4797679288708387,1.872419047690676,1.6973845546607813,3812.1548971658704,0.0581697550494525,0.0,6.353591495276451,299.24657534246575,0.4727692611754391,11.612773898491705,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n618_r1601_c2001,AMD1_B_D74,AMD1,74,1601,2001,163.0,4.0,480.0,0.5483375959079284,0.55153452685422,1.8482974225912896,1.7568246833720098,3564.0000000000005,0.0543881334981458,0.0056116722783389,7.383333333333335,402.0184049079755,2.7109368980658464,16.291666666666668,0.9998931884765624,238,0,651,0.475947411386209,0.5126266238283189,1.8117374114529932,1.795291631410631,3845.219192637118,0.0586742838580471,0.0,5.906634704511702,275.35714285714283,0.4635795007985151,11.223367334315885,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n619_r1801_c201,AMD1_B_D74,AMD1,74,1801,201,149.0,19.0,435.0,0.4168440659925492,0.427221926556679,1.762756546754645,1.6810662772151477,4488.875000000001,0.0685240733956158,0.0211634318175489,10.10086206896552,439.6510067114094,2.4082183717854058,17.27816091954023,0.99957275390625,229,0,622,0.4046408205084417,0.4318949530061666,1.8191528745630043,1.7238540670417035,4346.810727061355,0.0663280800650241,0.0,6.988441683378383,286.17903930131007,0.489137216630434,11.696202768428329,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n620_r1801_c401,AMD1_B_D74,AMD1,74,1801,401,158.0,7.0,466.0,0.5262686948740892,0.5208999105202607,1.8363479225233403,1.8525322192564144,3752.650000000001,0.0572696334279522,0.0093267424353456,7.977789699570817,414.72151898734177,2.1463371172840193,16.78755364806867,0.999847412109375,242,0,656,0.4756948904065133,0.5149015291456885,1.805068178303403,1.8830429134862212,3868.428050326739,0.0590284283257303,0.0,5.896993979156615,270.8057851239669,0.456785903652541,11.199574201573949,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n621_r1801_c601,AMD1_B_D74,AMD1,74,1801,601,150.0,12.0,441.0,0.4985647181628392,0.4985647181628392,1.8301332986533296,1.832272817756933,3914.025000000001,0.0597406016759009,0.0153294881867131,8.739285714285716,436.78,2.139370593495476,17.378684807256235,0.9997100830078124,231,0,625,0.4494053668835569,0.4884169740849475,1.8224823603281692,1.876730655886858,4007.197775221954,0.0611459185965049,0.0,6.411516440355126,283.7012987012987,0.4581045902448835,11.59930746910217,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n622_r1801_c801,AMD1_B_D74,AMD1,74,1801,801,165.0,13.0,484.0,0.5096732863549007,0.5109545163356822,1.8009048519115425,1.8172174372601095,3904.1000000000017,0.0596082203493343,0.0166491636997003,7.932024793388432,396.94545454545454,2.7134505178136012,16.126033057851238,0.9993896484375,236,0,650,0.4669669333418055,0.4919278712695579,1.8279656210541,1.8727479110649548,3910.258995547614,0.0596667276348152,0.0,6.015783070073253,277.6906779661017,0.4573296842975611,11.239045839373452,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n623_r1801_c1001,AMD1_B_D74,AMD1,74,1801,1001,151.0,10.0,444.0,0.4707953063885267,0.4633637548891786,1.7957510581162035,1.758677330806829,4120.1,0.0628821293936295,0.0121356277760248,9.166891891891892,433.9139072847682,2.116696934680447,17.274774774774773,0.9997711181640624,245,0,674,0.4473949650801693,0.475487889518764,1.840369143282057,1.8047898311048545,4161.644946840343,0.0635026313701128,0.0,6.174547398872913,267.48979591836735,0.4602477430099296,11.128286950489075,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n624_r1801_c1401,AMD1_B_D74,AMD1,74,1801,1401,154.0,13.0,451.0,0.5058032181482458,0.487470324452651,1.8665695249347227,1.711885670630248,3823.275000000001,0.0583554649938184,0.0170011312291163,8.333203991130821,425.435064935065,2.63914705610876,16.811529933481154,0.9997100830078124,218,0,588,0.487320740607253,0.50607925305154,1.913363515462072,1.736120718684358,3595.7013036418102,0.0548668849262502,0.0,6.115138271499677,300.6192660550459,0.5109784186527843,11.879041642357953,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n625_r1801_c1601,AMD1_B_D74,AMD1,74,1801,1601,141.0,8.0,411.0,0.5525349008082292,0.5347538574577516,1.905914071291922,1.7266801167810046,3095.2750000000005,0.0472359144182639,0.0129229228420738,7.433759124087593,464.73758865248226,4.068041058838891,16.557177615571778,0.9998779296875,240,0,660,0.4563113671611633,0.4851885900390761,1.8195030594260633,1.8043789139062745,4029.0569914402818,0.061479468855425,0.0,6.104631805212549,273.0625,0.4693126643780607,11.182194068447094,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n626_r1801_c1801,AMD1_B_D74,AMD1,74,1801,1801,128.0,10.0,374.0,0.4934036939313984,0.4898856640281442,1.7884348333738864,1.7511497479928866,3515.3500000000004,0.0536555397835676,0.0142233348030779,9.265641711229948,511.8515625,3.0171011860572188,18.240641711229948,0.9997100830078124,231,0,626,0.4520818549731993,0.489699300697876,1.8153902681996432,1.8062584717479209,3952.247672291997,0.060307433772671,0.0,6.313494684172519,283.7012987012987,0.4843992181962554,11.47706959743946,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n627_r1801_c2001,AMD1_B_D74,AMD1,74,1801,2001,130.0,6.0,382.0,0.4996385716351019,0.4665317334104381,1.8304774439020617,1.7914576285612305,3500.55,0.0534214903780121,0.0085700818442816,9.08520942408377,504.05384615384617,3.056544092920495,18.107329842931936,0.9998626708984376,221,0,603,0.4606204947507381,0.4840730155125496,1.8332702556921336,1.8182637158481936,3828.744145973744,0.0584228907602615,0.0,6.34949277939261,296.53846153846155,0.4584958471568708,11.72549701618694,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n628_r2001_c201,AMD1_B_D74,AMD1,74,2001,201,102.0,3.0,293.0,0.5004996668887408,0.4701865423051299,1.8284127595479576,1.8997220753733064,3021.325,0.0461087965082562,0.004964709192159,10.260494880546077,642.4117647058823,3.3808430110220606,20.49146757679181,0.999847412109375,273,0,747,0.4595226015563343,0.4959762732860929,1.810157129481159,1.9020196583459803,4284.860089912174,0.0653827739362504,0.0,5.736091151154182,240.05494505494505,0.5115906528421819,10.566752962472773,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n629_r2001_c401,AMD1_B_D74,AMD1,74,2001,401,123.0,6.0,363.0,0.5277982598436809,0.5031706238017991,1.829313589649625,1.8073740635448183,3241.0750000000003,0.0494624271281628,0.009256188147451,8.845936639118458,532.7317073170732,2.250175329847222,18.68044077134986,0.999847412109375,239,0,654,0.4914390948500637,0.52534452481696,1.84850027757266,1.8415533946948783,3768.295614522717,0.0575005052952272,0.0,5.76191989988183,274.2050209205021,0.5069358821371164,11.28069389877786,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n630_r2001_c601,AMD1_B_D74,AMD1,74,2001,601,144.0,6.0,426.0,0.5449061662198391,0.5435656836461126,1.81680288995647,1.968893784866465,3435.6500000000005,0.0524286586296352,0.0087319721159023,7.994483568075118,455.06944444444446,2.406007188842047,17.511737089201876,0.999908447265625,248,0,671,0.4896660781886052,0.5404536783965073,1.7764424655861983,1.97953717394248,3794.507574490464,0.0579004741663304,0.0,5.655003836796519,264.2540322580645,0.4695105258889627,11.032000022285825,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n631_r2001_c801,AMD1_B_D74,AMD1,74,2001,801,137.0,11.0,401.0,0.516858668165215,0.5112391121101433,1.77760489638026,2.0172614128554853,3504.0250000000005,0.0534826838835722,0.0156962350439851,8.601059850374066,478.2262773722627,2.900820990918899,17.75062344139651,0.9997100830078124,252,0,691,0.4588345351591832,0.5075391462731268,1.7016696666153186,2.012749652012981,4072.434664515441,0.0621413697187066,0.0,5.8935378647112024,260.0595238095238,0.4859477015689157,10.84425789520295,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n632_r2001_c1401,AMD1_B_D74,AMD1,74,2001,1401,144.0,11.0,423.0,0.5277308558558559,0.5230855855855856,1.8040678840778457,2.034942155316587,3420.5750000000003,0.0522137503625345,0.0160791679761443,7.956442080378252,454.9375,3.0432871290408685,16.79432624113475,0.9996185302734376,253,0,692,0.4722435739064266,0.5081426756491928,1.8237966940667945,2.0378328362322304,4003.156807485608,0.0610842573813322,0.0,5.784908681337583,259.0316205533597,0.4651634429733126,10.91395271862844,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n633_r2001_c1601,AMD1_B_D74,AMD1,74,2001,1601,152.0,8.0,442.0,0.5344200458035835,0.5252593291122187,1.8131725334983395,1.9973553367540744,3507.050000000001,0.053528038096401,0.0114055972968734,7.844004524886881,431.0394736842105,3.3608323552112944,16.794117647058822,0.999725341796875,255,0,698,0.4675022525905543,0.5102676241557217,1.7658294717339114,1.9872560589894788,4085.7335668372702,0.0623442979604374,0.0,5.853486485440215,257.0,0.444770262167393,10.94556082874582,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n634_r2001_c1801,AMD1_B_D74,AMD1,74,2001,1801,152.0,9.0,445.0,0.4835509138381201,0.4831592689295039,1.7138165527804383,2.0130112648991663,4012.125000000002,0.0612295119494552,0.0112160014954668,8.914887640449441,431.0921052631579,2.638676157987973,17.213483146067414,0.999847412109375,266,0,728,0.4554695351339367,0.4937565907292779,1.7423137458272806,2.0186824714554854,4260.58972907872,0.065012431968852,0.0,5.852458419064176,246.37218045112783,0.4912850656491481,10.701804205752826,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n635_r2001_c2001,AMD1_B_D74,AMD1,74,2001,2001,122.0,13.0,356.0,0.4889561270801815,0.4866868381240544,1.8033581258123144,1.9302031917424485,3451.9000000000005,0.0526895014805995,0.0188302094498681,9.51376404494382,537.0,3.1486995033896004,18.56741573033708,0.999664306640625,228,0,622,0.4795448146251233,0.5033682416221996,1.8729115697933751,1.961118253192757,3737.319150835612,0.0570278339077495,0.0,6.008551689446322,287.4342148094847,0.5133961116964783,11.496766402925646,0.9999847561120988
20161109-D2C-D74_Med_c1_ORG_n636_r2201_c201,AMD1_B_D74,AMD1,74,2201,201,113.0,4.0,331.0,0.5052339901477833,0.4853756157635468,1.7961938642985689,1.8739221137339408,3242.2750000000005,0.0494784751789284,0.0061685082233925,9.734969788519638,579.9026548672566,2.9581236955963734,19.62537764350453,0.9998931884765624,268,0,734,0.4685230419929567,0.4978226785076016,1.786579232701592,1.897448600076548,4123.516135796303,0.0629208220698891,0.0,5.617869394817852,244.53358573344215,0.5095105879270447,10.523258460329586,0.9999847561120988
20161109-D2C-D74_Med_c1_ORG_n637_r2201_c401,AMD1_B_D74,AMD1,74,2201,401,117.0,6.0,342.0,0.52291192720182,0.5003249918752031,1.844461687363716,1.8590625101305145,2974.55,0.0453942649594823,0.0100855591602091,8.609795321637428,560.0598290598291,3.340165434830175,17.994152046783626,0.9998626708984376,264,0,727,0.4675519041509176,0.5074995944482449,1.815283489380361,1.8800222362143404,4169.76052074665,0.0636264670900534,0.0,5.735571555359904,248.23863636363637,0.4867856494686848,10.725123443729084,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n638_r2201_c601,AMD1_B_D74,AMD1,74,2201,601,146.0,15.0,436.0,0.4999320190346702,0.4936777702243372,1.7821402442688394,1.8105666913493892,3763.900000000001,0.057453596287703,0.0199261404394378,8.460779816513762,448.71232876712327,2.6999812719075886,16.869266055045873,0.9996337890625,257,0,703,0.4607182230480968,0.4935792401174499,1.787490121573057,1.8549408516473929,4126.986700631676,0.0629737804323136,0.0,5.870535847271232,255.0,0.4892560471368342,10.839483359350703,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n639_r2201_c801,AMD1_B_D74,AMD1,74,2201,801,116.0,9.0,342.0,0.4745631668470697,0.4617287768671718,1.7573620416172988,1.774556531542686,3451.55,0.0526825508272788,0.0130376207790702,9.960672514619883,564.7931034482758,3.253999537734498,18.9093567251462,0.99969482421875,266,0,732,0.4398148048854829,0.4756139555478135,1.7485858281564717,1.8286933469084368,4356.1054829334935,0.0664699089484015,0.0,5.950963774499308,246.37218045112783,0.5479734449471405,10.578579773583412,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n640_r2201_c1401,AMD1_B_D74,AMD1,74,2201,1401,125.0,11.0,364.0,0.5213700234192038,0.4925351288056206,1.829450372007412,1.7991405679482992,3334.1000000000004,0.0508875288084372,0.0164962058726492,9.008516483516484,524.152,3.183668261952067,18.76923076923077,0.9997406005859376,256,0,699,0.4677915702569601,0.4909653493168091,1.8132561537022156,1.83966134401077,4049.154071450817,0.0617861306393654,0.0,5.79278121809845,255.99609375,0.5273112380419464,10.8374480668847,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n641_r2201_c1601,AMD1_B_D74,AMD1,74,2201,1601,155.0,22.0,455.0,0.4713592869314458,0.4733254686066326,1.7922798563268212,1.8973349047947592,4154.375000000001,0.0634207312418899,0.0264781104257559,8.888736263736266,422.61290322580646,2.436720741797613,16.767032967032968,0.9995269775390624,263,0,718,0.4467400184608293,0.4738651140414207,1.8109996669590176,1.943957797790807,4230.831080754442,0.0645583441024558,0.0,5.892522396593931,249.18250950570345,0.5377802466227737,10.605362022155424,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n642_r2201_c1801,AMD1_B_D74,AMD1,74,2201,1801,123.0,11.0,363.0,0.4736609119079238,0.4599380256750774,1.809734428994973,1.9171539132135584,3631.0750000000007,0.0554184917812609,0.0151470294609722,9.851446280991738,532.6910569105692,2.377561202166774,18.669421487603305,0.9997711181640624,266,0,732,0.4653565542081503,0.4993206608019678,1.8468241573674913,1.901062568629894,4191.632288477527,0.0639602088727783,0.0,5.726273618138698,246.37218045112783,0.523110519013117,10.663693089316109,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n643_r2201_c2001,AMD1_B_D74,AMD1,74,2201,2001,133.0,4.0,391.0,0.4795476755549351,0.4754990925589836,1.7707954920080593,1.9292145969549783,3757.775000000001,0.0573425959836415,0.0053222984345789,9.559526854219952,492.7218045112782,2.227988674531418,18.319693094629155,0.99993896484375,253,0,697,0.4327018672329233,0.4792647208593534,1.758682883250621,1.9192538769721976,4320.641233953982,0.0659287591966732,0.0,6.198911383004278,259.0316205533597,0.5233141632914757,10.883010231128656,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n644_r2401_c201,AMD1_B_D74,AMD1,74,2401,201,101.0,6.0,297.0,0.5069397427217333,0.4900135409614082,1.86313988750551,1.7902840691294468,2950.425,0.045026783261606,0.0101680266402297,9.833080808080808,648.7722772277227,3.6008225887902845,19.892255892255893,0.999847412109375,258,0,705,0.466079934422172,0.5003184278076676,1.8318681114070905,1.829390374059747,4141.518733267956,0.0631955250365141,0.0,5.874494657117668,254.0116279069767,0.5119719514706232,10.955749810202638,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n645_r2401_c401,AMD1_B_D74,AMD1,74,2401,401,125.0,13.0,364.0,0.4859799291617473,0.4695985832349468,1.8159398214384563,1.7789356923045747,3557.1000000000004,0.0542952651341698,0.0182733125298698,9.59368131868132,524.112,2.680195261875818,18.615384615384617,0.999664306640625,252,0,690,0.465468398447656,0.4918543561249961,1.843835062458279,1.813965625498421,4100.552780230549,0.0625704246620973,0.0,5.942830116276157,260.0595238095238,0.4864855451670891,11.071057537272011,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n646_r2401_c601,AMD1_B_D74,AMD1,74,2401,601,126.0,14.0,366.0,0.493371757925072,0.4765129682997118,1.8151202280226535,1.7610483879850658,3595.1500000000005,0.0548760570259791,0.0194706757715255,9.631557377049182,519.952380952381,2.3470647070645,18.961748633879782,0.999664306640625,233,0,635,0.4753965479541347,0.4913388227243068,1.8619893649056485,1.7962322072476238,3817.514372689408,0.0582515354038209,0.0,6.011833657778596,281.26609442060084,0.5342944171252051,11.412112586051336,0.9999847412109376
20161109-D2C-D74_Med_c1_ORG_n647_r2401_c801,AMD1_B_D74,AMD1,74,2401,801,106.0,9.0,308.0,0.5112535167239762,0.4829634260706471,1.828938778497403,1.7785261452196135,3179.7000000000003,0.0485265165967188,0.0141522785168412,10.177597402597405,618.1603773584906,2.52445358456436,20.772727272727273,0.9998321533203124,252,0,689,0.4537468488061731,0.4874787198956305,1.8122049828519269,1.812319732023324,4121.582121754308,0.0628913109077136,0.0,5.981976954650665,260.0595276847718,0.5565786883039636,10.90515806019937,0.9999847561120988
20161109-D2C-D74_Med_c1_ORG_n648_r2401_c1001,AMD1_B_D74,AMD1,74,2401,1001,121.0,9.0,354.0,0.4768231473280189,0.4573368762917035,1.8069128719789291,1.7963236400718023,3597.8500000000004,0.0549189461472707,0.0125074697388718,10.03629943502825,541.4214876033058,2.4893303999598615,19.135593220338983,0.9996337890625,248,0,679,0.4537559818675408,0.474834767866591,1.8315295534473035,1.802579930106552,4132.843097998173,0.0630631433279648,0.0,6.086661410895689,264.2540322580645,0.4912780694389972,11.096984515491377,0.9999847412109376
