tile,n_ref_vertices,n_pred_vertices,n_matched,n_missed,n_spurious,weighted_frac,set
data/tiles/gt_haec_train/field_00251_r0000_c0688.npz,22,24,10,12,14,0.0178947448730468,haec
data/tiles/gt_haec_train/field_00252_r0000_c0400.npz,17,14,6,11,8,0.0112342834472656,haec
data/tiles/gt_haec_train/field_00253_r0000_c0000.npz,23,32,6,17,26,0.0264968872070312,haec
data/tiles/gt_haec_train/field_00253_r0688_c0688.npz,41,52,17,24,35,0.0362739562988281,haec
data/tiles/gt_haec_train/field_00254_r0688_c0400.npz,23,24,12,11,12,0.0137596130371093,haec
data/tiles/gt_haec_train/field_00255_r0688_c0000.npz,11,21,3,8,18,0.0179557800292968,haec
data/tiles/gt_haec_train/field_00256_r0400_c0688.npz,16,22,8,8,14,0.0153312683105468,haec
data/tiles/gt_haec_train/field_00257_r0400_c0400.npz,44,41,16,28,25,0.0342750549316406,haec
data/tiles/gt_haec_train/field_00258_r0400_c0000.npz,29,33,13,16,20,0.0255012512207031,haec
data/tiles/gt_haec_train/field_00259_r0000_c0688.npz,22,32,9,13,23,0.0224456787109375,haec
data/tiles/gt_haec_train/field_00260_r0000_c0400.npz,23,29,11,12,18,0.0196952819824218,haec
data/tiles/gt_haec_train/field_00261_r0000_c0000.npz,12,0,0,12,0,0.0088958740234375,haec
data/tiles/gt_haec_train/field_00261_r0688_c0688.npz,19,26,12,7,14,0.0151863098144531,haec
data/tiles/gt_haec_train/field_00262_r0688_c0400.npz,18,16,4,14,12,0.0161628723144531,haec
data/tiles/gt_haec_train/field_00263_r0688_c0000.npz,18,22,12,6,10,0.0108184814453125,haec
data/tiles/gt_haec_train/field_00264_r0400_c0688.npz,29,38,15,14,23,0.0232467651367187,haec
data/tiles/gt_haec_train/field_00265_r0400_c0400.npz,13,13,6,7,7,0.0097503662109375,haec
data/tiles/gt_haec_train/field_00266_r0400_c0000.npz,29,38,13,16,25,0.02874755859375,haec
data/tiles/gt_haec_train/field_00267_r0000_c0688.npz,28,22,10,18,12,0.0201683044433593,haec
data/tiles/gt_haec_train/field_00268_r0000_c0400.npz,19,11,2,17,9,0.0157852172851562,haec
data/tiles/gt_haec_train/field_00269_r0000_c0000.npz,12,14,4,8,10,0.0116462707519531,haec
data/tiles/gt_haec_train/field_00269_r0688_c0688.npz,23,25,8,15,17,0.0186767578125,haec
data/tiles/gt_haec_train/field_00270_r0688_c0400.npz,25,22,9,16,13,0.0180778503417968,haec
data/tiles/gt_haec_train/field_00271_r0688_c0000.npz,11,14,4,7,10,0.0119171142578125,haec
data/tiles/gt_haec_train/field_00272_r0400_c0688.npz,27,30,7,20,23,0.0291481018066406,haec
data/tiles/gt_haec_train/field_00273_r0400_c0400.npz,22,25,12,10,13,0.0147361755371093,haec
data/tiles/gt_haec_train/field_00274_r0400_c0000.npz,9,15,3,6,12,0.0125808715820312,haec
data/tiles/gt_haec_train/field_00275_r0000_c0688.npz,26,27,7,19,20,0.0235710144042968,haec
data/tiles/gt_haec_train/field_00276_r0000_c0400.npz,39,45,8,31,37,0.0425186157226562,haec
data/tiles/gt_haec_train/field_00277_r0000_c0000.npz,28,37,11,17,26,0.027862548828125,haec
data/tiles/gt_haec_train/field_00277_r0688_c0688.npz,23,24,8,15,16,0.0203857421875,haec
data/tiles/gt_haec_train/field_00278_r0688_c0400.npz,32,54,17,15,37,0.0350456237792968,haec
data/tiles/gt_haec_train/field_00279_r0688_c0000.npz,38,51,14,24,37,0.0371017456054687,haec
data/tiles/gt_haec_train/field_00280_r0400_c0688.npz,43,59,19,24,40,0.0439300537109375,haec
data/tiles/gt_haec_train/field_00281_r0400_c0400.npz,29,32,11,18,21,0.0257759094238281,haec
data/tiles/gt_haec_train/field_00282_r0400_c0000.npz,37,48,15,22,33,0.0368499755859375,haec
data/tiles/gt_haec_train/field_00283_r0000_c0688.npz,21,34,7,14,27,0.0263442993164062,haec
data/tiles/gt_haec_train/field_00284_r0000_c0400.npz,23,31,13,10,18,0.0196685791015625,haec
data/tiles/gt_haec_train/field_00285_r0000_c0000.npz,28,35,13,15,22,0.0222244262695312,haec
data/tiles/gt_haec_train/field_00285_r0688_c0688.npz,43,42,15,28,27,0.0371322631835937,haec
data/tiles/gt_haec_train/field_00286_r0688_c0400.npz,4,3,1,3,2,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00287_r0688_c0000.npz,9,8,4,5,4,0.0058364868164062,haec
data/tiles/gt_haec_train/field_00288_r0400_c0688.npz,9,8,2,7,6,0.0083999633789062,haec
data/tiles/gt_haec_train/field_00289_r0400_c0400.npz,3,2,1,2,1,0.0019111633300781,haec
data/tiles/gt_haec_train/field_00290_r0400_c0000.npz,2,2,0,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00291_r0000_c0688.npz,6,4,1,5,3,0.0057716369628906,haec
data/tiles/gt_haec_train/field_00292_r0000_c0400.npz,5,2,0,5,2,0.0039749145507812,haec
data/tiles/gt_haec_train/field_00293_r0000_c0000.npz,10,11,5,5,6,0.0071296691894531,haec
data/tiles/gt_haec_train/field_00293_r0688_c0688.npz,5,2,1,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00294_r0688_c0400.npz,3,4,0,3,4,0.0045394897460937,haec
data/tiles/gt_haec_train/field_00295_r0688_c0000.npz,15,10,6,9,4,0.0090560913085937,haec
data/tiles/gt_haec_train/field_00296_r0400_c0688.npz,11,4,0,11,4,0.0102386474609375,haec
data/tiles/gt_haec_train/field_00297_r0400_c0400.npz,4,4,2,2,2,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00298_r0400_c0000.npz,7,2,0,7,2,0.0059471130371093,haec
data/tiles/gt_haec_train/field_00299_r0000_c0688.npz,1,3,0,1,3,0.0029792785644531,haec
data/tiles/gt_haec_train/field_00300_r0000_c0400.npz,1,1,1,0,0,0.0,haec
data/tiles/gt_haec_train/field_00301_r0000_c0000.npz,2,0,0,2,0,0.0014991760253906,haec
data/tiles/gt_haec_train/field_00301_r0688_c0688.npz,0,1,0,0,1,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00302_r0688_c0400.npz,4,1,1,3,0,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00303_r0688_c0000.npz,4,6,0,4,6,0.0070304870605468,haec
data/tiles/gt_haec_train/field_00304_r0400_c0688.npz,4,3,0,4,3,0.0050201416015625,haec
data/tiles/gt_haec_train/field_00305_r0400_c0400.npz,6,0,0,6,0,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00306_r0400_c0000.npz,8,4,2,6,2,0.0052566528320312,haec
data/tiles/gt_haec_train/field_00307_r0000_c0688.npz,6,4,0,6,4,0.0063743591308593,haec
data/tiles/gt_haec_train/field_00308_r0000_c0400.npz,19,22,9,10,13,0.0124359130859375,haec
data/tiles/gt_haec_train/field_00309_r0000_c0000.npz,8,16,0,8,16,0.0155181884765625,haec
data/tiles/gt_haec_train/field_00309_r0688_c0688.npz,9,6,1,8,5,0.0076217651367187,haec
data/tiles/gt_haec_train/field_00310_r0688_c0400.npz,7,7,2,5,5,0.0055160522460937,haec
data/tiles/gt_haec_train/field_00311_r0688_c0000.npz,7,12,3,4,9,0.0088157653808593,haec
data/tiles/gt_haec_train/field_00312_r0400_c0688.npz,6,6,2,4,4,0.0053482055664062,haec
data/tiles/gt_haec_train/field_00313_r0400_c0400.npz,6,6,1,5,5,0.0071372985839843,haec
data/tiles/gt_haec_train/field_00314_r0400_c0000.npz,3,3,0,3,3,0.0039329528808593,haec
data/tiles/gt_haec_train/field_00315_r0000_c0688.npz,0,2,0,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00316_r0000_c0400.npz,9,9,1,8,8,0.0098114013671875,haec
data/tiles/gt_haec_train/field_00317_r0000_c0000.npz,44,51,19,25,32,0.0377006530761718,haec
data/tiles/gt_haec_train/field_00317_r0688_c0688.npz,20,31,8,12,23,0.0230560302734375,haec
data/tiles/gt_haec_train/field_00318_r0688_c0400.npz,43,65,22,21,43,0.0424995422363281,haec
data/tiles/gt_haec_train/field_00319_r0688_c0000.npz,32,38,11,21,27,0.030303955078125,haec
data/tiles/gt_haec_train/field_00320_r0400_c0688.npz,39,35,15,24,20,0.029296875,haec
data/tiles/gt_haec_train/field_00321_r0400_c0400.npz,27,23,10,17,13,0.0197677612304687,haec
data/tiles/gt_haec_train/field_00322_r0400_c0000.npz,6,11,1,5,10,0.0094337463378906,haec
data/tiles/gt_haec_train/field_00323_r0000_c0688.npz,9,17,2,7,15,0.0156326293945312,haec
data/tiles/gt_haec_train/field_00324_r0000_c0400.npz,46,42,16,30,26,0.0370407104492187,haec
data/tiles/gt_haec_train/field_00325_r0000_c0000.npz,40,34,14,26,20,0.0259208679199218,haec
data/tiles/gt_haec_train/field_00325_r0688_c0688.npz,40,40,19,21,21,0.0290870666503906,haec
data/tiles/gt_haec_train/field_00326_r0688_c0400.npz,19,34,10,9,24,0.0226020812988281,haec
data/tiles/gt_haec_train/field_00327_r0688_c0000.npz,24,39,12,12,27,0.0261383056640625,haec
data/tiles/gt_haec_train/field_00328_r0400_c0688.npz,17,17,7,10,10,0.0137405395507812,haec
data/tiles/gt_haec_train/field_00329_r0400_c0400.npz,28,24,15,13,9,0.0153617858886718,haec
data/tiles/gt_haec_train/field_00330_r0400_c0000.npz,26,40,9,17,31,0.0320091247558593,haec
data/tiles/gt_haec_train/field_00331_r0000_c0688.npz,27,36,8,19,28,0.0293846130371093,haec
data/tiles/gt_haec_train/field_00332_r0000_c0400.npz,37,42,18,19,24,0.0277671813964843,haec
data/tiles/gt_haec_train/field_00333_r0000_c0000.npz,35,30,14,21,16,0.02484130859375,haec
data/tiles/gt_haec_train/field_00333_r0688_c0688.npz,35,40,18,17,22,0.0262794494628906,haec
data/tiles/gt_haec_train/field_00334_r0688_c0400.npz,33,42,11,22,31,0.0331954956054687,haec
data/tiles/gt_haec_train/field_00335_r0688_c0000.npz,48,65,21,27,44,0.0463485717773437,haec
data/tiles/gt_haec_train/field_00336_r0400_c0688.npz,53,63,31,22,32,0.0341262817382812,haec
data/tiles/gt_haec_train/field_00337_r0400_c0400.npz,32,45,14,18,31,0.0319862365722656,haec
data/tiles/gt_haec_train/field_00338_r0400_c0000.npz,9,6,0,9,6,0.0104141235351562,haec
data/tiles/gt_haec_train/field_00339_r0000_c0688.npz,11,11,3,8,8,0.0111427307128906,haec
data/tiles/gt_haec_train/field_00340_r0000_c0400.npz,7,6,2,5,4,0.0059471130371093,haec
data/tiles/gt_haec_train/field_00341_r0000_c0000.npz,1,2,0,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00341_r0688_c0688.npz,3,2,0,3,2,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00342_r0688_c0400.npz,14,11,5,9,6,0.0106658935546875,haec
data/tiles/gt_haec_train/field_00343_r0688_c0000.npz,32,28,10,22,18,0.027099609375,haec
data/tiles/gt_haec_train/field_00344_r0400_c0688.npz,7,4,1,6,3,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00345_r0400_c0400.npz,10,4,1,9,3,0.0078086853027343,haec
data/tiles/gt_haec_train/field_00346_r0400_c0000.npz,3,0,0,3,0,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00347_r0000_c0688.npz,2,2,1,1,1,0.0015029907226562,haec
data/tiles/gt_hcec_train/field_00000_r0384_c0384.npz,248,286,177,71,109,0.1019210815429687,hcec
data/tiles/gt_hcec_train/field_00000_r0768_c1536.npz,210,244,127,83,117,0.1121330261230468,hcec
data/tiles/gt_hcec_train/field_00000_r1536_c0768.npz,245,289,189,56,100,0.0901298522949218,hcec
data/tiles/gt_hcec_train/field_00001_r0384_c0000.npz,298,313,263,35,50,0.0486106872558593,hcec
data/tiles/gt_hcec_train/field_00001_r0768_c1152.npz,273,289,216,57,73,0.0704460144042968,hcec
data/tiles/gt_hcec_train/field_00001_r1536_c0384.npz,235,244,200,35,44,0.044036865234375,hcec
data/tiles/gt_hcec_train/field_00002_r0000_c1536.npz,191,223,101,90,122,0.1157913208007812,hcec
data/tiles/gt_hcec_train/field_00002_r0768_c0768.npz,95,162,48,47,114,0.0972785949707031,hcec
data/tiles/gt_hcec_train/field_00002_r1536_c0000.npz,118,179,61,57,118,0.1045913696289062,hcec
data/tiles/gt_hcec_train/field_00003_r0000_c1152.npz,302,310,253,49,57,0.0585289001464843,hcec
data/tiles/gt_hcec_train/field_00003_r0768_c0384.npz,282,294,222,60,72,0.0735092163085937,hcec
data/tiles/gt_hcec_train/field_00003_r1152_c1536.npz,285,293,248,37,45,0.045013427734375,hcec
data/tiles/gt_hcec_train/field_00004_r0000_c0768.npz,191,227,108,83,119,0.1148452758789062,hcec
data/tiles/gt_hcec_train/field_00004_r0768_c0000.npz,196,212,99,97,113,0.1087150573730468,hcec
data/tiles/gt_hcec_train/field_00004_r1152_c1152.npz,198,217,120,78,97,0.0963134765625,hcec
data/tiles/gt_hcec_train/field_00005_r0000_c0384.npz,170,193,84,86,109,0.1112556457519531,hcec
data/tiles/gt_hcec_train/field_00005_r0384_c1536.npz,160,211,83,77,128,0.1165275573730468,hcec
data/tiles/gt_hcec_train/field_00005_r1152_c0768.npz,169,209,97,72,112,0.1027069091796875,hcec
data/tiles/gt_hcec_train/field_00006_r0000_c0000.npz,195,214,153,42,61,0.0572242736816406,hcec
data/tiles/gt_hcec_train/field_00006_r0384_c1152.npz,147,180,86,61,94,0.0903663635253906,hcec
data/tiles/gt_hcec_train/field_00006_r1152_c0384.npz,238,244,189,49,55,0.0578193664550781,hcec
data/tiles/gt_hcec_train/field_00006_r1536_c1536.npz,184,191,153,31,38,0.038330078125,hcec
data/tiles/gt_hcec_train/field_00007_r0384_c0768.npz,140,156,124,16,32,0.0282173156738281,hcec
data/tiles/gt_hcec_train/field_00007_r1152_c0000.npz,126,148,104,22,44,0.0402565002441406,hcec
data/tiles/gt_hcec_train/field_00007_r1536_c1152.npz,88,119,70,18,49,0.0419273376464843,hcec
data/tiles/gt_hcec_train/field_00008_r0384_c0384.npz,173,221,111,62,110,0.0977897644042968,hcec
data/tiles/gt_hcec_train/field_00008_r0768_c1536.npz,149,183,99,50,84,0.0779342651367187,hcec
data/tiles/gt_hcec_train/field_00008_r1536_c0768.npz,205,255,126,79,129,0.1205711364746093,hcec
data/tiles/gt_hcec_train/field_00009_r0384_c0000.npz,138,178,75,63,103,0.0957984924316406,hcec
data/tiles/gt_hcec_train/field_00009_r0768_c1152.npz,154,191,61,93,130,0.12744140625,hcec
data/tiles/gt_hcec_train/field_00009_r1536_c0384.npz,166,200,78,88,122,0.1224937438964843,hcec
data/tiles/gt_alizarine_train/field_00001_r0064_c0000.npz,436,1395,421,15,974,0.54205322265625,alizarine
data/tiles/gt_alizarine_train/field_00003_r0064_c0000.npz,401,1228,383,18,845,0.4919090270996094,alizarine
data/tiles/gt_alizarine_train/field_00005_r0064_c0000.npz,409,1193,400,9,793,0.4667816162109375,alizarine
data/tiles/gt_alizarine_train/field_00007_r0064_c0000.npz,269,1291,260,9,1031,0.5909957885742188,alizarine
data/tiles/gt_alizarine_train/field_00009_r0064_c0000.npz,476,997,437,39,560,0.3404541015625,alizarine
data/tiles/gt_alizarine_train/field_00011_r0064_c0000.npz,552,1489,534,18,955,0.5165138244628906,alizarine
data/tiles/gt_alizarine_train/field_00013_r0064_c0000.npz,481,1370,469,12,901,0.5095252990722656,alizarine
data/tiles/gt_alizarine_train/field_00015_r0064_c0000.npz,548,1204,532,16,672,0.3951988220214844,alizarine
data/tiles/gt_alizarine_train/field_00017_r0064_c0000.npz,703,1419,676,27,743,0.4180679321289062,alizarine
data/tiles/gt_alizarine_train/field_00019_r0064_c0000.npz,370,1387,360,10,1027,0.5689277648925781,alizarine
data/tiles/gt_flywing_train/field_00006_r0000_c0000.npz,1351,1397,1189,162,208,0.1976394653320312,flywing
data/tiles/gt_flywing_train/field_00014_r0000_c0000.npz,1315,1358,1146,169,212,0.1980552673339843,flywing
data/tiles/gt_flywing_train/field_00022_r0000_c0000.npz,1409,1466,1227,182,239,0.224639892578125,flywing
data/tiles/gt_flywing_train/field_00030_r0000_c0000.npz,1381,1436,1194,187,242,0.2251052856445312,flywing
data/tiles/gt_haec_train/field_00000_r0688_c0000.npz,13,14,3,10,11,0.0154838562011718,haec
data/tiles/gt_haec_train/field_00001_r0400_c0688.npz,25,14,5,20,9,0.0186309814453125,haec
data/tiles/gt_haec_train/field_00002_r0400_c0400.npz,28,30,11,17,19,0.0245094299316406,haec
data/tiles/gt_haec_train/field_00003_r0400_c0000.npz,39,44,10,29,34,0.041046142578125,haec
data/tiles/gt_haec_train/field_00004_r0000_c0688.npz,20,17,5,15,12,0.0171928405761718,haec
data/tiles/gt_haec_train/field_00005_r0000_c0400.npz,16,12,7,9,5,0.0095291137695312,haec
data/tiles/gt_haec_train/field_00006_r0000_c0000.npz,5,7,2,3,5,0.005615234375,haec
data/tiles/gt_haec_train/field_00006_r0688_c0688.npz,10,6,0,10,6,0.0114860534667968,haec
data/tiles/gt_haec_train/field_00007_r0688_c0400.npz,15,12,4,11,8,0.0120697021484375,haec
data/tiles/gt_haec_train/field_00008_r0688_c0000.npz,12,13,0,12,13,0.0157279968261718,haec
data/tiles/gt_haec_train/field_00009_r0400_c0688.npz,13,4,1,12,3,0.0104942321777343,haec
data/tiles/gt_haec_train/field_00010_r0400_c0400.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00011_r0400_c0000.npz,4,3,1,3,2,0.0030517578125,haec
data/tiles/gt_haec_train/field_00012_r0000_c0688.npz,4,4,0,4,4,0.0058479309082031,haec
data/tiles/gt_haec_train/field_00013_r0000_c0400.npz,11,9,2,9,7,0.0111618041992187,haec
data/tiles/gt_haec_train/field_00014_r0000_c0000.npz,8,6,0,8,6,0.0091361999511718,haec
data/tiles/gt_haec_train/field_00014_r0688_c0688.npz,4,2,0,4,2,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00015_r0688_c0400.npz,15,9,0,15,9,0.0162849426269531,haec
data/tiles/gt_haec_train/field_00016_r0688_c0000.npz,15,18,6,9,12,0.013702392578125,haec
data/tiles/gt_haec_train/field_00017_r0400_c0688.npz,34,37,9,25,28,0.0346336364746093,haec
data/tiles/gt_haec_train/field_00018_r0400_c0400.npz,37,37,14,23,23,0.0297470092773437,haec
data/tiles/gt_haec_train/field_00019_r0400_c0000.npz,12,26,2,10,24,0.0233612060546875,haec
data/tiles/gt_haec_train/field_00020_r0000_c0688.npz,15,21,8,7,13,0.0136642456054687,haec
data/tiles/gt_haec_train/field_00021_r0000_c0400.npz,19,30,9,10,21,0.0207977294921875,haec
data/tiles/gt_haec_train/field_00022_r0000_c0000.npz,31,19,7,24,12,0.0234832763671875,haec
data/tiles/gt_haec_train/field_00022_r0688_c0688.npz,50,52,18,32,34,0.0397415161132812,haec
data/tiles/gt_haec_train/field_00023_r0688_c0400.npz,24,41,14,10,27,0.0261878967285156,haec
data/tiles/gt_haec_train/field_00024_r0688_c0000.npz,19,28,7,12,21,0.0218467712402343,haec
data/tiles/gt_haec_train/field_00025_r0400_c0688.npz,32,35,15,17,20,0.0232810974121093,haec
data/tiles/gt_haec_train/field_00026_r0400_c0400.npz,12,9,2,10,7,0.0114479064941406,haec
data/tiles/gt_haec_train/field_00027_r0400_c0000.npz,16,20,4,12,16,0.0175819396972656,haec
data/tiles/gt_haec_train/field_00028_r0000_c0688.npz,15,19,7,8,12,0.0143203735351562,haec
data/tiles/gt_haec_train/field_00029_r0000_c0400.npz,27,22,10,17,12,0.0201568603515625,haec
data/tiles/gt_haec_train/field_00030_r0000_c0000.npz,17,10,8,9,2,0.007171630859375,haec
data/tiles/gt_haec_train/field_00030_r0688_c0688.npz,13,9,3,10,6,0.0113372802734375,haec
data/tiles/gt_haec_train/field_00031_r0688_c0400.npz,31,26,4,27,22,0.0308074951171875,haec
data/tiles/gt_haec_train/field_00032_r0688_c0000.npz,36,36,16,20,20,0.0270614624023437,haec
data/tiles/gt_haec_train/field_00033_r0400_c0688.npz,8,10,4,4,6,0.0068817138671875,haec
data/tiles/gt_haec_train/field_00034_r0400_c0400.npz,22,23,8,14,15,0.0188636779785156,haec
data/tiles/gt_haec_train/field_00035_r0400_c0000.npz,17,29,7,10,22,0.0208320617675781,haec
data/tiles/gt_haec_train/field_00036_r0000_c0688.npz,23,11,5,18,6,0.0171127319335937,haec
data/tiles/gt_haec_train/field_00037_r0000_c0400.npz,15,22,7,8,15,0.0137252807617187,haec
data/tiles/gt_haec_train/field_00038_r0000_c0000.npz,25,30,14,11,16,0.0181045532226562,haec
data/tiles/gt_haec_train/field_00038_r0688_c0688.npz,35,35,17,18,18,0.0238418579101562,haec
data/tiles/gt_haec_train/field_00039_r0688_c0400.npz,26,25,8,18,17,0.0235977172851562,haec
data/tiles/gt_haec_train/field_00040_r0688_c0000.npz,21,24,7,14,17,0.0215377807617187,haec
data/tiles/gt_haec_train/field_00041_r0400_c0688.npz,23,26,13,10,13,0.0161705017089843,haec
data/tiles/gt_haec_train/field_00042_r0400_c0400.npz,16,19,9,7,10,0.0119781494140625,haec
data/tiles/gt_haec_train/field_00043_r0400_c0000.npz,14,20,5,9,15,0.015960693359375,haec
data/tiles/gt_haec_train/field_00044_r0000_c0688.npz,18,21,9,9,12,0.0146598815917968,haec
data/tiles/gt_haec_train/field_00045_r0000_c0400.npz,9,14,5,4,9,0.009765625,haec
data/tiles/gt_haec_train/field_00046_r0000_c0000.npz,10,22,6,4,16,0.0141029357910156,haec
data/tiles/gt_haec_train/field_00046_r0688_c0688.npz,21,27,9,12,18,0.0185737609863281,haec
data/tiles/gt_haec_train/field_00047_r0688_c0400.npz,31,35,15,16,20,0.0251502990722656,haec
data/tiles/gt_haec_train/field_00048_r0688_c0000.npz,35,35,18,17,17,0.0243377685546875,haec
data/tiles/gt_haec_train/field_00049_r0400_c0688.npz,3,7,1,2,6,0.0054969787597656,haec
data/tiles/gt_haec_train/field_00050_r0400_c0400.npz,7,6,3,4,3,0.0043754577636718,haec
data/tiles/gt_haec_train/field_00051_r0400_c0000.npz,2,4,2,0,2,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00052_r0000_c0688.npz,2,3,1,1,2,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00053_r0000_c0400.npz,0,1,0,0,1,0.0007476806640625,haec
data/tiles/gt_haec_train/field_00054_r0000_c0000.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00054_r0688_c0688.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00055_r0688_c0400.npz,7,0,0,7,0,0.0052604675292968,haec
data/tiles/gt_haec_train/field_00056_r0688_c0000.npz,1,3,0,1,3,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00057_r0400_c0688.npz,17,17,6,11,11,0.0152320861816406,haec
data/tiles/gt_haec_train/field_00058_r0400_c0400.npz,1,5,1,0,4,0.0023689270019531,haec
data/tiles/gt_haec_train/field_00059_r0400_c0000.npz,5,2,0,5,2,0.0046043395996093,haec
data/tiles/gt_haec_train/field_00060_r0000_c0688.npz,3,1,0,3,1,0.0030021667480468,haec
data/tiles/gt_haec_train/field_00061_r0000_c0400.npz,3,2,0,3,2,0.0023727416992187,haec
data/tiles/gt_haec_train/field_00062_r0000_c0000.npz,1,0,0,1,0,0.0007514953613281,haec
data/tiles/gt_haec_train/field_00062_r0688_c0688.npz,8,0,0,8,0,0.0052833557128906,haec
data/tiles/gt_haec_train/field_00063_r0688_c0400.npz,9,9,4,5,5,0.0073280334472656,haec
data/tiles/gt_haec_train/field_00064_r0688_c0000.npz,5,3,0,5,3,0.0057716369628906,haec
data/tiles/gt_haec_train/field_00065_r0400_c0688.npz,6,3,0,6,3,0.0059051513671875,haec
data/tiles/gt_haec_train/field_00066_r0400_c0400.npz,6,1,0,6,1,0.0049819946289062,haec
data/tiles/gt_haec_train/field_00067_r0400_c0000.npz,4,1,0,4,1,0.0037574768066406,haec
data/tiles/gt_haec_train/field_00068_r0000_c0688.npz,8,1,0,8,1,0.0064773559570312,haec
data/tiles/gt_haec_train/field_00069_r0000_c0400.npz,3,3,0,3,3,0.0039443969726562,haec
data/tiles/gt_haec_train/field_00070_r0000_c0000.npz,4,2,0,4,2,0.0045089721679687,haec
data/tiles/gt_haec_train/field_00070_r0688_c0688.npz,9,4,2,7,2,0.0067634582519531,haec
data/tiles/gt_haec_train/field_00071_r0688_c0400.npz,7,7,2,5,5,0.0065460205078125,haec
data/tiles/gt_haec_train/field_00072_r0688_c0000.npz,1,1,1,0,0,0.0,haec
data/tiles/gt_haec_train/field_00073_r0400_c0688.npz,4,4,3,1,1,0.0015029907226562,haec
data/tiles/gt_haec_train/field_00074_r0400_c0400.npz,3,1,0,3,1,0.0030059814453125,haec
data/tiles/gt_haec_train/field_00075_r0400_c0000.npz,7,7,1,6,6,0.0085029602050781,haec
data/tiles/gt_haec_train/field_00076_r0000_c0688.npz,4,8,1,3,7,0.0065994262695312,haec
data/tiles/gt_haec_train/field_00077_r0000_c0400.npz,3,2,1,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00078_r0000_c0000.npz,9,7,1,8,6,0.0102043151855468,haec
data/tiles/gt_haec_train/field_00078_r0688_c0688.npz,2,1,0,2,1,0.0022544860839843,haec
data/tiles/gt_haec_train/field_00079_r0688_c0400.npz,3,95,0,3,95,0.0671730041503906,haec
data/tiles/gt_haec_train/field_00080_r0688_c0000.npz,27,36,14,13,22,0.0228691101074218,haec
data/tiles/gt_haec_train/field_00081_r0400_c0688.npz,10,9,2,8,7,0.010467529296875,haec
data/tiles/gt_haec_train/field_00082_r0400_c0400.npz,21,24,6,15,18,0.023040771484375,haec
data/tiles/gt_haec_train/field_00083_r0400_c0000.npz,12,13,3,9,10,0.012786865234375,haec
data/tiles/gt_haec_train/field_00084_r0000_c0688.npz,14,14,6,8,8,0.0108451843261718,haec
data/tiles/gt_haec_train/field_00085_r0000_c0400.npz,22,17,6,16,11,0.0176811218261718,haec
data/tiles/gt_haec_train/field_00086_r0000_c0000.npz,21,21,6,15,15,0.0182991027832031,haec
data/tiles/gt_haec_train/field_00086_r0688_c0688.npz,23,20,7,16,13,0.0198326110839843,haec
data/tiles/gt_haec_train/field_00087_r0688_c0400.npz,29,30,11,18,19,0.0247650146484375,haec
data/tiles/gt_haec_train/field_00088_r0688_c0000.npz,15,21,10,5,11,0.0116043090820312,haec
data/tiles/gt_haec_train/field_00089_r0400_c0688.npz,25,27,9,16,18,0.0214424133300781,haec
data/tiles/gt_haec_train/field_00090_r0400_c0400.npz,53,51,25,28,26,0.0346832275390625,haec
data/tiles/gt_haec_train/field_00091_r0400_c0000.npz,55,75,21,34,54,0.0557022094726562,haec
data/tiles/gt_haec_train/field_00092_r0000_c0688.npz,31,37,13,18,24,0.0266227722167968,haec
data/tiles/gt_haec_train/field_00093_r0000_c0400.npz,29,37,8,21,29,0.0330390930175781,haec
data/tiles/gt_haec_train/field_00094_r0000_c0000.npz,18,16,5,13,11,0.0161857604980468,haec
data/tiles/gt_haec_train/field_00094_r0688_c0688.npz,17,24,3,14,21,0.0228347778320312,haec
data/tiles/gt_haec_train/field_00095_r0688_c0400.npz,15,12,2,13,10,0.0145301818847656,haec
data/tiles/gt_haec_train/field_00096_r0688_c0000.npz,11,13,4,7,9,0.0093002319335937,haec
data/tiles/gt_haec_train/field_00097_r0400_c0688.npz,17,16,8,9,8,0.0105628967285156,haec
data/tiles/gt_haec_train/field_00098_r0400_c0400.npz,20,26,9,11,17,0.019195556640625,haec
data/tiles/gt_haec_train/field_00099_r0400_c0000.npz,33,32,7,26,25,0.0324630737304687,haec
