face_id,label,area_poly_px,area_pixels,perimeter_px,n_sides,n_cell_neighbors_multiplicity,n_cell_neighbors_distinct,n_gap_sides,n_holes,touches_border,centroid_row,centroid_col,area_um2,perimeter_um
333,431,2339.425003051758,2338,251.15640721738666,10,10,10,0,0,False,534.8822910104366,210.1364647201938,,
334,275,1800.4652404785156,1801,183.07183777470715,4,4,4,0,0,False,519.5326407631397,165.81859405991702,,
335,87,1355.5596160888672,1354,166.52616440033816,7,7,7,0,0,False,520.5988357653227,594.626373255463,,
336,425,893.4024810791016,894,150.2178098871446,5,4,4,0,0,True,529.3033833221481,1015.8187432614603,,
337,547,1169.766342163086,1172,151.39237101984537,4,4,4,0,0,False,519.7698528513126,440.39217019743586,,
338,680,542.0253448486328,543,91.24356011850806,4,4,4,0,0,False,517.9225462832969,993.7782329214502,,
339,681,1681.695541381836,1682,185.67369573470756,6,6,6,0,0,False,528.8052049197931,247.9333593755886,,
340,217,1491.5904388427734,1492,159.88071007425327,5,5,5,0,0,False,531.8857448784275,826.7657182634719,,
341,678,2889.1141662597656,2887,302.28928511460776,10,10,9,0,0,False,566.6938546352073,746.4305834449983,,
342,479,2856.5181884765625,2856,239.54905654975136,7,7,7,0,0,False,541.8356232148576,408.34226083364086,,
343,666,1682.5138854980469,1682,178.37710701538094,7,7,7,0,0,False,532.4776798193985,481.21495012033284,,
344,97,3517.1810455322266,3515,301.69072097007756,9,9,9,0,0,False,548.317784462691,90.47216470224565,,
345,132,2484.613082885742,2483,267.45202403410565,5,4,4,0,0,True,566.082126185966,20.586429708955144,,
346,438,783.1679534912109,785,113.33928310421894,6,6,6,0,0,False,535.3644415303237,558.1485163880067,,
347,314,2184.0807189941406,2182,203.52060251181848,8,8,8,0,0,False,561.9637532892302,895.7153499469895,,
348,468,1609.6207427978516,1610,168.33147402415398,3,3,3,0,0,False,544.5980476967319,665.0286640636791,,
349,109,2755.789337158203,2756,257.4494637155416,8,8,8,0,0,False,562.5507409654919,938.6067477529722,,
350,140,1271.0375671386719,1270,146.05512162590065,6,6,6,0,0,False,544.2039543949393,987.6539336905765,,
351,50,1645.7524871826172,1645,258.94627655184195,7,7,7,0,0,False,574.2054945980045,579.8114036204265,,
352,545,1127.1440124511719,1129,137.5876108185801,2,2,2,0,0,False,558.3060072502831,723.7127510542043,,
353,36,1374.1074829101562,1374,163.91931708942548,6,6,6,0,0,False,546.5286842818575,155.79005594541684,,
354,679,840.1152038574219,841,139.51799059244206,6,6,6,0,0,False,548.5250475729541,285.1695591839303,,
355,556,1184.3307037353516,1184,160.56770694697957,5,5,5,0,0,False,553.1636341999343,523.3992471286816,,
356,216,1157.8087768554688,1159,135.05784039872572,7,7,7,0,0,False,553.2463806655095,630.7694282581966,,
357,364,1299.1441955566406,1300,176.85794795368804,5,5,5,0,0,False,575.7562214964939,789.5968960512167,,
358,632,1203.8121948242188,1206,159.97233648805098,4,4,4,0,0,False,556.7029805132129,314.80277462307674,,
359,25,2616.477798461914,2615,293.2694224130034,7,7,7,0,0,False,586.7441336314467,552.4970410800692,,
360,616,1573.9247589111328,1574,167.7028626080014,7,7,7,0,0,False,575.8555850083582,608.3960722034612,,
361,663,784.562255859375,783,153.20215637398792,6,6,6,0,0,False,562.3723748695095,256.04175806951173,,
362,181,413.99609375,414,87.07062019355132,4,4,4,0,0,False,558.1319467951228,369.4118204074199,,
363,208,1093.0453033447266,1095,138.31149198536573,6,6,6,0,0,False,572.4019132594904,502.2026971542892,,
364,72,428.9342041015625,429,81.52231394783931,5,5,5,0,0,False,557.3795452770103,855.4135539516834,,
365,252,1619.5856475830078,1619,159.2862061573099,5,5,5,0,0,False,568.6903683294745,467.3959655618058,,
366,618,937.3955688476562,937,148.69034432834783,6,6,6,0,0,False,578.1781145798668,821.2383699284471,,
367,456,614.5049438476562,616,149.24402561418404,4,4,4,0,0,False,580.5907928289822,803.0253215353176,,
368,379,1217.22265625,1217,184.67228214705915,7,7,7,0,0,False,571.3267879377681,337.5986847658377,,
