frame,kind,participants,dV,dE,dF,evidence,run
24,t1,"{""lost"": [10469, 10611], ""gained"": [10087, 10224], ""cells"": [10087, 10224, 10469, 10611]}",0.0,0.0,0.0,"{""side_change"": {""10469"": -1, ""10611"": -1, ""10087"": 1, ""10224"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
24,t1,"{""lost"": [10514, 10517], ""gained"": [10111, 10159], ""cells"": [10111, 10159, 10514, 10517]}",0.0,0.0,0.0,"{""side_change"": {""10514"": -1, ""10517"": -1, ""10111"": 1, ""10159"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
24,t1,"{""lost"": [10525, 10526], ""gained"": [10056, 10143], ""cells"": [10056, 10143, 10525, 10526]}",0.0,0.0,0.0,"{""side_change"": {""10525"": -1, ""10526"": -1, ""10056"": 0, ""10143"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
24,t1,"{""lost"": [10612, 10642], ""gained"": [10223, 10636], ""cells"": [10223, 10612, 10636, 10642]}",0.0,0.0,0.0,"{""side_change"": {""10612"": -1, ""10642"": -1, ""10223"": 1, ""10636"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
24,t1,"{""lost"": [10650, 10662], ""gained"": [10639, 10673], ""cells"": [10639, 10650, 10662, 10673]}",0.0,0.0,0.0,"{""side_change"": {""10650"": -1, ""10662"": -1, ""10639"": 1, ""10673"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
24,t1,"{""lost"": [10669, 26135201], ""gained"": [24184561, 29144489], ""cells"": [10669, 24184561, 26135201, 29144489]}",0.0,0.0,0.0,"{""side_change"": {""10669"": -1, ""26135201"": -1, ""24184561"": 1, ""29144489"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
24,t1,"{""lost"": [21493898, 35568964], ""gained"": [0, 10563], ""cells"": [0, 10563, 21493898, 35568964]}",0.0,0.0,0.0,"{""side_change"": {""21493898"": -1, ""35568964"": -1, ""0"": 2, ""10563"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
24,t1,"{""lost"": [23873011, 32423387], ""gained"": [0, 10666], ""cells"": [0, 10666, 23873011, 32423387]}",0.0,0.0,0.0,"{""side_change"": {""23873011"": -1, ""32423387"": -1, ""0"": 2, ""10666"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
24,t1,"{""lost"": [26924894, 35505271], ""gained"": [0, 10663], ""cells"": [0, 10663, 26924894, 35505271]}",0.0,0.0,0.0,"{""side_change"": {""26924894"": -1, ""35505271"": 0, ""0"": 2, ""10663"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
24,t1,"{""lost"": [27234854, 28175999], ""gained"": [0, 10568], ""cells"": [0, 10568, 27234854, 28175999]}",0.0,0.0,0.0,"{""side_change"": {""27234854"": -1, ""28175999"": -1, ""0"": 2, ""10568"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
24,contact_death,"{""cells"": [0, 10555]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_death,"{""cells"": [10201, 10235]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_death,"{""cells"": [10374, 10628]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10105, 10483]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10131, 10643]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10212, 10506]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10321, 10475]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10387, 28776879]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [10647, 28846213]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
24,contact_birth,"{""cells"": [24009861, 35115582]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,division,"{""parent"": 34604264, ""children"": [10680, 29928072]}",2.0,3.0,1.0,"{""source"": ""heuristic""}",gt_ids
25,disappearance,"{""cell"": 10387, ""sides"": 6}",,,,"{""neighbours"": [10161, 10375, 10394, 10552, 28776879, 29184289]}",gt_ids
25,disappearance,"{""cell"": 10394, ""sides"": 6}",,,,"{""neighbours"": [10375, 10387, 10532, 27043456, 29184289, 32459455]}",gt_ids
25,disappearance,"{""cell"": 10443, ""sides"": 6}",,,,"{""neighbours"": [10118, 10347, 10410, 21723024, 28187269, 32649377]}",gt_ids
25,exit,"{""cell"": 32459455, ""sides"": 4}",,,,"{""neighbours"": [0, 10394, 27043456, 29184289]}",gt_ids
25,exit,"{""cell"": 32649377, ""sides"": 4}",,,,"{""neighbours"": [0, 10443, 21723024, 28187269]}",gt_ids
25,exit,"{""cell"": 35135754, ""sides"": 7}",,,,"{""neighbours"": [0, 10633, 10654, 26581888, 31465224, 31503541, 35453925]}",gt_ids
25,exit,"{""cell"": 36404369, ""sides"": 3}",,,,"{""neighbours"": [0, 24354754, 30401664]}",gt_ids
25,appearance,"{""cell"": 10681, ""sides"": 6}",,,,"{""neighbours"": [10633, 10654, 26581888, 31465224, 31503541, 35453925]}",gt_ids
25,entry,"{""cell"": 31958940, ""sides"": 7}",,,,"{""neighbours"": [0, 10161, 10375, 10552, 28776879, 29184289, 32079063]}",gt_ids
25,entry,"{""cell"": 32079063, ""sides"": 6}",,,,"{""neighbours"": [0, 10375, 10532, 27043456, 29184289, 31958940]}",gt_ids
25,entry,"{""cell"": 33704070, ""sides"": 6}",,,,"{""neighbours"": [0, 10118, 10347, 10410, 21723024, 28187269]}",gt_ids
25,t1,"{""lost"": [0, 10567], ""gained"": [25789347, 36415519], ""cells"": [0, 10567, 25789347, 36415519]}",0.0,0.0,0.0,"{""side_change"": {""0"": -2, ""10567"": -1, ""25789347"": 1, ""36415519"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [0, 10568], ""gained"": [27234854, 28175999], ""cells"": [0, 10568, 27234854, 28175999]}",0.0,0.0,0.0,"{""side_change"": {""0"": -2, ""10568"": -1, ""27234854"": 1, ""28175999"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [0, 10653], ""gained"": [26023392, 35298705], ""cells"": [0, 10653, 26023392, 35298705]}",0.0,0.0,0.0,"{""side_change"": {""0"": -2, ""10653"": -1, ""26023392"": 1, ""35298705"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [0, 10663], ""gained"": [26924894, 35505271], ""cells"": [0, 10663, 26924894, 35505271]}",0.0,0.0,0.0,"{""side_change"": {""0"": -2, ""10663"": -1, ""26924894"": 1, ""35505271"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [10036, 10510], ""gained"": [10020, 10193], ""cells"": [10020, 10036, 10193, 10510]}",0.0,0.0,0.0,"{""side_change"": {""10036"": -1, ""10510"": -1, ""10020"": 1, ""10193"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10054, 10124], ""gained"": [10279, 10288], ""cells"": [10054, 10124, 10279, 10288]}",0.0,0.0,0.0,"{""side_change"": {""10054"": -1, ""10124"": -1, ""10279"": 1, ""10288"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10071, 10263], ""gained"": [10198, 10247], ""cells"": [10071, 10198, 10247, 10263]}",0.0,0.0,0.0,"{""side_change"": {""10071"": -1, ""10263"": -1, ""10198"": 1, ""10247"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10076, 10092], ""gained"": [10395, 10499], ""cells"": [10076, 10092, 10395, 10499]}",0.0,0.0,0.0,"{""side_change"": {""10076"": -1, ""10092"": -1, ""10395"": 1, ""10499"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10145, 10433], ""gained"": [10059, 10535], ""cells"": [10059, 10145, 10433, 10535]}",0.0,0.0,0.0,"{""side_change"": {""10145"": -1, ""10433"": -1, ""10059"": 1, ""10535"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10166, 10170], ""gained"": [10315, 10330], ""cells"": [10166, 10170, 10315, 10330]}",0.0,0.0,0.0,"{""side_change"": {""10166"": -1, ""10170"": -1, ""10315"": 1, ""10330"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10236, 10542], ""gained"": [10120, 10260], ""cells"": [10120, 10236, 10260, 10542]}",0.0,0.0,0.0,"{""side_change"": {""10236"": -1, ""10542"": -1, ""10120"": 1, ""10260"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10284, 27043456], ""gained"": [10310, 10532], ""cells"": [10284, 10310, 10532, 27043456]}",0.0,0.0,0.0,"{""side_change"": {""10284"": -1, ""27043456"": -2, ""10310"": 1, ""10532"": 1}, ""charge_delta"": 1, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [10294, 10666], ""gained"": [10149, 10622], ""cells"": [10149, 10294, 10622, 10666]}",0.0,0.0,0.0,"{""side_change"": {""10294"": -1, ""10666"": -1, ""10149"": 1, ""10622"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [10399, 10595], ""gained"": [10277, 10376], ""cells"": [10277, 10376, 10399, 10595]}",0.0,0.0,0.0,"{""side_change"": {""10399"": -1, ""10595"": -1, ""10277"": 1, ""10376"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10571, 10590], ""gained"": [10191, 10599], ""cells"": [10191, 10571, 10590, 10599]}",0.0,0.0,0.0,"{""side_change"": {""10571"": -1, ""10590"": -1, ""10191"": 1, ""10599"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [10647, 28846213], ""gained"": [22865568, 29144489], ""cells"": [10647, 22865568, 28846213, 29144489]}",0.0,0.0,0.0,"{""side_change"": {""10647"": -1, ""28846213"": -1, ""22865568"": 1, ""29144489"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,t1,"{""lost"": [23745888, 33225677], ""gained"": [0, 10635], ""cells"": [0, 10635, 23745888, 33225677]}",0.0,0.0,0.0,"{""side_change"": {""23745888"": -1, ""33225677"": -1, ""0"": -2, ""10635"": 1}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [25672934, 30492878], ""gained"": [0, 10558], ""cells"": [0, 10558, 25672934, 30492878]}",0.0,0.0,0.0,"{""side_change"": {""25672934"": -1, ""30492878"": -1, ""0"": -2, ""10558"": 1}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [27887870, 34377284], ""gained"": [0, 10674], ""cells"": [0, 10674, 27887870, 34377284]}",0.0,0.0,0.0,"{""side_change"": {""27887870"": -1, ""34377284"": -1, ""0"": -2, ""10674"": 1}, ""charge_delta"": 3, ""generic"": false, ""isolated"": false}",gt_ids
25,t1,"{""lost"": [28760963, 34733822], ""gained"": [10549, 23414332], ""cells"": [10549, 23414332, 28760963, 34733822]}",0.0,0.0,0.0,"{""side_change"": {""28760963"": -1, ""34733822"": -1, ""10549"": 1, ""23414332"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
25,contact_death,"{""cells"": [10210, 10657]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_death,"{""cells"": [10293, 10421]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_death,"{""cells"": [10463, 10576]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_death,"{""cells"": [28776879, 29184289]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_birth,"{""cells"": [10163, 10353]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_birth,"{""cells"": [10374, 10628]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
25,contact_birth,"{""cells"": [31503541, 35453925]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,division,"{""parent"": 10537, ""children"": [10682, 10683]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
26,division,"{""parent"": 23431224, ""children"": [10684, 22767841]}",2.0,3.0,1.0,"{""source"": ""heuristic""}",gt_ids
26,extrusion,"{""cell"": 10025, ""sides"": 7, ""neighbours"": [10141, 10227, 10487, 10508, 24354754, 27590639, 29129584]}",-6.0,-7.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 1}",gt_ids
26,disappearance,"{""cell"": 10118, ""sides"": 6}",,,,"{""neighbours"": [10347, 10377, 10559, 22266853, 28187269, 33704070]}",gt_ids
26,disappearance,"{""cell"": 10552, ""sides"": 5}",,,,"{""neighbours"": [10161, 10668, 28776879, 29064483, 31958940]}",gt_ids
26,extrusion,"{""cell"": 10555, ""sides"": 6, ""neighbours"": [10030, 10034, 10531, 21795835, 28031480, 32679529]}",-5.0,-6.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 0}",gt_ids
26,extrusion,"{""cell"": 10653, ""sides"": 5, ""neighbours"": [10264, 10522, 26023392, 33233379, 35298705]}",-4.0,-5.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 0}",gt_ids
26,exit,"{""cell"": 24622935, ""sides"": 3}",,,,"{""neighbours"": [0, 33233379, 35298705]}",gt_ids
26,exit,"{""cell"": 24928169, ""sides"": 3}",,,,"{""neighbours"": [0, 10543, 33619705]}",gt_ids
26,exit,"{""cell"": 28187269, ""sides"": 4}",,,,"{""neighbours"": [0, 10118, 22266853, 33704070]}",gt_ids
26,exit,"{""cell"": 28776879, ""sides"": 4}",,,,"{""neighbours"": [0, 10552, 29064483, 31958940]}",gt_ids
26,exit,"{""cell"": 34160468, ""sides"": 7}",,,,"{""neighbours"": [0, 10640, 10649, 10672, 25386009, 25502280, 29686717]}",gt_ids
26,appearance,"{""cell"": 10685, ""sides"": 6}",,,,"{""neighbours"": [10640, 10649, 10672, 25386009, 25502280, 29686717]}",gt_ids
26,entry,"{""cell"": 20868448, ""sides"": 7}",,,,"{""neighbours"": [0, 10141, 10227, 10508, 24354754, 27590639, 29129584]}",gt_ids
26,entry,"{""cell"": 23666419, ""sides"": 6}",,,,"{""neighbours"": [0, 10347, 10377, 10559, 22266853, 33704070]}",gt_ids
26,entry,"{""cell"": 25687570, ""sides"": 5}",,,,"{""neighbours"": [0, 10161, 10668, 29064483, 31958940]}",gt_ids
26,entry,"{""cell"": 26356475, ""sides"": 6}",,,,"{""neighbours"": [0, 10264, 10522, 26023392, 33233379, 35298705]}",gt_ids
26,entry,"{""cell"": 27689843, ""sides"": 4}",,,,"{""neighbours"": [0, 10567, 25789347, 36415519]}",gt_ids
26,entry,"{""cell"": 31657502, ""sides"": 3}",,,,"{""neighbours"": [0, 24009861, 27887870]}",gt_ids
26,entry,"{""cell"": 32992558, ""sides"": 7}",,,,"{""neighbours"": [0, 10030, 10034, 10531, 21795835, 28031480, 32679529]}",gt_ids
26,t1,"{""lost"": [0, 10558], ""gained"": [25672934, 30492878], ""cells"": [0, 10558, 25672934, 30492878]}",0.0,0.0,0.0,"{""side_change"": {""0"": 1, ""10558"": -1, ""25672934"": 1, ""30492878"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
26,t1,"{""lost"": [0, 10635], ""gained"": [23745888, 33225677], ""cells"": [0, 10635, 23745888, 33225677]}",0.0,0.0,0.0,"{""side_change"": {""0"": 1, ""10635"": -1, ""23745888"": 1, ""33225677"": 1}, ""charge_delta"": -2, ""generic"": false, ""isolated"": false}",gt_ids
26,t1,"{""lost"": [10012, 10116], ""gained"": [10004, 10428], ""cells"": [10004, 10012, 10116, 10428]}",0.0,0.0,0.0,"{""side_change"": {""10012"": -1, ""10116"": -1, ""10004"": 1, ""10428"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10033, 10498], ""gained"": [10039, 10208], ""cells"": [10033, 10039, 10208, 10498]}",0.0,0.0,0.0,"{""side_change"": {""10033"": -1, ""10498"": -1, ""10039"": 1, ""10208"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10068, 10516], ""gained"": [10389, 10545], ""cells"": [10068, 10389, 10516, 10545]}",0.0,0.0,0.0,"{""side_change"": {""10068"": -1, ""10516"": -1, ""10389"": 1, ""10545"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10120, 10260], ""gained"": [10236, 10542], ""cells"": [10120, 10236, 10260, 10542]}",0.0,0.0,0.0,"{""side_change"": {""10120"": -1, ""10260"": -1, ""10236"": 1, ""10542"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10178, 10557], ""gained"": [10386, 10576], ""cells"": [10178, 10386, 10557, 10576]}",0.0,0.0,0.0,"{""side_change"": {""10178"": 0, ""10557"": -1, ""10386"": 1, ""10576"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
26,t1,"{""lost"": [10180, 10460], ""gained"": [10015, 10269], ""cells"": [10015, 10180, 10269, 10460]}",0.0,0.0,0.0,"{""side_change"": {""10180"": -1, ""10460"": -1, ""10015"": 1, ""10269"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10198, 10247], ""gained"": [10071, 10263], ""cells"": [10071, 10198, 10247, 10263]}",0.0,0.0,0.0,"{""side_change"": {""10198"": -1, ""10247"": -1, ""10071"": 1, ""10263"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10283, 10606], ""gained"": [10203, 10607], ""cells"": [10203, 10283, 10606, 10607]}",0.0,0.0,0.0,"{""side_change"": {""10283"": -1, ""10606"": -1, ""10203"": 1, ""10607"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10327, 10497], ""gained"": [10267, 10334], ""cells"": [10267, 10327, 10334, 10497]}",0.0,0.0,0.0,"{""side_change"": {""10327"": -1, ""10497"": -1, ""10267"": 1, ""10334"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10456, 10474], ""gained"": [10157, 10397], ""cells"": [10157, 10397, 10456, 10474]}",0.0,0.0,0.0,"{""side_change"": {""10456"": -1, ""10474"": -1, ""10157"": 1, ""10397"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10486, 23231082], ""gained"": [10295, 10505], ""cells"": [10295, 10486, 10505, 23231082]}",0.0,0.0,0.0,"{""side_change"": {""10486"": -1, ""23231082"": -1, ""10295"": 1, ""10505"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10507, 10515], ""gained"": [10108, 10162], ""cells"": [10108, 10162, 10507, 10515]}",0.0,0.0,0.0,"{""side_change"": {""10507"": -1, ""10515"": -1, ""10108"": 1, ""10162"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [10563, 22406035], ""gained"": [10129, 35568964], ""cells"": [10129, 10563, 22406035, 35568964]}",0.0,0.0,0.0,"{""side_change"": {""10563"": -1, ""22406035"": -1, ""10129"": 1, ""35568964"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
26,t1,"{""lost"": [27234854, 28175999], ""gained"": [0, 10568], ""cells"": [0, 10568, 27234854, 28175999]}",0.0,0.0,0.0,"{""side_change"": {""27234854"": -1, ""28175999"": -1, ""0"": 1, ""10568"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": false}",gt_ids
26,contact_death,"{""cells"": [10374, 10628]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [10561, 10623]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [21795835, 28031480]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [25789347, 36415519]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [26023392, 35298705]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [27043456, 32341376]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_death,"{""cells"": [27590639, 29129584]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [10141, 27590639]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [10178, 10577]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [10210, 10657]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [10310, 10449]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [24354754, 32341376]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
26,contact_birth,"{""cells"": [25502280, 29686717]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
27,extrusion,"{""cell"": 10030, ""sides"": 6, ""neighbours"": [10034, 10194, 10490, 25785444, 28031480, 32992558]}",-5.0,-6.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 0}",gt_ids
27,extrusion,"{""cell"": 10487, ""sides"": 6, ""neighbours"": [10049, 10141, 10420, 22822417, 27590639, 28463087]}",-5.0,-6.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 0}",gt_ids
27,extrusion,"{""cell"": 10522, ""sides"": 7, ""neighbours"": [10264, 10410, 10646, 21723024, 26356475, 33233379, 34107233]}",-6.0,-7.0,-1.0,"{""neighbours_meet_at_vertex"": false, ""new_contacts_among_neighbours"": 0}",gt_ids
27,exit,"{""cell"": 21321529, ""sides"": 7}",,,,"{""neighbours"": [0, 10648, 10667, 10676, 28275744, 30897100, 33223692]}",gt_ids
27,exit,"{""cell"": 22972207, ""sides"": 3}",,,,"{""neighbours"": [0, 28020334, 29064483]}",gt_ids
27,exit,"{""cell"": 26581888, ""sides"": 7}",,,,"{""neighbours"": [0, 10633, 10656, 10681, 21396728, 22865568, 35453925]}",gt_ids
27,exit,"{""cell"": 27689843, ""sides"": 4}",,,,"{""neighbours"": [0, 10567, 25789347, 36415519]}",gt_ids
27,exit,"{""cell"": 29184289, ""sides"": 3}",,,,"{""neighbours"": [0, 31958940, 32079063]}",gt_ids
27,exit,"{""cell"": 30897100, ""sides"": 7}",,,,"{""neighbours"": [0, 10630, 10667, 21321529, 25386009, 28275744, 35569828]}",gt_ids
27,exit,"{""cell"": 32341376, ""sides"": 3}",,,,"{""neighbours"": [0, 24354754, 30401664]}",gt_ids
27,appearance,"{""cell"": 10686, ""sides"": 6}",,,,"{""neighbours"": [10648, 10667, 10676, 10688, 28275744, 33223692]}",gt_ids
27,appearance,"{""cell"": 10687, ""sides"": 6}",,,,"{""neighbours"": [10633, 10656, 10681, 21396728, 22865568, 35453925]}",gt_ids
27,appearance,"{""cell"": 10688, ""sides"": 7}",,,,"{""neighbours"": [10630, 10640, 10667, 10686, 25386009, 28275744, 35569828]}",gt_ids
27,entry,"{""cell"": 20100103, ""sides"": 2}",,,,"{""neighbours"": [0, 32992558]}",gt_ids
27,entry,"{""cell"": 21088751, ""sides"": 7}",,,,"{""neighbours"": [0, 10034, 10194, 10490, 25785444, 28031480, 32992558]}",gt_ids
27,entry,"{""cell"": 21116890, ""sides"": 3}",,,,"{""neighbours"": [0, 10543, 33619705]}",gt_ids
27,entry,"{""cell"": 34861528, ""sides"": 7}",,,,"{""neighbours"": [0, 10049, 10141, 10420, 22822417, 27590639, 28463087]}",gt_ids
27,entry,"{""cell"": 36060580, ""sides"": 8}",,,,"{""neighbours"": [0, 10264, 10410, 10646, 21723024, 26356475, 33233379, 34107233]}",gt_ids
27,t1,"{""lost"": [0, 10598], ""gained"": [26374830, 28175999], ""cells"": [0, 10598, 26374830, 28175999]}",0.0,0.0,0.0,"{""side_change"": {""0"": 5, ""10598"": -1, ""26374830"": 1, ""28175999"": 1}, ""charge_delta"": -6, ""generic"": false, ""isolated"": false}",gt_ids
27,t1,"{""lost"": [10002, 10536], ""gained"": [10012, 10493], ""cells"": [10002, 10012, 10493, 10536]}",0.0,0.0,0.0,"{""side_change"": {""10002"": -1, ""10536"": -1, ""10012"": 2, ""10493"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
27,t1,"{""lost"": [10004, 10428], ""gained"": [10012, 10116], ""cells"": [10004, 10012, 10116, 10428]}",0.0,0.0,0.0,"{""side_change"": {""10004"": -1, ""10428"": -1, ""10012"": 2, ""10116"": 1}, ""charge_delta"": -1, ""generic"": false, ""isolated"": false}",gt_ids
27,t1,"{""lost"": [10007, 10200], ""gained"": [10244, 10625], ""cells"": [10007, 10200, 10244, 10625]}",0.0,0.0,0.0,"{""side_change"": {""10007"": -1, ""10200"": -1, ""10244"": 1, ""10625"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
27,t1,"{""lost"": [10022, 10497], ""gained"": [10527, 10545], ""cells"": [10022, 10497, 10527, 10545]}",0.0,0.0,0.0,"{""side_change"": {""10022"": -1, ""10497"": -1, ""10527"": 1, ""10545"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
27,t1,"{""lost"": [10093, 10265], ""gained"": [10513, 10538], ""cells"": [10093, 10265, 10513, 10538]}",0.0,0.0,0.0,"{""side_change"": {""10093"": -1, ""10265"": -1, ""10513"": 1, ""10538"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
27,t1,"{""lost"": [10110, 10291], ""gained"": [10278, 10308], ""cells"": [10110, 10278, 10291, 10308]}",0.0,0.0,0.0,"{""side_change"": {""10110"": -1, ""10291"": -1, ""10278"": 1, ""10308"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
27,t1,"{""lost"": [10129, 10149], ""gained"": [10275, 22406035], ""cells"": [10129, 10149, 10275, 22406035]}",0.0,0.0,0.0,"{""side_change"": {""10129"": -1, ""10149"": -1, ""10275"": 1, ""22406035"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
27,t1,"{""lost"": [10223, 10636], ""gained"": [10612, 10642], ""cells"": [10223, 10612, 10636, 10642]}",0.0,0.0,0.0,"{""side_change"": {""10223"": -1, ""10636"": -1, ""10612"": 1, ""10642"": 1}, ""charge_delta"": 0, ""generic"": true, ""isolated"": true}",gt_ids
